dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
synch,outer_4,cart,5,0.1,3,20,20,quantile,1,-3.890606557477305e-05,0.032650383913515,0.0009033679962158203,0.03265621862494721,0.0,0.0321950438078892,-0.014924196521502786,1
synch,outer_4,cart,5,0.08,3,20,20,quantile,1,-3.890606557477305e-05,0.032650383913515,0.0009152889251708984,0.03265621862494721,0.0,0.0321950438078892,-0.014924196521502786,1
synch,outer_4,cart,5,0.05,3,20,20,quantile,1,-3.890606557477305e-05,0.032650383913515,0.0008978843688964844,0.03265621862494721,0.0,0.0321950438078892,-0.014924196521502786,1
synch,outer_4,cart,5,0.03,3,20,20,quantile,1,-3.890606557477305e-05,0.032650383913515,0.0008916854858398438,0.03265621862494721,0.0,0.0321950438078892,-0.014924196521502786,1
synch,outer_4,cart,5,0.01,3,20,20,quantile,1,0.7154098836678542,0.009320811983683487,0.0008676052093505859,0.009284180603103218,0.7156994595813151,0.008347967188865518,0.7368367024967036,2
synch,outer_4,cart,5,0.008,3,20,20,quantile,1,0.7154098836678542,0.009320811983683487,0.0008909702301025391,0.009284180603103218,0.7156994595813151,0.008347967188865518,0.7368367024967036,2
synch,outer_4,cart,5,0.005,3,20,20,quantile,1,0.7154098836678542,0.009320811983683487,0.0008966922760009766,0.009284180603103218,0.7156994595813151,0.008347967188865518,0.7368367024967036,2
synch,outer_4,cart,5,0.003,3,20,20,quantile,1,0.8445279237467305,0.005079070643188943,0.0008993148803710938,0.004975292569997065,0.8476463969347551,0.004948814640226215,0.843992393598338,3
synch,outer_4,cart,5,0.001,3,20,20,quantile,1,0.9221265540177753,0.0025381083517945565,0.0009038448333740234,0.002457348983297521,0.9247509636213586,0.0025031206465695316,0.9210910310861748,4
synch,outer_4,cart,5,0.0005,3,20,20,quantile,1,0.9376874390515578,0.0020248834810611908,0.0008752346038818359,0.0018559048423248314,0.9431684095565479,0.001752382891801371,0.9447574661158338,5
synch,outer_4,cart,5,0.0001,3,20,20,quantile,1,0.9806544305403692,0.0006242481313734073,0.0008769035339355469,0.0005623901080810576,0.982778468182736,0.0005889860387325447,0.9814326644284134,9
