dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
auto_mpg,outer_1,claritree,5,0.1,3,20,20,quantile,1,0.5813823210820267,25.14817812197072,11913.687526129903,0.04433035850524902,19.73645532442546,0.6769184158949555,14.877983833468894,0.7482550622558475,3
auto_mpg,outer_1,claritree,5,0.08,3,20,20,quantile,1,0.6004527864778749,24.133024351411866,10766.452124212967,0.04886341094970703,19.73645532442546,0.6769184158949555,14.877983833468894,0.7482550622558475,3
auto_mpg,outer_1,claritree,5,0.05,3,20,20,quantile,1,0.6736627168737549,19.298175284770767,8571.54155219638,0.06103181838989258,12.113080013447972,0.8017114514837609,14.413359332892222,0.75611680395965,5
auto_mpg,outer_1,claritree,5,0.03,3,20,20,quantile,1,0.7576804815087211,14.450227990647463,6595.875175146523,0.08230161666870117,11.909861566626871,0.805038094320029,13.562592352031501,0.7705123217279757,5
auto_mpg,outer_1,claritree,5,0.01,3,20,20,quantile,1,0.7947928146306849,12.322537211420363,4222.37451147942,0.10443377494812012,7.992081177649119,0.8691713276408132,13.047219931323626,0.7792327504781598,9
auto_mpg,outer_1,claritree,5,0.008,3,20,20,quantile,1,0.7599134462556482,14.35289575558265,3814.3162830695655,0.10787844657897949,6.32185188499246,0.896512626613701,15.125834611583336,0.7440612696422342,12
auto_mpg,outer_1,claritree,5,0.005,3,20,20,quantile,1,0.7827413735356402,13.005429534483035,3079.8468343479926,0.1117093563079834,5.869036684573426,0.9039251153232197,15.540029696575981,0.7370528256855441,13
auto_mpg,outer_1,claritree,5,0.003,3,20,20,quantile,1,0.7837640563601832,12.920148242519426,2455.958045966714,0.1087193489074707,4.731015828554411,0.9225542751628885,15.583838396488588,0.7363115546534207,17
auto_mpg,outer_1,claritree,5,0.001,3,20,20,quantile,1,0.7151331552203968,16.961183717676093,1586.0076175924696,0.11243939399719238,3.234472577105427,0.9470523705104089,14.583861902192467,0.7532317921748442,30
auto_mpg,outer_1,claritree,5,0.0005,3,20,20,quantile,1,0.7376362435976817,15.659128840454548,1294.4631318302236,0.1130518913269043,3.188798678386624,0.9478000425370094,14.009493360192614,0.7629504727747436,31
auto_mpg,outer_1,claritree,5,0.0001,3,20,20,quantile,1,0.7307476339088311,15.973586341134364,1062.5359855483625,0.11454367637634277,3.199201589284743,0.947629749093885,13.883576778839021,0.7650810613201156,32
