dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
yacht,outer_4,streed,5,0.1,3,20,20,0.841571499117967,36.19274228117129,0.002049684524536133,19.810276728505414,0.915703109118785,21.88926898612008,0.8931151411184243,3
yacht,outer_4,streed,5,0.08,3,20,20,0.8951786034449344,24.400956049173317,0.0021233558654785156,19.810276728505414,0.915703109118785,21.88926898612008,0.8931151411184243,3
yacht,outer_4,streed,5,0.05,3,20,20,0.8951786034449344,24.400956049173317,0.0021708011627197266,19.810276728505414,0.915703109118785,21.88926898612008,0.8931151411184243,3
yacht,outer_4,streed,5,0.03,3,20,20,0.9560481835505305,10.097187997538992,0.002224445343017578,9.390842693633562,0.9600399907241676,10.572642858751768,0.94837399820526,4
yacht,outer_4,streed,5,0.01,3,20,20,0.9560481835505305,10.097187997538992,0.002343416213989258,9.390842693633562,0.9600399907241676,10.572642858751768,0.94837399820526,4
yacht,outer_4,streed,5,0.008,3,20,20,0.9560481835505305,10.097187997538992,0.0022733211517333984,9.390842693633562,0.9600399907241676,10.572642858751768,0.94837399820526,4
yacht,outer_4,streed,5,0.005,3,20,20,0.9700945248445461,6.6371548296988685,0.0022766590118408203,9.390842693633562,0.9600399907241676,10.572642858751768,0.94837399820526,4
yacht,outer_4,streed,5,0.003,3,20,20,0.9826930530947903,4.0045949129491545,0.0054700374603271484,2.728928657719913,0.9883878350396071,2.9599441001177413,0.9855466526708111,7
yacht,outer_4,streed,5,0.001,3,20,20,0.9882009518882285,2.7409635415999545,0.0056841373443603516,2.0597956179567922,0.9912351367512872,2.4634208962968516,0.9879711654585828,8
yacht,outer_4,streed,5,0.0005,3,20,20,0.9895632832851881,2.389168359432378,0.02531743049621582,1.150514667497787,0.9951043182933561,2.478187654896228,0.9878990596742355,11
yacht,outer_4,streed,5,0.0001,3,20,20,0.9902667746610353,2.2895860953384357,0.08713006973266602,0.36828618652959033,0.9984328648759221,1.187522012329648,0.9942013539699702,23
