dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
servo,outer_4,guide,5,2.0,3,20,20,quantile,1,0.5404067666666666,0.8223965999999999,0.010548,0.7869437,0.5695,1.926375,0.5601636,2
servo,outer_4,guide,5,4.0,3,20,20,quantile,1,0.43005826666666663,0.9704795666666666,0.006615,0.7600033,0.5842,1.903663,0.5653495,3
servo,outer_4,guide,5,6.0,3,20,20,quantile,1,0.41926189999999997,1.002321,0.006797,0.7406523,0.5948,1.890905,0.5682623,6
servo,outer_4,guide,5,8.0,3,20,20,quantile,1,0.41926189999999997,1.002321,0.008805,0.7406523,0.5948,1.890905,0.5682623,6
servo,outer_4,guide,5,10.0,3,20,20,quantile,1,0.41926189999999997,1.002321,0.005508,0.7406523,0.5948,1.890905,0.5682623,6
servo,outer_4,guide,5,12.0,3,20,20,quantile,1,0.41926189999999997,1.002321,0.006789,0.7406523,0.5948,1.890905,0.5682623,6
servo,outer_4,guide,5,14.0,3,20,20,quantile,1,0.41926189999999997,1.002321,0.006802,0.7406523,0.5948,1.890905,0.5682623,6
servo,outer_4,guide,5,16.0,3,20,20,quantile,1,0.41926189999999997,1.002321,0.008923,0.7406523,0.5948,1.890905,0.5682623,6
servo,outer_4,guide,5,20.0,3,20,20,quantile,1,0.41926189999999997,1.002321,0.008901,0.7406523,0.5948,1.890905,0.5682623,6
servo,outer_4,guide,5,24.0,3,20,20,quantile,1,0.41926189999999997,1.002321,0.004716,0.7406523,0.5948,1.890905,0.5682623,6
servo,outer_4,guide,5,28.0,3,20,20,quantile,1,0.41926189999999997,1.002321,0.005932,0.7406523,0.5948,1.890905,0.5682623,6
servo,outer_4,guide,5,32.0,3,20,20,quantile,1,0.41926189999999997,1.002321,0.010193,0.7406523,0.5948,1.890905,0.5682623,6
