dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
energe_h,outer_3,cart,5,0.1,3,20,20,quantile,1,0.9832564002129486,1.664696008751072,0.0009567737579345703,1.5467573668802617,0.9844863206620913,1.5536347337224978,0.98581324999515,19
energe_h,outer_3,cart,5,0.08,3,20,20,quantile,1,0.9838730504271352,1.6030709266511238,0.0009970664978027344,1.4598038067875567,0.9853584481705502,1.3464374070791412,0.9877052369667076,20
energe_h,outer_3,cart,5,0.05,3,20,20,quantile,1,0.9868619172122064,1.3067392692023032,0.0009560585021972656,1.1878766227438873,0.988085825603394,1.095525340394684,0.9899963976146959,24
energe_h,outer_3,cart,5,0.03,3,20,20,quantile,1,0.9875547055580841,1.237514992120235,0.0009415149688720703,1.0523438659139606,0.9894451931255821,0.936234680454652,0.9914509330480422,27
energe_h,outer_3,cart,5,0.01,3,20,20,quantile,1,0.9879685797134097,1.1965094828154756,0.0009794235229492188,1.0205623081398032,0.9897639560464673,0.9213995537725751,0.9915863974715393,29
energe_h,outer_3,cart,5,0.008,3,20,20,quantile,1,0.9879501690667726,1.1983781594189085,0.0009388923645019531,1.011331820334925,0.9898565360664521,0.8952142596549281,0.9918255040088658,30
energe_h,outer_3,cart,5,0.005,3,20,20,quantile,1,0.9879807901977361,1.1953022960746518,0.0009577274322509766,1.0049733427557304,0.9899203103754375,0.8832868032507527,0.9919344175382346,31
energe_h,outer_3,cart,5,0.003,3,20,20,quantile,1,0.9880113879025966,1.1923068136643498,0.000942230224609375,1.0049733427557304,0.9899203103754375,0.8832868032507527,0.9919344175382346,31
energe_h,outer_3,cart,5,0.001,3,20,20,quantile,1,0.9880324017148677,1.1902178538123875,0.0009353160858154297,1.0025908969562725,0.9899442058492617,0.8765148896705057,0.9919962541095549,32
energe_h,outer_3,cart,5,0.0005,3,20,20,quantile,1,0.9880324017148677,1.1902178538123875,0.0009963512420654297,1.0025908969562725,0.9899442058492617,0.8765148896705057,0.9919962541095549,32
energe_h,outer_3,cart,5,0.0001,3,20,20,quantile,1,0.9880463551017541,1.1888357399912493,0.0009324550628662109,1.0025908969562725,0.9899442058492617,0.8765148896705057,0.9919962541095549,32
