dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
optical_net,outer_3,cart,5,0.1,3,20,20,quantile,1,-0.0026052208196669646,0.03884142099010352,0.0010609626770019531,0.03878607007229686,0.0,0.0526402034571886,-0.019687238705609067,1
optical_net,outer_3,cart,5,0.08,3,20,20,quantile,1,-0.0026052208196669646,0.03884142099010352,0.0011334419250488281,0.03878607007229686,0.0,0.0526402034571886,-0.019687238705609067,1
optical_net,outer_3,cart,5,0.05,3,20,20,quantile,1,-0.0026052208196669646,0.03884142099010352,0.0010805130004882812,0.03878607007229686,0.0,0.0526402034571886,-0.019687238705609067,1
optical_net,outer_3,cart,5,0.03,3,20,20,quantile,1,-0.0026052208196669646,0.03884142099010352,0.0010790824890136719,0.03878607007229686,0.0,0.0526402034571886,-0.019687238705609067,1
optical_net,outer_3,cart,5,0.01,3,20,20,quantile,1,0.4737305056677876,0.020331672613937035,0.001093149185180664,0.02008039923828985,0.4822780652729143,0.02272194387789687,0.5598558765123378,2
optical_net,outer_3,cart,5,0.008,3,20,20,quantile,1,0.4737305056677876,0.020331672613937035,0.0010700225830078125,0.02008039923828985,0.4822780652729143,0.02272194387789687,0.5598558765123378,2
optical_net,outer_3,cart,5,0.005,3,20,20,quantile,1,0.4737305056677876,0.020331672613937035,0.0010542869567871094,0.02008039923828985,0.4822780652729143,0.02272194387789687,0.5598558765123378,2
optical_net,outer_3,cart,5,0.003,3,20,20,quantile,1,0.5827485420119772,0.01614615226995546,0.0009980201721191406,0.01667059458430285,0.5701911909809625,0.022298998876832,0.5680486947754915,3
optical_net,outer_3,cart,5,0.001,3,20,20,quantile,1,0.6621321503643959,0.013029424847806228,0.001032114028930664,0.011461085974888175,0.7045050980023286,0.01532344488687731,0.7031713371536423,6
optical_net,outer_3,cart,5,0.0005,3,20,20,quantile,1,0.7387877735428937,0.010069545041424327,0.0010302066802978516,0.00737910097081953,0.8097486814966054,0.01473177679773117,0.7146324706681113,12
optical_net,outer_3,cart,5,0.0001,3,20,20,quantile,1,0.7951643365355725,0.007915678837028583,0.0010390281677246094,0.00584104542146127,0.8494035252714798,0.012972241578884524,0.7487162220762946,21
