dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
insurance,outer_0,guide,5,2.0,3,20,20,quantile,1,0.6271534333333334,54295450.666666664,0.073125,54172124.0,0.6279,61966455.0,0.5873875,2
insurance,outer_0,guide,5,4.0,3,20,20,quantile,1,0.8165379666666666,26823102.333333332,0.067158,25620815.0,0.824,24961503.0,0.8337903,4
insurance,outer_0,guide,5,6.0,3,20,20,quantile,1,0.8280909333333333,25132845.333333332,0.06591,22896429.0,0.8427,24255542.0,0.838491,6
insurance,outer_0,guide,5,8.0,3,20,20,quantile,1,0.8401889333333333,23366574.666666668,0.068797,21020614.0,0.8556,22202940.0,0.8521586,8
insurance,outer_0,guide,5,10.0,3,20,20,quantile,1,0.8408743,23248648.666666668,0.064607,20527871.0,0.859,21149633.0,0.8591722,10
insurance,outer_0,guide,5,12.0,3,20,20,quantile,1,0.8432328333333334,22889964.333333332,0.068679,20094169.0,0.862,19936889.0,0.8672474,12
insurance,outer_0,guide,5,14.0,3,20,20,quantile,1,0.8446591333333333,22684595.0,0.065265,19692809.0,0.8647,19791410.0,0.8682161,14
insurance,outer_0,guide,5,16.0,3,20,20,quantile,1,0.8452253333333332,22608460.333333332,0.067426,19394156.0,0.8668,19436171.0,0.8705815,16
insurance,outer_0,guide,5,20.0,3,20,20,quantile,1,0.8459035666666667,22513271.0,0.068728,18966288.0,0.8697,18898084.0,0.8741644,20
insurance,outer_0,guide,5,24.0,3,20,20,quantile,1,0.8461654666666667,22476872.0,0.066796,18683778.0,0.8717,18660887.0,0.8757438,24
insurance,outer_0,guide,5,28.0,3,20,20,quantile,1,0.8463766,22444672.333333332,0.065876,18530117.0,0.8727,18788228.0,0.8748959,28
insurance,outer_0,guide,5,32.0,3,20,20,quantile,1,0.8463766,22444672.333333332,0.066348,18471089.0,0.8731,18701954.0,0.8754704,31
