dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
seoul_bike,outer_2,claritree,5,0.1,3,20,20,quantile,1,0.38722750107044274,255599.1109124458,2641374180.005558,3.078667163848877,251752.9296879007,0.3965436028935826,230658.3900322129,0.4389456539539758,3
seoul_bike,outer_2,claritree,5,0.08,3,20,20,quantile,1,0.4720329196600889,220232.22865926195,2448491539.605012,3.715256929397583,215886.02277430485,0.4825172376324598,204251.42890702747,0.5031780467279156,4
seoul_bike,outer_2,claritree,5,0.05,3,20,20,quantile,1,0.5109096654004484,203741.6193358781,2063648373.7688425,4.011485576629639,190174.13429528245,0.5441491066382669,178355.49811236467,0.566167407380366,5
seoul_bike,outer_2,claritree,5,0.03,3,20,20,quantile,1,0.571086498616794,178882.71770964237,1759014531.1609848,4.332190752029419,175907.64011262567,0.5783461552663746,164963.95650123106,0.5987410441777675,6
seoul_bike,outer_2,claritree,5,0.01,3,20,20,quantile,1,0.5989714382976671,167214.68516734982,1360219609.5206504,4.6688220500946045,156548.6179930012,0.6247500869079832,150360.32776399096,0.634262966315206,9
seoul_bike,outer_2,claritree,5,0.008,3,20,20,quantile,1,0.6193481944352163,158756.5729879952,1306005390.7633185,4.712661266326904,152984.4203428545,0.6332935341488914,149017.3043772383,0.6375297415141216,10
seoul_bike,outer_2,claritree,5,0.005,3,20,20,quantile,1,0.6422258868441867,149161.67863025525,1197505995.7849147,4.79914927482605,141674.0502867325,0.660404698942362,135939.43084860974,0.6693404108734828,14
seoul_bike,outer_2,claritree,5,0.003,3,20,20,quantile,1,0.6548364061844815,143910.72873194815,1115644295.2346308,4.861885070800781,141674.0502867325,0.660404698942362,135939.43084860974,0.6693404108734828,14
seoul_bike,outer_2,claritree,5,0.001,3,20,20,quantile,1,0.655525670651374,143676.3941255705,991480832.8822453,4.587546110153198,128962.88070883248,0.6908736059219057,130063.82048323589,0.6836322678950535,30
seoul_bike,outer_2,claritree,5,0.0005,3,20,20,quantile,1,0.6473112672605771,147060.184501991,945977027.6200812,4.596288204193115,128310.34717758102,0.6924377407832092,129814.70735419814,0.684238211618515,32
seoul_bike,outer_2,claritree,5,0.0001,3,20,20,quantile,1,0.6484806566672514,146543.00474880225,908554535.9399514,4.618714094161987,128310.34717758102,0.6924377407832092,129814.70735419814,0.684238211618515,32
