dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
insurance,outer_2,greedy,5,0.1,3,20,20,quantile,1,0.7583417542315537,35296322.06584844,84436224465.15384,0.00168609619140625,35034910.64475484,0.7604584242616084,33306881.739581257,0.7743185378517587,3
insurance,outer_2,greedy,5,0.08,3,20,20,quantile,1,0.7583417542315537,35296322.06584844,75046450450.10059,0.0016276836395263672,35034910.64475484,0.7604584242616084,33306881.739581257,0.7743185378517587,3
insurance,outer_2,greedy,5,0.05,3,20,20,quantile,1,0.8182682257805606,26596493.2696768,59198815440.482285,0.002066373825073242,26074363.293119885,0.8217237048799408,22496321.43963686,0.8475689572158098,4
insurance,outer_2,greedy,5,0.03,3,20,20,quantile,1,0.8182682257805606,26596493.2696768,46679116753.74463,0.0023279190063476562,26074363.293119885,0.8217237048799408,22496321.43963686,0.8475689572158098,4
insurance,outer_2,greedy,5,0.01,3,20,20,quantile,1,0.8200858690070382,26302833.601852264,34159418067.006966,0.0027022361755371094,26074363.293119885,0.8217237048799408,22496321.43963686,0.8475689572158098,4
insurance,outer_2,greedy,5,0.008,3,20,20,quantile,1,0.8279885718196957,25167936.186172932,32778991829.79734,0.0027191638946533203,23614180.01659322,0.8385445321011076,19799157.760927748,0.8658444549770077,6
insurance,outer_2,greedy,5,0.005,3,20,20,quantile,1,0.8378407934180595,23822157.661426466,29386876419.651703,0.002765655517578125,21614043.996526055,0.8522199126036045,20005979.366625242,0.8644430688387734,8
insurance,outer_2,greedy,5,0.003,3,20,20,quantile,1,0.8282414671894135,25373031.293050095,26882936682.30417,0.0028221607208251953,21614043.996526055,0.8522199126036045,20005979.366625242,0.8644430688387734,8
insurance,outer_2,greedy,5,0.001,3,20,20,quantile,1,0.826213459012588,25716968.204292014,23483464313.245758,0.0028848648071289062,19607032.31392346,0.8659423035596083,20084781.380033694,0.8639091205170634,16
insurance,outer_2,greedy,5,0.0005,3,20,20,quantile,1,0.8231381639839931,26175006.217564177,21900339713.016094,0.0030689239501953125,18785638.342801332,0.8715583591602545,19969540.45867228,0.8646899723492913,23
insurance,outer_2,greedy,5,0.0001,3,20,20,quantile,1,0.8228409754985218,26218722.292481292,20101857188.089096,0.0028638839721679688,18333382.11586717,0.8746505368551197,20267900.400806483,0.8626683388468284,31
