dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
synch,outer_2,cart,5,0.1,3,20,20,quantile,1,-0.020111003492262913,0.03305401579715698,0.0008797645568847656,0.0327170127893181,0.0,0.03200345107364805,-0.023596651810198654,1
synch,outer_2,cart,5,0.08,3,20,20,quantile,1,-0.020111003492262913,0.03305401579715698,0.0008780956268310547,0.0327170127893181,0.0,0.03200345107364805,-0.023596651810198654,1
synch,outer_2,cart,5,0.05,3,20,20,quantile,1,-0.020111003492262913,0.03305401579715698,0.0009090900421142578,0.0327170127893181,0.0,0.03200345107364805,-0.023596651810198654,1
synch,outer_2,cart,5,0.03,3,20,20,quantile,1,-0.020111003492262913,0.03305401579715698,0.0008962154388427734,0.0327170127893181,0.0,0.03200345107364805,-0.023596651810198654,1
synch,outer_2,cart,5,0.01,3,20,20,quantile,1,0.7056557102047639,0.00940675124237752,0.0009298324584960938,0.009027839455230351,0.7240628442038607,0.009457392090597018,0.6975152818202652,2
synch,outer_2,cart,5,0.008,3,20,20,quantile,1,0.7056557102047639,0.00940675124237752,0.00090789794921875,0.009027839455230351,0.7240628442038607,0.009457392090597018,0.6975152818202652,2
synch,outer_2,cart,5,0.005,3,20,20,quantile,1,0.7056557102047639,0.00940675124237752,0.0008974075317382812,0.009027839455230351,0.7240628442038607,0.009457392090597018,0.6975152818202652,2
synch,outer_2,cart,5,0.003,3,20,20,quantile,1,0.894236803956843,0.003380580050509868,0.0009167194366455078,0.005236999148520186,0.839930400056877,0.006215317229908565,0.8012096291792994,3
synch,outer_2,cart,5,0.001,3,20,20,quantile,1,0.9211447937467886,0.0025224462429220486,0.0008687973022460938,0.0023455431640925675,0.9283081502826452,0.002743200678936829,0.9122616175442629,4
synch,outer_2,cart,5,0.0005,3,20,20,quantile,1,0.9353659707374233,0.0020923308130779052,0.0008723735809326172,0.0023455431640925675,0.9283081502826452,0.002743200678936829,0.9122616175442629,4
synch,outer_2,cart,5,0.0001,3,20,20,quantile,1,0.9794044732148107,0.000652358434925598,0.0008997917175292969,0.0005817573082021455,0.9822185077852803,0.0006117080922789764,0.9804351613924057,9
