dataset,outer,method,depth,n_thresholds,cv_folds,cost_complexity,ridge_penalty,lasso_penalty,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
synch,outer_1,streed_s,4,20,3,0.1,0.1,0.0,1.0,6.932660292061318e-30,0.013467550277709961,4.269044879082978e-30,1.0,5.378957254964031e-30,1.0,1
synch,outer_1,streed_s,4,20,3,0.1,0.01,0.0,1.0,6.932660292061318e-30,0.013476848602294922,4.269044879082978e-30,1.0,5.378957254964031e-30,1.0,1
synch,outer_1,streed_s,4,20,3,0.1,0.001,0.0,1.0,6.932660292061318e-30,0.01355743408203125,4.269044879082978e-30,1.0,5.378957254964031e-30,1.0,1
synch,outer_1,streed_s,4,20,3,0.1,0.0001,0.0,1.0,6.932660292061318e-30,0.013481378555297852,4.269044879082978e-30,1.0,5.378957254964031e-30,1.0,1
synch,outer_1,streed_s,4,20,3,0.1,1e-05,0.0,1.0,6.932660292061318e-30,0.013473272323608398,4.269044879082978e-30,1.0,5.378957254964031e-30,1.0,1
synch,outer_1,streed_s,4,20,3,0.08,0.1,0.0,1.0,6.932660292061318e-30,0.013544321060180664,4.269044879082978e-30,1.0,5.378957254964031e-30,1.0,1
synch,outer_1,streed_s,4,20,3,0.08,0.01,0.0,1.0,6.932660292061318e-30,0.01348876953125,4.269044879082978e-30,1.0,5.378957254964031e-30,1.0,1
synch,outer_1,streed_s,4,20,3,0.08,0.001,0.0,1.0,6.932660292061318e-30,0.013803720474243164,4.269044879082978e-30,1.0,5.378957254964031e-30,1.0,1
synch,outer_1,streed_s,4,20,3,0.08,0.0001,0.0,1.0,6.932660292061318e-30,0.013640880584716797,4.269044879082978e-30,1.0,5.378957254964031e-30,1.0,1
synch,outer_1,streed_s,4,20,3,0.08,1e-05,0.0,1.0,6.932660292061318e-30,0.013548612594604492,4.269044879082978e-30,1.0,5.378957254964031e-30,1.0,1
synch,outer_1,streed_s,4,20,3,0.05,0.1,0.0,1.0,6.932660292061318e-30,0.013605594635009766,4.269044879082978e-30,1.0,5.378957254964031e-30,1.0,1
synch,outer_1,streed_s,4,20,3,0.05,0.01,0.0,1.0,6.932660292061318e-30,0.01351022720336914,4.269044879082978e-30,1.0,5.378957254964031e-30,1.0,1
synch,outer_1,streed_s,4,20,3,0.05,0.001,0.0,1.0,6.932660292061318e-30,0.013835668563842773,4.269044879082978e-30,1.0,5.378957254964031e-30,1.0,1
synch,outer_1,streed_s,4,20,3,0.05,0.0001,0.0,1.0,6.932660292061318e-30,0.013566255569458008,4.269044879082978e-30,1.0,5.378957254964031e-30,1.0,1
synch,outer_1,streed_s,4,20,3,0.05,1e-05,0.0,1.0,6.932660292061318e-30,0.013571977615356445,4.269044879082978e-30,1.0,5.378957254964031e-30,1.0,1
synch,outer_1,streed_s,4,20,3,0.03,0.1,0.0,1.0,6.932660292061318e-30,0.013724088668823242,4.269044879082978e-30,1.0,5.378957254964031e-30,1.0,1
synch,outer_1,streed_s,4,20,3,0.03,0.01,0.0,1.0,6.932660292061318e-30,0.013620376586914062,4.269044879082978e-30,1.0,5.378957254964031e-30,1.0,1
synch,outer_1,streed_s,4,20,3,0.03,0.001,0.0,1.0,6.932660292061318e-30,0.013647317886352539,4.269044879082978e-30,1.0,5.378957254964031e-30,1.0,1
