dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
auction,outer_2,cart,5,0.1,3,20,20,quantile,1,0.9254404089480751,8006463.001420036,0.0013091564178466797,7014701.56923012,0.9331356187832613,8144219.903613856,0.9308184935484876,29
auction,outer_2,cart,5,0.08,3,20,20,quantile,1,0.9254404089480751,8006463.001420036,0.0013113021850585938,7014701.56923012,0.9331356187832613,8144219.903613856,0.9308184935484876,29
auction,outer_2,cart,5,0.05,3,20,20,quantile,1,0.9254404089480751,8006463.001420036,0.0013155937194824219,7014701.56923012,0.9331356187832613,8144219.903613856,0.9308184935484876,29
auction,outer_2,cart,5,0.03,3,20,20,quantile,1,0.9254404089480751,8006463.001420036,0.0013551712036132812,7014701.56923012,0.9331356187832613,8144219.903613856,0.9308184935484876,29
auction,outer_2,cart,5,0.01,3,20,20,quantile,1,0.9254404090840379,8006462.987713133,0.0013384819030761719,7014701.551811302,0.9331356189492982,8144219.903613856,0.9308184935484876,30
auction,outer_2,cart,5,0.008,3,20,20,quantile,1,0.9254404090840379,8006462.987713133,0.0013608932495117188,7014701.551811302,0.9331356189492982,8144219.903613856,0.9308184935484876,30
auction,outer_2,cart,5,0.005,3,20,20,quantile,1,0.9254404090840379,8006462.987713133,0.001348733901977539,7014701.551811302,0.9331356189492982,8144219.903613856,0.9308184935484876,30
auction,outer_2,cart,5,0.003,3,20,20,quantile,1,0.9254404090840379,8006462.987713133,0.001318216323852539,7014701.548564832,0.9331356189802437,8144219.903613856,0.9308184935484876,31
auction,outer_2,cart,5,0.001,3,20,20,quantile,1,0.9254404091048342,8006462.9856397705,0.001344919204711914,7014701.548564832,0.9331356189802437,8144219.903613856,0.9308184935484876,31
auction,outer_2,cart,5,0.0005,3,20,20,quantile,1,0.9254404091048342,8006462.9856397705,0.0013065338134765625,7014701.548564832,0.9331356189802437,8144219.903613856,0.9308184935484876,31
auction,outer_2,cart,5,0.0001,3,20,20,quantile,1,0.9254404091048342,8006462.9856397705,0.0013065338134765625,7014701.548564832,0.9331356189802437,8144219.903613856,0.9308184935484876,31
