dataset,outer,method,depth,n_thresholds,cv_folds,cost_complexity,ridge_penalty,lasso_penalty,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves,threshold_label
synch,outer_0,streed_s,4,445.0,3,0.1,0.1,0.0,1.0,3.90819043427552e-30,0.0319080352783203,2.281159715954412e-30,1.0,2.121824533016337e-30,1.0,1.0,full
synch,outer_0,streed_s,4,445.0,3,0.1,0.01,0.0,1.0,3.90819043427552e-30,0.027402639389038,2.281159715954412e-30,1.0,2.121824533016337e-30,1.0,1.0,full
synch,outer_0,streed_s,4,445.0,3,0.1,0.001,0.0,1.0,3.90819043427552e-30,0.0278794765472412,2.281159715954412e-30,1.0,2.121824533016337e-30,1.0,1.0,full
synch,outer_0,streed_s,4,445.0,3,0.1,0.0001,0.0,1.0,3.90819043427552e-30,0.029646873474121,2.281159715954412e-30,1.0,2.121824533016337e-30,1.0,1.0,full
synch,outer_0,streed_s,4,445.0,3,0.1,1e-05,0.0,1.0,3.90819043427552e-30,0.030135154724121,2.281159715954412e-30,1.0,2.121824533016337e-30,1.0,1.0,full
synch,outer_0,streed_s,4,445.0,3,0.08,0.1,0.0,1.0,3.90819043427552e-30,0.0304062366485595,2.281159715954412e-30,1.0,2.121824533016337e-30,1.0,1.0,full
synch,outer_0,streed_s,4,445.0,3,0.08,0.01,0.0,1.0,3.90819043427552e-30,0.0301594734191894,2.281159715954412e-30,1.0,2.121824533016337e-30,1.0,1.0,full
synch,outer_0,streed_s,4,445.0,3,0.08,0.001,0.0,1.0,3.90819043427552e-30,0.0304443836212158,2.281159715954412e-30,1.0,2.121824533016337e-30,1.0,1.0,full
synch,outer_0,streed_s,4,445.0,3,0.08,0.0001,0.0,1.0,3.90819043427552e-30,0.0306179523468017,2.281159715954412e-30,1.0,2.121824533016337e-30,1.0,1.0,full
synch,outer_0,streed_s,4,445.0,3,0.08,1e-05,0.0,1.0,3.90819043427552e-30,0.0303578376770019,2.281159715954412e-30,1.0,2.121824533016337e-30,1.0,1.0,full
synch,outer_0,streed_s,4,445.0,3,0.05,0.1,0.0,1.0,3.90819043427552e-30,0.030224323272705,2.281159715954412e-30,1.0,2.121824533016337e-30,1.0,1.0,full
synch,outer_0,streed_s,4,445.0,3,0.05,0.01,0.0,1.0,3.90819043427552e-30,0.0302815437316894,2.281159715954412e-30,1.0,2.121824533016337e-30,1.0,1.0,full
synch,outer_0,streed_s,4,445.0,3,0.05,0.001,0.0,1.0,3.90819043427552e-30,0.0302290916442871,2.281159715954412e-30,1.0,2.121824533016337e-30,1.0,1.0,full
synch,outer_0,streed_s,4,445.0,3,0.05,0.0001,0.0,1.0,3.90819043427552e-30,0.0302143096923828,2.281159715954412e-30,1.0,2.121824533016337e-30,1.0,1.0,full
synch,outer_0,streed_s,4,445.0,3,0.05,1e-05,0.0,1.0,3.90819043427552e-30,0.0303041934967041,2.281159715954412e-30,1.0,2.121824533016337e-30,1.0,1.0,full
