dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
synch,outer_0,claritree,5,0.1,3,20,20,quantile,1,0.8732016517867308,0.004064867471448175,5.999313377429725,0.025933504104614258,0.0038201433614756734,0.8813799322244438,0.0048064727789778805,0.8552759944373688,3
synch,outer_0,claritree,5,0.08,3,20,20,quantile,1,0.8732016517867308,0.004064867471448175,5.139443461115118,0.027031898498535156,0.0038201433614756734,0.8813799322244438,0.0048064727789778805,0.8552759944373688,3
synch,outer_0,claritree,5,0.05,3,20,20,quantile,1,0.8732016517867308,0.004064867471448175,3.849638586643208,0.02974534034729004,0.0038201433614756734,0.8813799322244438,0.0048064727789778805,0.8552759944373688,3
synch,outer_0,claritree,5,0.03,3,20,20,quantile,1,0.9189068352915948,0.002578718501902426,2.7823828060614066,0.03476667404174805,0.0023879617380498097,0.9258509023327639,0.002593700813366334,0.9219030694227182,4
synch,outer_0,claritree,5,0.01,3,20,20,quantile,1,0.9628901728434444,0.0011875125813137195,1.3749815077789171,0.05276608467102051,0.0011575541381219636,0.9640565451803196,0.0011622863310605917,0.9650032901096437,6
synch,outer_0,claritree,5,0.008,3,20,20,quantile,1,0.9649529830320125,0.0011253790547606781,1.1882864734992484,0.06270051002502441,0.0008668341983646156,0.9730837506264527,0.000838511858992924,0.9747522142482558,7
synch,outer_0,claritree,5,0.005,3,20,20,quantile,1,0.978947801703207,0.0006642375629734217,0.8688593234977017,0.06039023399353027,0.0006642982306095499,0.9793727371771598,0.0006725073755545365,0.9797506475879049,8
synch,outer_0,claritree,5,0.003,3,20,20,quantile,1,0.9828351557181345,0.0005468861506644344,0.615517475076181,0.07290029525756836,0.0004170393638625539,0.9870504237863624,0.0005358202718573484,0.9838663278518881,10
synch,outer_0,claritree,5,0.001,3,20,20,quantile,1,0.989812502279294,0.00032745079437968683,0.3076653452576115,0.0738976001739502,0.00024051467741759982,0.9925317286194016,0.0003418774585458616,0.9897059907571449,14
synch,outer_0,claritree,5,0.0005,3,20,20,quantile,1,0.9932388626385626,0.00021967274702308775,0.2036202352104804,0.08136177062988281,0.00018383220314428057,0.9942917879427747,0.00027634817045975714,0.9916790927572161,17
synch,outer_0,claritree,5,0.0001,3,20,20,quantile,1,0.9957420326253215,0.00013763763031608033,0.07949959095477374,0.07956337928771973,9.813860174150801e-05,0.9969526778216304,0.0001489760803048698,0.995514295811881,25
