dataset,outer,method,depth,n_thresholds,cv_folds,cost_complexity,ridge_penalty,lasso_penalty,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves,threshold_label
insurance,outer_0,guide,4,1070.0,3,2.0,,,0.8335317666666665,24336013.33333333,0.15508,23730252.0,0.837,23157241.0,0.8458042,2.0,full
insurance,outer_0,guide,4,1070.0,3,4.0,,,0.8627752333333335,20059124.666666668,0.15294,18909744.0,0.8701,19078620.0,0.8729623,4.0,full
insurance,outer_0,guide,4,1070.0,3,6.0,,,0.8413746666666667,23203772.666666668,0.15499,18467529.0,0.8731,19620230.0,0.8693559,6.0,full
insurance,outer_0,guide,4,1070.0,3,8.0,,,0.8279402,25221722.0,0.15421,18094151.0,0.8757,19951792.0,0.8671481,8.0,full
insurance,outer_0,guide,4,1070.0,3,10.0,,,0.8243633333333333,25736425.666666668,0.15139,17834739.0,0.8775,19889145.0,0.8675653,10.0,full
insurance,outer_0,guide,4,1070.0,3,12.0,,,0.8206937999999999,26271451.666666668,0.15759,17704379.0,0.8784,20143430.0,0.8658721,12.0,full
insurance,outer_0,guide,4,1070.0,3,14.0,,,0.8175452,26727714.33333333,0.15367,17589941.0,0.8792,21553445.0,0.8564833,14.0,full
insurance,outer_0,guide,4,1070.0,3,16.0,,,0.8164271666666666,26884259.0,0.14666,17589941.0,0.8792,21553445.0,0.8564833,14.0,full
insurance,outer_1,guide,4,1070.0,3,2.0,,,0.8257815333333335,24028570.0,0.15356,23427941.0,0.8307,24505644.0,0.8630333,2.0,full
insurance,outer_1,guide,4,1070.0,3,4.0,,,0.8525374,20277561.666666668,0.14084,19653755.0,0.8579,19460853.0,0.8912296,3.0,full
insurance,outer_1,guide,4,1070.0,3,6.0,,,0.8395293333333332,22079340.666666668,0.15586,18654645.0,0.8652,19205787.0,0.8926552,6.0,full
insurance,outer_1,guide,4,1070.0,3,8.0,,,0.8357708333333335,22613275.33333333,0.15381,18275885.0,0.8679,20176582.0,0.8872293,8.0,full
insurance,outer_1,guide,4,1070.0,3,10.0,,,0.8341171,22843574.0,0.16301,17970053.0,0.8701,20464432.0,0.8856204,10.0,full
insurance,outer_1,guide,4,1070.0,3,12.0,,,0.8319837666666667,23145172.0,0.15545,17789415.0,0.8714,21028428.0,0.8824682,12.0,full
insurance,outer_1,guide,4,1070.0,3,14.0,,,0.8270307,23787168.0,0.14022,17698251.0,0.8721,21022650.0,0.8825005,14.0,full
insurance,outer_1,guide,4,1070.0,3,16.0,,,0.8256612333333333,23980685.0,0.13969,17685990.0,0.8722,21083205.0,0.882162,15.0,full
insurance,outer_2,guide,4,1070.0,3,2.0,,,0.8304855999999999,24769876.33333333,0.15375,24374725.0,0.8333,20531396.0,0.8608829,2.0,full
insurance,outer_2,guide,4,1070.0,3,4.0,,,0.8512218666666668,21928166.33333333,0.15595,19349560.0,0.8677,17553324.0,0.8810618,4.0,full
insurance,outer_2,guide,4,1070.0,3,6.0,,,0.8453037999999999,22767685.666666668,0.15629,18941632.0,0.8705,17771015.0,0.8795868,6.0,full
insurance,outer_2,guide,4,1070.0,3,8.0,,,0.8245451666666668,26100256.33333333,0.15469,18830028.0,0.8713,18025008.0,0.8778658,7.0,full
insurance,outer_2,guide,4,1070.0,3,10.0,,,0.8219331,26491530.0,0.15116,18598831.0,0.8728,18230907.0,0.8764706,10.0,full
insurance,outer_2,guide,4,1070.0,3,12.0,,,0.8207135333333332,26659368.666666668,0.14753,18497021.0,0.8735,18445735.0,0.875015,12.0,full
insurance,outer_2,guide,4,1070.0,3,14.0,,,0.8196361666666666,26805921.33333333,0.1475,18412809.0,0.8741,18615872.0,0.8738622,14.0,full
insurance,outer_2,guide,4,1070.0,3,16.0,,,0.8196133666666667,26808980.666666668,0.15032,18388465.0,0.8743,18553351.0,0.8742858,15.0,full
insurance,outer_3,guide,4,1071.0,3,2.0,,,0.8515373666666667,21846217.0,0.15452,21527331.0,0.8542,32474066.0,0.771394,2.0,full
insurance,outer_3,guide,4,1071.0,3,4.0,,,0.8737263666666667,18595140.33333333,0.15559,17017031.0,0.8847,27104690.0,0.8091925,4.0,full
insurance,outer_3,guide,4,1071.0,3,6.0,,,0.8575316000000001,20986843.0,0.15297,16533438.0,0.888,27575186.0,0.8058804,6.0,full
insurance,outer_3,guide,4,1071.0,3,8.0,,,0.8514197666666666,21880310.33333333,0.153,16088747.0,0.891,28692378.0,0.7980157,8.0,full
insurance,outer_3,guide,4,1071.0,3,10.0,,,0.8479134333333334,22390341.33333333,0.14976,15929066.0,0.8921,29566876.0,0.7918596,9.0,full
insurance,outer_3,guide,4,1071.0,3,12.0,,,0.8467046000000001,22576328.0,0.15697,15672466.0,0.8938,30584790.0,0.7846938,12.0,full
