dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
temperature_max,outer_3,guide,5,2.0,3,20,20,quantile,1,0.4388743333333333,5.470958333333333,0.68195,5.402514,0.4461,5.392244,0.4349227,2
temperature_max,outer_3,guide,5,4.0,3,20,20,quantile,1,0.6218682666666666,3.6838126666666664,0.68364,3.615449,0.6293,3.584957,0.6243164,4
temperature_max,outer_3,guide,5,6.0,3,20,20,quantile,1,0.6598492,3.313827,0.6812,3.269719,0.6647,3.255841,0.6588059,6
temperature_max,outer_3,guide,5,8.0,3,20,20,quantile,1,0.6825588333333332,3.0930153333333337,0.6755,3.041086,0.6882,2.920148,0.6939847,8
temperature_max,outer_3,guide,5,10.0,3,20,20,quantile,1,0.6927789999999999,2.9938713333333333,0.68703,2.967137,0.6958,2.856946,0.7006079,9
temperature_max,outer_3,guide,5,12.0,3,20,20,quantile,1,0.6988551666666666,2.935401,0.68592,2.819175,0.7109,2.737695,0.7131047,12
temperature_max,outer_3,guide,5,14.0,3,20,20,quantile,1,0.7045846,2.879296333333333,0.68436,2.748517,0.7182,2.704796,0.7165523,14
temperature_max,outer_3,guide,5,16.0,3,20,20,quantile,1,0.7101179666666666,2.8256099999999997,0.72584,2.690119,0.7242,2.657643,0.7214938,16
temperature_max,outer_3,guide,5,20.0,3,20,20,quantile,1,0.7172813333333333,2.756342333333334,0.68348,2.587069,0.7347,2.553525,0.7324048,20
temperature_max,outer_3,guide,5,24.0,3,20,20,quantile,1,0.7210432333333333,2.719542666666667,0.69208,2.518407,0.7418,2.515821,0.7363559,24
temperature_max,outer_3,guide,5,28.0,3,20,20,quantile,1,0.7236421666666667,2.694708,0.67996,2.475471,0.7462,2.505565,0.7374307,28
temperature_max,outer_3,guide,5,32.0,3,20,20,quantile,1,0.7245124666666668,2.6861910000000004,0.70545,2.458513,0.7479,2.495307,0.7385057,31
