dataset,outer,method,depth,n_thresholds,cv_folds,cost_complexity,ridge_penalty,lasso_penalty,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves,threshold_label
yacht,outer_0,streed,4,246.0,3,0.1,0.1,0.1,0.8770854641418068,28.416762684115497,0.0220608711242675,20.093327110685223,0.9144886869609872,18.508080209939177,0.9099167907856818,2.0,full
yacht,outer_0,streed,4,246.0,3,0.1,0.1,0.001,0.8780700200345756,28.17564783499772,0.0214374065399169,19.702507925664506,0.9161518989063192,18.673126765921428,0.9091134701136292,2.0,full
yacht,outer_0,streed,4,246.0,3,0.1,0.01,0.1,0.9661848043878764,7.537040288681365,0.0035121440887451,5.933804302486422,0.9747474674339855,4.930195850243381,0.9760035692947489,2.0,full
yacht,outer_0,streed,4,246.0,3,0.1,0.01,0.001,0.9750534351991608,5.716942482382457,0.0035572052001953,4.129253045589691,0.9824271088678516,3.0104494876087333,0.9853474294499892,2.0,full
yacht,outer_0,streed,4,246.0,3,0.1,0.001,0.1,0.9801370021648056,4.468286077225104,0.0035254955291748,3.473107584920485,0.9852194717043962,2.278381697821353,0.9889105767412496,2.0,full
yacht,outer_0,streed,4,246.0,3,0.1,0.001,0.001,0.980217353773433,4.403798124922505,0.0036008358001708,3.3635470778046743,0.9856857291225471,2.120189221006327,0.9896805369869054,2.0,full
yacht,outer_0,streed,4,246.0,3,0.1,0.0001,0.1,0.9804123830496048,4.38926235335044,0.0036072731018066,3.431325335180979,0.985397284717506,2.2234377385277835,0.9891780020022148,2.0,full
yacht,outer_0,streed,4,246.0,3,0.1,0.0001,0.001,0.9803699511051124,4.352528056709898,0.0035991668701171,3.353898348544518,0.9857267912872972,2.0936125286469487,0.9898098920421504,2.0,full
yacht,outer_0,streed,4,246.0,3,0.1,1e-05,0.1,0.9804355920108212,4.382313033701094,0.0036303997039794,3.427913586123202,0.9854118041218874,2.218663734513622,0.9892012382102666,2.0,full
yacht,outer_0,streed,4,246.0,3,0.1,1e-05,0.001,0.9803804941669346,4.348441495774995,0.0035634040832519,3.353779831740192,0.9857272956600922,2.091749880116674,0.9898189579936344,2.0,full
yacht,outer_0,streed,4,246.0,3,0.08,0.1,0.1,0.8770854641418068,28.416762684115497,0.0225934982299804,20.093327110685223,0.9144886869609872,18.508080209939177,0.9099167907856818,2.0,full
yacht,outer_0,streed,4,246.0,3,0.08,0.1,0.001,0.8780700200345756,28.17564783499772,0.0224037170410156,19.702507925664506,0.9161518989063192,18.673126765921428,0.9091134701136292,2.0,full
yacht,outer_0,streed,4,246.0,3,0.08,0.01,0.1,0.9661848043878764,7.537040288681365,0.0036816596984863,5.933804302486422,0.9747474674339855,4.930195850243381,0.9760035692947489,2.0,full
yacht,outer_0,streed,4,246.0,3,0.08,0.01,0.001,0.9750534351991608,5.716942482382457,0.0036070346832275,4.129253045589691,0.9824271088678516,3.0104494876087333,0.9853474294499892,2.0,full
yacht,outer_0,streed,4,246.0,3,0.08,0.001,0.1,0.9801370021648056,4.468286077225104,0.0036685466766357,3.473107584920485,0.9852194717043962,2.278381697821353,0.9889105767412496,2.0,full
yacht,outer_0,streed,4,246.0,3,0.08,0.001,0.001,0.980217353773433,4.403798124922505,0.0036430358886718,3.3635470778046743,0.9856857291225471,2.120189221006327,0.9896805369869054,2.0,full
yacht,outer_0,streed,4,246.0,3,0.08,0.0001,0.1,0.9804123830496048,4.38926235335044,0.0036416053771972,3.431325335180979,0.985397284717506,2.2234377385277835,0.9891780020022148,2.0,full
yacht,outer_0,streed,4,246.0,3,0.08,0.0001,0.001,0.9803699511051124,4.352528056709898,0.0036525726318359,3.353898348544518,0.9857267912872972,2.0936125286469487,0.9898098920421504,2.0,full
yacht,outer_0,streed,4,246.0,3,0.08,1e-05,0.1,0.9804355920108212,4.382313033701094,0.003641128540039,3.427913586123202,0.9854118041218874,2.218663734513622,0.9892012382102666,2.0,full
yacht,outer_0,streed,4,246.0,3,0.08,1e-05,0.001,0.9803804941669346,4.348441495774995,0.0037765502929687,3.353779831740192,0.9857272956600922,2.091749880116674,0.9898189579936344,2.0,full
yacht,outer_0,streed,4,246.0,3,0.05,0.1,0.1,0.8770854641418068,28.416762684115497,0.2686917781829834,20.093327110685223,0.9144886869609872,18.508080209939177,0.9099167907856818,2.0,full
yacht,outer_0,streed,4,246.0,3,0.05,0.1,0.001,0.8780700200345756,28.17564783499772,0.2581119537353515,19.702507925664506,0.9161518989063192,18.673126765921428,0.9091134701136292,2.0,full
yacht,outer_0,streed,4,246.0,3,0.05,0.01,0.1,0.9661848043878764,7.537040288681365,0.0231976509094238,5.933804302486422,0.9747474674339855,4.930195850243381,0.9760035692947489,2.0,full
yacht,outer_0,streed,4,246.0,3,0.05,0.01,0.001,0.9750534351991608,5.716942482382457,0.0037174224853515,4.129253045589691,0.9824271088678516,3.0104494876087333,0.9853474294499892,2.0,full
yacht,outer_0,streed,4,246.0,3,0.05,0.001,0.1,0.9801370021648056,4.468286077225104,0.0037112236022949,3.473107584920485,0.9852194717043962,2.278381697821353,0.9889105767412496,2.0,full
yacht,outer_0,streed,4,246.0,3,0.05,0.001,0.001,0.980217353773433,4.403798124922505,0.0036954879760742,3.3635470778046743,0.9856857291225471,2.120189221006327,0.9896805369869054,2.0,full
yacht,outer_0,streed,4,246.0,3,0.05,0.0001,0.1,0.9804123830496048,4.38926235335044,0.0037448406219482,3.431325335180979,0.985397284717506,2.2234377385277835,0.9891780020022148,2.0,full
yacht,outer_0,streed,4,246.0,3,0.05,0.0001,0.001,0.9803699511051124,4.352528056709898,0.0036146640777587,3.353898348544518,0.9857267912872972,2.0936125286469487,0.9898098920421504,2.0,full
yacht,outer_0,streed,4,246.0,3,0.05,1e-05,0.1,0.9804355920108212,4.382313033701094,0.0036637783050537,3.427913586123202,0.9854118041218874,2.218663734513622,0.9892012382102666,2.0,full
yacht,outer_0,streed,4,246.0,3,0.05,1e-05,0.001,0.9803804941669346,4.348441495774995,0.0036723613739013,3.353779831740192,0.9857272956600922,2.091749880116674,0.9898189579936344,2.0,full
yacht,outer_0,streed,4,246.0,3,0.03,0.1,0.1,0.8770854641418068,28.416762684115497,1.0128870010375977,12.385313531443732,0.9472917343832816,11.092247164695086,0.9460114063338912,3.0,full
yacht,outer_0,streed,4,246.0,3,0.03,0.1,0.001,0.8780700200345756,28.17564783499772,0.9748899936676024,11.942341405770737,0.9491768939637392,11.010060639861775,0.9464114276125531,3.0,full
yacht,outer_0,streed,4,246.0,3,0.03,0.01,0.1,0.9661848043878764,7.537040288681365,0.0251080989837646,5.933804302486422,0.9747474674339855,4.930195850243381,0.9760035692947489,2.0,full
yacht,outer_0,streed,4,246.0,3,0.03,0.01,0.001,0.9750534351991608,5.716942482382457,0.0230906009674072,4.129253045589691,0.9824271088678516,3.0104494876087333,0.9853474294499892,2.0,full
yacht,outer_0,streed,4,246.0,3,0.03,0.001,0.1,0.9801370021648056,4.468286077225104,0.0229978561401367,3.473107584920485,0.9852194717043962,2.278381697821353,0.9889105767412496,2.0,full
yacht,outer_0,streed,4,246.0,3,0.03,0.001,0.001,0.980217353773433,4.403798124922505,0.0038897991180419,3.3635470778046743,0.9856857291225471,2.120189221006327,0.9896805369869054,2.0,full
yacht,outer_0,streed,4,246.0,3,0.03,0.0001,0.1,0.9804123830496048,4.38926235335044,0.0044026374816894,3.431325335180979,0.985397284717506,2.2234377385277835,0.9891780020022148,2.0,full
yacht,outer_0,streed,4,246.0,3,0.03,0.0001,0.001,0.9803699511051124,4.352528056709898,0.0037634372711181,3.353898348544518,0.9857267912872972,2.0936125286469487,0.9898098920421504,2.0,full
yacht,outer_0,streed,4,246.0,3,0.03,1e-05,0.1,0.9804355920108212,4.382313033701094,0.0043177604675292,3.427913586123202,0.9854118041218874,2.218663734513622,0.9892012382102666,2.0,full
yacht,outer_0,streed,4,246.0,3,0.03,1e-05,0.001,0.9803804941669346,4.348441495774995,0.003732681274414,3.353779831740192,0.9857272956600922,2.091749880116674,0.9898189579936344,2.0,full
yacht,outer_0,streed,4,246.0,3,0.01,0.1,0.1,0.8773808819080634,28.32732036577373,4.233972787857056,12.385313531443732,0.9472917343832816,11.092247164695086,0.9460114063338912,3.0,full
yacht,outer_0,streed,4,246.0,3,0.01,0.1,0.001,0.8786083694252653,28.012654193175397,4.233152627944946,11.942341405770737,0.9491768939637392,11.010060639861775,0.9464114276125531,3.0,full
yacht,outer_0,streed,4,246.0,3,0.01,0.01,0.1,0.9674160186885742,7.164271031011442,3.142419815063477,4.5570539764254505,0.9806065134476126,3.429607774483074,0.9833072868083907,3.0,full
yacht,outer_0,streed,4,246.0,3,0.01,0.01,0.001,0.9764573557303744,5.291883730261635,2.745903253555298,3.7333151333152994,0.9841121046166394,2.8980288954012394,0.985894607094183,3.0,full
yacht,outer_0,streed,4,246.0,3,0.01,0.001,0.1,0.9823688594203948,3.792556618982395,1.027838945388794,3.473107584920485,0.9852194717043962,2.278381697821353,0.9889105767412496,2.0,full
yacht,outer_0,streed,4,246.0,3,0.01,0.001,0.001,0.981719294670302,3.949062184255965,0.0242819786071777,3.3635470778046743,0.9856857291225471,2.120189221006327,0.9896805369869054,2.0,full
yacht,outer_0,streed,4,246.0,3,0.01,0.0001,0.1,0.9825498785188138,3.7421023919381127,0.2753713130950928,3.431325335180979,0.985397284717506,2.2234377385277835,0.9891780020022148,2.0,full
yacht,outer_0,streed,4,246.0,3,0.01,0.0001,0.001,0.9816423549955006,3.967288010840194,0.0238995552062988,3.353898348544518,0.9857267912872972,2.0936125286469487,0.9898098920421504,2.0,full
yacht,outer_0,streed,4,246.0,3,0.01,1e-05,0.1,0.9825603953184912,3.73899582138008,0.2744615077972412,3.427913586123202,0.9854118041218874,2.218663734513622,0.9892012382102666,2.0,full
yacht,outer_0,streed,4,246.0,3,0.01,1e-05,0.001,0.9816257563675546,3.9714190181556015,0.0238454341888427,3.353779831740192,0.9857272956600922,2.091749880116674,0.9898189579936344,2.0,full
yacht,outer_0,streed,4,246.0,3,0.008,0.1,0.1,0.8836002063745361,27.105235836048116,4.339063882827759,12.385313531443732,0.9472917343832816,11.092247164695086,0.9460114063338912,3.0,full
yacht,outer_0,streed,4,246.0,3,0.008,0.1,0.001,0.8786083694252653,28.012654193175397,4.330684423446655,11.942341405770737,0.9491768939637392,11.010060639861775,0.9464114276125531,3.0,full
yacht,outer_0,streed,4,246.0,3,0.008,0.01,0.1,0.9713982879852264,6.437246908045172,2.538675308227539,4.5570539764254505,0.9806065134476126,3.429607774483074,0.9833072868083907,3.0,full
yacht,outer_0,streed,4,246.0,3,0.008,0.01,0.001,0.978039075675558,5.003116580111276,3.026718139648437,3.7333151333152994,0.9841121046166394,2.8980288954012394,0.985894607094183,3.0,full
