dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
yacht,outer_3,greedy,5,0.1,3,20,20,quantile,1,0.8510618318469151,35.39991703260248,21952.11472709478,0.00020694732666015625,20.75192696933906,0.9086127267209272,18.407361029644317,0.9217270890687073,3
yacht,outer_3,greedy,5,0.08,3,20,20,quantile,1,0.9024284692346821,21.453199659295816,18586.836973961173,0.00017833709716796875,20.75192696933906,0.9086127267209272,18.407361029644317,0.9217270890687073,3
yacht,outer_3,greedy,5,0.05,3,20,20,quantile,1,0.9131002331582949,18.555675451243918,13538.92034426077,0.0002949237823486328,20.75192696933906,0.9086127267209272,18.407361029644317,0.9217270890687073,3
yacht,outer_3,greedy,5,0.03,3,20,20,quantile,1,0.9523847895194942,10.217157588113245,9444.88890959018,0.0002808570861816406,10.989204062036288,0.9516057763589559,12.05202622013443,0.9487516340147312,4
yacht,outer_3,greedy,5,0.01,3,20,20,quantile,1,0.9767829504857114,5.270522831112053,4099.6325581067695,0.0003256797790527344,5.2438640910745855,0.9769070871617175,5.4722967881011115,0.9767303635542963,5
yacht,outer_3,greedy,5,0.008,3,20,20,quantile,1,0.9767829504857114,5.270522831112053,3538.752932584502,0.0002949237823486328,5.2438640910745855,0.9769070871617175,5.4722967881011115,0.9767303635542963,5
yacht,outer_3,greedy,5,0.005,3,20,20,quantile,1,0.9813709459421012,4.209781039060289,2635.721873055032,0.00041222572326660156,3.858635613312653,0.9830073521461801,3.800779857133396,0.9838380904928336,6
yacht,outer_3,greedy,5,0.003,3,20,20,quantile,1,0.9845934382261219,3.549575721173841,1869.8410274473908,0.00039958953857421875,2.1203640736597227,0.9906623470997672,2.563705259831321,0.9890984550618801,8
yacht,outer_3,greedy,5,0.001,3,20,20,quantile,1,0.9893248700414405,2.483661243217849,931.876337080656,0.00045013427734375,1.7290877494357002,0.9923854485940199,2.23089943816693,0.9905136324137341,9
yacht,outer_3,greedy,5,0.0005,3,20,20,quantile,1,0.9880323353503174,2.732791936797987,632.7941137564559,0.0005352497100830078,0.9723820886270437,0.9957178266964639,1.7978946841318457,0.9923548818188407,14
yacht,outer_3,greedy,5,0.0001,3,20,20,quantile,1,0.9894194816800855,2.3939426984371246,227.7487719283562,0.0005469322204589844,0.3997832310050475,0.9982394358153713,1.182815136206172,0.9949703608433957,23
