dataset,outer,method,depth,n_thresholds,cv_folds,cost_complexity,ridge_penalty,lasso_penalty,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves,threshold_label,pilot_target_complexity,pilot_grid_index,pilot_min_sample_leaf,pilot_min_sample_split,n_outer_merged
servo,outer_0,pilot,4,133.0,3,133.0,,,0.5788531698989939,0.9928024845331505,0.0027508735656738,0.9852976597845992,0.5838399859731511,0.925573864294571,0.6414294908088287,4.0,full,133.0,0,1.0,2.0,
servo,outer_0,pilot,4,133.0,3,66.0,,,0.5788531698989939,0.9928024845331505,0.0024573802947998,0.9852976597845992,0.5838399859731511,0.925573864294571,0.6414294908088287,4.0,full,66.0,1,3.0,6.0,
servo,outer_0,pilot,4,133.0,3,32.0,,,0.5788531698989939,0.9928024845331505,0.0025157928466796,0.9852976597845992,0.5838399859731511,0.925573864294571,0.6414294908088287,4.0,full,32.0,2,5.0,10.0,
servo,outer_0,pilot,4,133.0,3,24.0,,,0.5788531698989939,0.9928024845331505,0.0024886131286621,0.9852976597845992,0.5838399859731511,0.925573864294571,0.6414294908088287,4.0,full,24.0,3,6.0,12.0,
servo,outer_0,pilot,4,133.0,3,20.0,,,0.5788531698989939,0.9928024845331505,0.0024867057800292,0.9852976597845992,0.5838399859731511,0.925573864294571,0.6414294908088287,4.0,full,20.0,4,7.0,14.0,
servo,outer_0,pilot,4,133.0,3,16.0,,,0.5788531698989939,0.9928024845331505,0.0024013519287109,0.9852976597845992,0.5838399859731511,0.925573864294571,0.6414294908088287,4.0,full,16.0,5,9.0,18.0,
servo,outer_0,pilot,4,133.0,3,14.0,,,0.5788531698989939,0.9928024845331505,0.0024623870849609,0.9852976597845992,0.5838399859731511,0.925573864294571,0.6414294908088287,4.0,full,14.0,6,10.0,20.0,
servo,outer_0,pilot,4,133.0,3,12.0,,,0.5789722839269076,0.9925025598628509,0.0024487972259521,0.9852976597845992,0.5838399859731511,0.925573864294571,0.6414294908088287,4.0,full,12.0,7,12.0,24.0,
servo,outer_0,pilot,4,133.0,3,10.0,,,0.5788248979303744,0.9928170225832584,0.0024628639221191,0.9852976597845992,0.5838399859731511,0.925573864294571,0.6414294908088287,4.0,full,10.0,8,14.0,28.0,
servo,outer_0,pilot,4,133.0,3,8.0,,,0.5789681896541249,0.9925212530636316,0.0024688243865966,0.9852976597845992,0.5838399859731511,0.925573864294571,0.6414294908088287,4.0,full,8.0,9,17.0,34.0,
servo,outer_0,pilot,4,133.0,3,6.0,,,0.5788277923153274,0.9928820053255736,0.0017511844635009,0.9882157216142946,0.5826074846676647,0.9257751917588686,0.6413514958543769,3.0,full,6.0,10,23.0,46.0,
servo,outer_0,pilot,4,133.0,3,4.0,,,0.1087925683870523,2.083986460189198,0.0017924308776855,0.9884313672392456,0.5825164024597518,0.9267690466088804,0.6409664730556807,3.0,full,4.0,11,34.0,68.0,
servo,outer_0,pilot,4,133.0,3,2.0,,,-0.0128546379808499,2.382815118201293,0.0008883476257324,2.045394429825994,0.1360870837824666,2.303273083117099,0.1077040589849966,1.0,full,2.0,12,66.0,132.0,
servo,outer_1,pilot,4,133.0,3,133.0,,,0.5754141768365818,1.0629869041196571,0.0022845268249511,0.9987517683633194,0.6171986859976899,0.9112726979274391,0.437443954216682,3.0,full,133.0,0,1.0,2.0,
servo,outer_1,pilot,4,133.0,3,66.0,,,0.5754141768365818,1.0629869041196571,0.0019545555114746,0.9987517683633194,0.6171986859976899,0.9112726979274391,0.437443954216682,3.0,full,66.0,1,3.0,6.0,
servo,outer_1,pilot,4,133.0,3,32.0,,,0.5754141768365818,1.0629869041196571,0.0019896030426025,0.9987517683633194,0.6171986859976899,0.9112726979274391,0.437443954216682,3.0,full,32.0,2,5.0,10.0,
servo,outer_1,pilot,4,133.0,3,24.0,,,0.5754141768365818,1.0629869041196571,0.0019032955169677,0.9987517683633194,0.6171986859976899,0.9112726979274391,0.437443954216682,3.0,full,24.0,3,6.0,12.0,
