dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
energe_c,outer_0,streed,5,0.1,3,20,20,0.8025184508379853,17.922943301179217,0.0028350353240966797,17.83103978670719,0.8041745248129372,17.973580144931038,0.7936763230048363,2
energe_c,outer_0,streed,5,0.08,3,20,20,0.8025184508379853,17.922943301179217,0.0030624866485595703,17.83103978670719,0.8041745248129372,17.973580144931038,0.7936763230048363,2
energe_c,outer_0,streed,5,0.05,3,20,20,0.8767826866771783,11.16689026404658,0.0032892227172851562,11.131264146510798,0.8777533381677386,10.726429330202436,0.8768683633093384,3
energe_c,outer_0,streed,5,0.03,3,20,20,0.8767826866771783,11.16689026404658,0.003644227981567383,11.131264146510798,0.8777533381677386,10.726429330202436,0.8768683633093384,3
energe_c,outer_0,streed,5,0.01,3,20,20,0.8992653980681617,9.117130894237777,0.17611312866210938,7.486852264049786,0.9177772906235194,8.176113770357091,0.9061441380610741,6
energe_c,outer_0,streed,5,0.008,3,20,20,0.9262235215432163,6.679785369346614,0.2873990535736084,6.651512390270695,0.9269512271792238,7.7336749352595495,0.9112230153112766,7
energe_c,outer_0,streed,5,0.005,3,20,20,0.9421030090119067,5.259182296004011,0.4957454204559326,4.846269598385387,0.9467769093479383,6.612106057587727,0.9240978133748027,10
energe_c,outer_0,streed,5,0.003,3,20,20,0.9429363971741723,5.185769671920401,0.6829674243927002,4.535855985514089,0.9501859586222476,5.552403578260861,0.9362624300116986,11
energe_c,outer_0,streed,5,0.001,3,20,20,0.9518150227957708,4.37804688104769,0.7904703617095947,2.716066266218619,0.9701713992238232,4.897863276312877,0.9437760784195547,23
energe_c,outer_0,streed,5,0.0005,3,20,20,0.9577542939600295,3.850401802260464,0.7656576633453369,2.0489094194549873,0.9774983026520342,3.4028796521495,0.9609374072086848,32
energe_c,outer_0,streed,5,0.0001,3,20,20,0.9594685349895656,3.6961335132129935,0.7467536926269531,2.0489094194549873,0.9774983026520342,3.4028796521495,0.9609374072086848,32
