dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
insurance,outer_2,guide,5,2.0,3,20,20,quantile,1,0.6062617,57331716.666666664,0.059297,56699136.0,0.6123,51921533.0,0.648189,2
insurance,outer_2,guide,5,4.0,3,20,20,quantile,1,0.8164010333333334,26842985.666666668,0.060753,26854916.0,0.8164,24622461.0,0.8331626,4
insurance,outer_2,guide,5,6.0,3,20,20,quantile,1,0.8251319333333335,25533292.666666668,0.062107,24616634.0,0.8317,22501479.0,0.847534,6
insurance,outer_2,guide,5,8.0,3,20,20,quantile,1,0.8382445666666666,23662269.666666668,0.059683,22715921.0,0.8447,20941437.0,0.8581046,8
insurance,outer_2,guide,5,10.0,3,20,20,quantile,1,0.8384366,23702057.0,0.068404,21843742.0,0.8506,21385066.0,0.8550986,10
insurance,outer_2,guide,5,12.0,3,20,20,quantile,1,0.8412989666666667,23270408.0,0.060103,21140868.0,0.8555,21685524.0,0.8530628,12
insurance,outer_2,guide,5,14.0,3,20,20,quantile,1,0.8424251666666667,23102655.333333332,0.056951,20541553.0,0.8596,21588363.0,0.8537211,14
insurance,outer_2,guide,5,16.0,3,20,20,quantile,1,0.8443656666666666,22837224.666666668,0.061321,20037222.0,0.863,21196337.0,0.8563774,16
insurance,outer_2,guide,5,20.0,3,20,20,quantile,1,0.8451067,22726006.666666668,0.059645,19519421.0,0.8665,20843076.0,0.858771,20
insurance,outer_2,guide,5,24.0,3,20,20,quantile,1,0.8443624000000001,22814563.333333332,0.064587,19242033.0,0.8684,20762933.0,0.8593141,24
insurance,outer_2,guide,5,28.0,3,20,20,quantile,1,0.8443589333333333,22808865.0,0.068632,19197657.0,0.8687,20824067.0,0.8588999,27
insurance,outer_2,guide,5,32.0,3,20,20,quantile,1,0.8443813666666666,22805788.333333332,0.067473,19197657.0,0.8687,20824067.0,0.8588999,27
