dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
synch,outer_1,guide,5,2.0,3,20,20,quantile,1,0.7058051666666666,0.009251429,0.029511,0.008924079,0.7191,0.009881394,0.7104412,2
synch,outer_1,guide,5,4.0,3,20,20,quantile,1,0.9219843999999999,0.002468395333333333,0.027232,0.002391324,0.9247,0.002620288,0.9232166,4
synch,outer_1,guide,5,6.0,3,20,20,quantile,1,0.9532905,0.0014739926666666667,0.024659,0.001351241,0.9575,0.001697335,0.9502623,6
synch,outer_1,guide,5,8.0,3,20,20,quantile,1,0.9781748333333332,0.0006902063666666667,0.029498,0.0006483207,0.9796,0.0006772646,0.9801538,8
synch,outer_1,guide,5,10.0,3,20,20,quantile,1,0.9828165666666667,0.0005443415333333333,0.030783,0.0004563768,0.9856,0.0004863532,0.9857482,10
synch,outer_1,guide,5,12.0,3,20,20,quantile,1,0.9878705333333334,0.0003840883333333333,0.02945,0.0003288785,0.9896,0.0004188076,0.9877275,12
synch,outer_1,guide,5,14.0,3,20,20,quantile,1,0.9917902333333334,0.0002570464333333334,0.029653,0.0002342323,0.9926,0.000318702,0.9906609,14
synch,outer_1,guide,5,16.0,3,20,20,quantile,1,0.9945194333333333,0.00017356676666666667,0.029893,0.0001573746,0.995,0.0002159959,0.9936706,16
synch,outer_1,guide,5,20.0,3,20,20,quantile,1,0.9958627666666667,0.00013092633333333333,0.024812,0.0001139719,0.9964,0.0001556642,0.9954385,20
synch,outer_1,guide,5,24.0,3,20,20,quantile,1,0.9970203999999999,9.414851333333333e-05,0.030886,7.896579e-05,0.9975,0.0001035889,0.9969645,24
synch,outer_1,guide,5,28.0,3,20,20,quantile,1,0.9976817000000001,7.348912333333333e-05,0.021,4.924204e-05,0.9984,7.869985e-05,0.9976938,28
synch,outer_1,guide,5,32.0,3,20,20,quantile,1,0.9983191333333332,5.3925869999999996e-05,0.030062,3.840485e-05,0.9988,6.358955e-05,0.9981366,31
