dataset,outer,method,depth,n_thresholds,cv_folds,cost_complexity,ridge_penalty,lasso_penalty,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves,threshold_label,pilot_target_complexity,pilot_grid_index,pilot_min_sample_leaf,pilot_min_sample_split,n_outer_merged
auto_mpg,outer_4,pilot,4,314.0,3,2.0,,,-0.0066831523186839,61.75540396496567,0.0018384456634521,61.51531836991359,0.0,57.85194359317642,-0.0104297936630866,1.0,full,2.0,13,157.0,314.0,
auto_mpg,mean,pilot,4,,3,313.6,,,0.8305559848469448,10.272979448026456,0.0205372333526611,7.260348084201998,0.8805143898430489,9.236718672144761,0.847332853980223,4.6,full,313.6,0,1.0,2.0,5.0
auto_mpg,mean,pilot,4,,3,156.6,,,0.8303701198461912,10.280842501013264,0.02217850685119626,7.3271951376693325,0.879420117767746,9.235645954079507,0.8473510050513344,4.4,full,156.6,1,2.4,4.8,5.0
auto_mpg,mean,pilot,4,,3,78.0,,,0.8314646578160909,10.217806866725955,0.01842174530029292,7.392345496976015,0.878338389350254,9.097787488682227,0.8494961027211432,3.8,full,78.0,2,5.0,10.0,5.0
auto_mpg,mean,pilot,4,,3,32.0,,,0.8402352909943662,9.71771893941889,0.01661019325256342,7.641361278660213,0.8742424148266512,9.360644000811515,0.8452178606829317,3.6,full,32.0,3,10.0,20.0,5.0
auto_mpg,mean,pilot,4,,3,24.0,,,0.8405066350526283,9.701043186615214,0.01606249809265132,7.641361278660213,0.8742424148266512,9.360644000811515,0.8452178606829317,3.6,full,24.0,4,14.0,28.0,5.0
auto_mpg,mean,pilot,4,,3,20.0,,,0.8389775317946342,9.78822256010978,0.0158648490905761,7.641361278660213,0.8742424148266512,9.360644000811515,0.8452178606829317,3.6,full,20.0,5,16.0,32.0,5.0
auto_mpg,mean,pilot,4,,3,16.0,,,0.8361049838610661,9.949303617965116,0.01599178314208978,7.653382049446131,0.8740177115683284,9.269383173009375,0.8463828789379513,3.6,full,16.0,6,20.0,40.0,5.0
auto_mpg,mean,pilot,4,,3,14.0,,,0.8313270513439448,10.234437165301863,0.01571865081787106,7.6557218289633395,0.8739787115966337,9.286714223054735,0.846111158610103,3.6,full,14.0,7,23.0,46.0,5.0
auto_mpg,mean,pilot,4,,3,12.0,,,0.8280896479839555,10.424961312705088,0.015201711654663039,7.655753845558669,0.8739781911312248,9.285983620596834,0.8461239191578898,3.6,full,12.0,8,27.0,54.0,5.0
auto_mpg,mean,pilot,4,,3,10.0,,,0.8258198618129287,10.57502986006667,0.01430907249450678,7.843327207980835,0.8708499712108531,9.413941424815244,0.8441185167698604,3.4,full,10.0,9,32.0,64.0,5.0
auto_mpg,mean,pilot,4,,3,8.0,,,0.823331065945632,10.701558204242518,0.012610769271850519,8.56127556617552,0.8589140484751858,10.298747811126756,0.8302743411863254,3.4,full,8.0,10,40.0,80.0,5.0
auto_mpg,mean,pilot,4,,3,6.0,,,0.809065620741471,11.670391971833151,0.01230635643005366,8.593463658751347,0.8583998396918556,10.340902830579438,0.8294998909233753,3.2,full,6.0,11,53.0,106.0,5.0
