dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
yacht,outer_2,streed,5,0.1,3,20,20,0.8659034142364073,26.325446093672003,0.0021262168884277344,17.74160643435963,0.9157988059246395,30.756483478174026,0.8966541500218069,3
yacht,outer_2,streed,5,0.08,3,20,20,0.908346493592287,18.886584137026574,0.002172708511352539,17.74160643435963,0.9157988059246395,30.756483478174026,0.8966541500218069,3
yacht,outer_2,streed,5,0.05,3,20,20,0.908346493592287,18.886584137026574,0.0022077560424804688,17.74160643435963,0.9157988059246395,30.756483478174026,0.8966541500218069,3
yacht,outer_2,streed,5,0.03,3,20,20,0.9585272540788052,8.372348206386318,0.002248048782348633,8.191752975782917,0.9611221574166203,15.768508792948642,0.9470157261231661,4
yacht,outer_2,streed,5,0.01,3,20,20,0.9585272540788052,8.372348206386318,0.0023565292358398438,8.191752975782917,0.9611221574166203,15.768508792948642,0.9470157261231661,4
yacht,outer_2,streed,5,0.008,3,20,20,0.9585272540788052,8.372348206386318,0.0023446083068847656,8.191752975782917,0.9611221574166203,15.768508792948642,0.9470157261231661,4
yacht,outer_2,streed,5,0.005,3,20,20,0.9745777397769418,4.844079843139639,0.005633115768432617,2.4120151020150606,0.9885526402319385,8.224795182824653,0.9723636010056627,6
yacht,outer_2,streed,5,0.003,3,20,20,0.98755775631876,2.5407709259394764,0.005687713623046875,2.4120151020150606,0.9885526402319385,8.224795182824653,0.9723636010056627,6
yacht,outer_2,streed,5,0.001,3,20,20,0.990971794143757,1.9128718467593873,0.005679607391357422,1.5782759069930925,0.992509544361675,7.1770343978783515,0.9758842157394938,8
yacht,outer_2,streed,5,0.0005,3,20,20,0.9923398796455162,1.5542319143208896,0.024550914764404297,0.9313222484323536,0.9955799692842311,3.9636134592122034,0.9866817348537918,11
yacht,outer_2,streed,5,0.0001,3,20,20,0.9790220833405959,4.205624043383404,0.0914757251739502,0.3569979852898907,0.9983056970204406,9.875056742022858,0.9668185040298428,22
