dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
energe_c,outer_2,streed,5,0.1,3,20,20,0.7977785458401087,18.25399915021163,0.003099679946899414,18.214677238002864,0.7979485099181264,16.44119233209522,0.8188741147873502,2
energe_c,outer_2,streed,5,0.08,3,20,20,0.8487194799453377,13.7736993084035,0.003135204315185547,10.54980092032838,0.8829733314421777,13.151373868607415,0.8551166980107661,3
energe_c,outer_2,streed,5,0.05,3,20,20,0.8821758239969247,10.631974646962389,0.0033142566680908203,10.54980092032838,0.8829733314421777,13.151373868607415,0.8551166980107661,3
energe_c,outer_2,streed,5,0.03,3,20,20,0.8821758239969247,10.631974646962389,0.003608226776123047,10.54980092032838,0.8829733314421777,13.151373868607415,0.8551166980107661,3
energe_c,outer_2,streed,5,0.01,3,20,20,0.9001137228702568,8.990622199638834,0.19298648834228516,8.994217499130423,0.9002290831688093,10.903140699322568,0.8798845624530686,4
energe_c,outer_2,streed,5,0.008,3,20,20,0.9241806473191979,6.8798118242657225,0.32369565963745117,7.397292343610047,0.9179434298468238,8.66384548618477,0.9045539610915276,6
energe_c,outer_2,streed,5,0.005,3,20,20,0.9254429400377949,6.76331180664435,0.4944756031036377,5.289281463323882,0.9413271403515574,6.493060803340743,0.9284686072646425,9
energe_c,outer_2,streed,5,0.003,3,20,20,0.9356873639531512,5.800114914875663,0.6713361740112305,4.800766667580768,0.946746129725742,5.879062912167596,0.9352327706726904,10
energe_c,outer_2,streed,5,0.001,3,20,20,0.9516880098485548,4.358835391744434,0.7791757583618164,2.813407681585601,0.968791474762663,3.3683077216552277,0.9628927327513565,23
energe_c,outer_2,streed,5,0.0005,3,20,20,0.9542980162576699,4.125264139213157,0.7707765102386475,2.2684940513647276,0.974836084256063,2.4395838132274186,0.9731241038486801,31
energe_c,outer_2,streed,5,0.0001,3,20,20,0.9565572834658705,3.9233853713915487,0.7473039627075195,2.2459741764875236,0.9750858923759623,2.3721600547485586,0.9738668837938431,32
