dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
california_housing,outer_0,greedy,5,0.1,3,20,20,quantile,1,0.44726735575863397,7432671002.932132,185604106874035.94,0.05909013748168945,7319963391.438104,0.4557307664385599,7326152338.35067,0.42871750417885235,3
california_housing,outer_0,greedy,5,0.08,3,20,20,quantile,1,0.44726735575863397,7432671002.932132,172413709818501.44,0.06193804740905762,7319963391.438104,0.4557307664385599,7326152338.35067,0.42871750417885235,3
california_housing,outer_0,greedy,5,0.05,3,20,20,quantile,1,0.49837194113890265,6745640718.10183,152147119368299.66,0.06857728958129883,6618079602.549085,0.5079186984539924,6652780039.267936,0.4812260775568682,4
california_housing,outer_0,greedy,5,0.03,3,20,20,quantile,1,0.5359685529119836,6239698529.754735,133953327684949.8,0.07074570655822754,6177495108.665485,0.5406779585734574,6257337925.878867,0.5120620671809326,5
california_housing,outer_0,greedy,5,0.01,3,20,20,quantile,1,0.5798401664857479,5649489600.112083,108081434541221.42,0.07637786865234375,5401678634.408886,0.5983630882999081,5505692778.707254,0.5706742411866841,9
california_housing,outer_0,greedy,5,0.008,3,20,20,quantile,1,0.5882656150571587,5535505202.92686,104124315424561.06,0.07570409774780273,5401678634.408886,0.5983630882999081,5505692778.707254,0.5706742411866841,9
california_housing,outer_0,greedy,5,0.005,3,20,20,quantile,1,0.5938584751764604,5460904630.199269,98188636749570.53,0.07567477226257324,5401678634.408886,0.5983630882999081,5505692778.707254,0.5706742411866841,9
california_housing,outer_0,greedy,5,0.003,3,20,20,quantile,1,0.6002786099424061,5374616796.502529,93470058837325.38,0.07612228393554688,5234052404.510752,0.610826784467865,5350968424.400428,0.5827394169038218,12
california_housing,outer_0,greedy,5,0.001,3,20,20,quantile,1,0.6156984641385984,5167033192.359505,85963440672974.61,0.07683134078979492,4963107901.183317,0.6309726170735572,5050056611.38399,0.60620407387829,22
california_housing,outer_0,greedy,5,0.0005,3,20,20,quantile,1,0.6182651724417241,5132716372.374851,83378439775332.03,0.07779574394226074,4919283031.810654,0.6342311754554598,4998362574.320672,0.6102350982344191,27
california_housing,outer_0,greedy,5,0.0001,3,20,20,quantile,1,0.6192272248227777,5119767767.9197855,80670773652390.12,0.07704734802246094,4892162352.231132,0.6362477089678646,4988727587.457346,0.6109864202228619,32
