dataset,outer,method,depth,n_thresholds,cv_folds,cost_complexity,ridge_penalty,lasso_penalty,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves,threshold_label
auto_mpg,outer_0,guide,4,313.0,3,2.0,,,0.8494176666666666,9.371405333333334,0.029277,7.656954,0.8762,8.397777,0.8497767,2.0,full
auto_mpg,outer_0,guide,4,313.0,3,4.0,,,0.7868532666666667,12.515559,0.026587,5.939468,0.904,6.991732,0.8749287,4.0,full
auto_mpg,outer_0,guide,4,313.0,3,6.0,,,0.4859239033333333,32.56394,0.02843,4.880202,0.9211,7.022032,0.8743866,6.0,full
auto_mpg,outer_0,guide,4,313.0,3,8.0,,,0.4897314666666666,32.396132,0.03015,4.157902,0.9328,6.956496,0.875559,8.0,full
auto_mpg,outer_0,guide,4,313.0,3,10.0,,,0.4887721699999999,32.475892,0.029695,3.844788,0.9378,7.057692,0.8737487,10.0,full
auto_mpg,outer_0,guide,4,313.0,3,12.0,,,0.4971128566666666,31.904085666666663,0.026272,3.662336,0.9408,8.092222,0.8552426,12.0,full
auto_mpg,outer_0,guide,4,313.0,3,14.0,,,0.4220373666666667,36.897341,0.027169,4.050942,0.9345,8.255053,0.8523298,14.0,full
auto_mpg,outer_0,guide,4,313.0,3,16.0,,,0.4352006666666667,36.244821,0.024594,4.050942,0.9345,8.255053,0.8523298,14.0,full
auto_mpg,outer_1,guide,4,313.0,3,2.0,,,0.8246804333333332,10.504074666666666,0.027045,8.031496,0.8685,11.53577,0.8048074,2.0,full
auto_mpg,outer_1,guide,4,313.0,3,4.0,,,0.8331565333333334,9.962865666666668,0.028647,6.32081,0.8965,13.55097,0.770709,4.0,full
auto_mpg,outer_1,guide,4,313.0,3,6.0,,,0.8021634,11.836036666666669,0.029737,5.269596,0.9137,12.27707,0.7922642,6.0,full
auto_mpg,outer_1,guide,4,313.0,3,8.0,,,0.8084916333333334,11.49599,0.021561,5.269596,0.9137,12.27707,0.7922642,6.0,full
auto_mpg,outer_1,guide,4,313.0,3,10.0,,,0.8040193999999999,11.74929,0.030537,4.025359,0.9341,12.42845,0.7897027,10.0,full
auto_mpg,outer_1,guide,4,313.0,3,12.0,,,0.8060132333333333,11.628309666666668,0.030194,3.738316,0.9388,12.95216,0.7808412,12.0,full
auto_mpg,outer_1,guide,4,313.0,3,14.0,,,0.8011969333333333,11.938396666666668,0.022374,3.784021,0.9381,11.6705,0.8025278,14.0,full
auto_mpg,outer_1,guide,4,313.0,3,16.0,,,0.8011969333333333,11.938396666666668,0.031851,5.587201,0.9085,12.90677,0.7816092,15.0,full
auto_mpg,outer_2,guide,4,314.0,3,2.0,,,0.8036232666666668,11.582425,0.029962,7.927866,0.8679,7.55718,0.8815167,2.0,full
auto_mpg,outer_2,guide,4,314.0,3,4.0,,,0.6957325666666666,17.691473333333334,0.029573,5.615925,0.9064,18.83541,0.704694,4.0,full
auto_mpg,outer_2,guide,4,314.0,3,6.0,,,0.6896696333333333,18.04836,0.030435,4.523168,0.9246,18.31549,0.7128455,6.0,full
auto_mpg,outer_2,guide,4,314.0,3,8.0,,,0.6178910333333333,21.991323333333337,0.022024,3.748221,0.9375,18.57328,0.7088037,8.0,full
auto_mpg,outer_2,guide,4,314.0,3,10.0,,,0.6330870666666667,21.14473,0.018107,3.425882,0.9429,20.21558,0.6830554,10.0,full
auto_mpg,outer_2,guide,4,314.0,3,12.0,,,0.6102095,22.47514666666667,0.025954,3.306441,0.9449,20.10093,0.6848529,12.0,full
auto_mpg,outer_2,guide,4,314.0,3,14.0,,,0.6034310333333334,22.85996,0.030363,3.217141,0.9464,22.87696,0.6413295,14.0,full
auto_mpg,outer_2,guide,4,314.0,3,16.0,,,0.5985320666666666,23.133156666666668,0.031808,3.21407,0.9464,22.87696,0.6413295,15.0,full
auto_mpg,outer_3,guide,4,314.0,3,2.0,,,0.8482281,8.965129,0.026645,6.69513,0.887,12.95098,0.802813,2.0,full
auto_mpg,outer_3,guide,4,314.0,3,4.0,,,0.8287483,10.107220333333332,0.029535,5.09845,0.9139,14.67787,0.77652,4.0,full
auto_mpg,outer_3,guide,4,314.0,3,6.0,,,0.7981500666666667,11.8962,0.026102,3.788615,0.936,14.64389,0.7770374,6.0,full
auto_mpg,outer_3,guide,4,314.0,3,8.0,,,0.8073390666666667,11.36367,0.028786,3.680851,0.9379,16.19932,0.753355,7.0,full
auto_mpg,outer_3,guide,4,314.0,3,10.0,,,0.7993066333333334,11.85454,0.029997,3.372934,0.9431,22.33337,0.6599601,10.0,full
auto_mpg,outer_3,guide,4,314.0,3,12.0,,,0.7441983333333333,15.15746666666667,0.029776,3.291929,0.9444,24.9867,0.6195614,12.0,full
auto_mpg,outer_3,guide,4,314.0,3,14.0,,,0.7417167333333333,15.3128,0.026825,3.453492,0.9417,25.07028,0.6182889,13.0,full
auto_mpg,outer_3,guide,4,314.0,3,16.0,,,0.771452,13.466823333333332,0.023634,3.453492,0.9417,25.07028,0.6182889,13.0,full
auto_mpg,outer_4,guide,4,314.0,3,2.0,,,0.8365399,10.143468666666664,0.028591,7.598434,0.8765,8.33436,0.8544338,2.0,full
auto_mpg,outer_4,guide,4,314.0,3,4.0,,,0.8055704666666667,11.949728333333333,0.029283,7.598434,0.8765,8.33436,0.8544338,2.0,full
auto_mpg,outer_4,guide,4,314.0,3,6.0,,,0.7878983333333333,13.093125999999998,0.030378,4.958572,0.9194,7.245038,0.8734597,6.0,full
auto_mpg,outer_4,guide,4,314.0,3,8.0,,,0.7533770000000001,15.128889999999998,0.03032,4.593395,0.9253,13.39044,0.7661254,8.0,full
auto_mpg,outer_4,guide,4,314.0,3,10.0,,,0.7445089666666668,15.646376666666663,0.028617,4.430161,0.928,13.18483,0.7697165,10.0,full
auto_mpg,outer_4,guide,4,314.0,3,12.0,,,0.7383896999999999,16.04882,0.022428,4.553535,0.926,6.075216,0.8938916,12.0,full
auto_mpg,outer_4,guide,4,314.0,3,14.0,,,0.7176859333333333,17.260753333333334,0.03029,4.638648,0.9246,5.922554,0.8965579,13.0,full
auto_mpg,outer_4,guide,4,314.0,3,16.0,,,0.7031036,18.11464,0.029127,4.638648,0.9246,5.922554,0.8965579,13.0,full
auto_mpg,mean,guide,4,,3,2.0,,,0.8324978733333334,10.113300533333334,0.028304000000000003,7.581976,0.87522,9.755213399999999,0.8386695200000001,2.0,full
auto_mpg,mean,guide,4,,3,4.0,,,0.7900122266666667,12.445369333333334,0.028725,6.1146174,0.89946,12.4780684,0.7962571,3.6,full
auto_mpg,mean,guide,4,,3,6.0,,,0.7127610673333333,17.487532533333333,0.029016399999999998,4.6840306,0.92296,11.900704000000001,0.8059986800000001,6.0,full
auto_mpg,mean,guide,4,,3,8.0,,,0.69536604,18.475201066666667,0.026568199999999997,4.289993,0.9294399999999999,13.479321200000001,0.7792214599999999,7.4,full
auto_mpg,mean,guide,4,,3,10.0,,,0.6939388473333333,18.574165733333334,0.027390599999999998,3.8198248,0.93718,15.0439844,0.75523668,10.0,full
auto_mpg,mean,guide,4,,3,12.0,,,0.6791847246666667,19.442765733333335,0.0269248,3.7105114,0.9389799999999999,14.4414456,0.76687794,12.0,full
auto_mpg,mean,guide,4,,3,14.0,,,0.6572136000000001,20.8538502,0.0274042,3.8288488000000003,0.93706,14.759069400000001,0.76220678,13.6,full
auto_mpg,mean,guide,4,,3,16.0,,,0.6618970533333333,20.579567533333336,0.0282028,4.1888705999999996,0.9311399999999999,15.0063234,0.75802306,14.0,full
auto_mpg,std,guide,4,,3,2.0,,,0.019006003625892578,1.022331599317207,0.0014243791630040089,0.5277538527722937,0.007747709338894928,2.34926130726933,0.03405912507254117,0.0,full
auto_mpg,std,guide,4,,3,4.0,,,0.055907527947780825,3.1385489868017924,0.0012513688504993238,0.9428937768501816,0.014258436099376444,4.839324424440131,0.06891989712898589,0.8944271909999159,full
auto_mpg,std,guide,4,,3,6.0,,,0.13501664742827393,8.805194537285862,0.0018181884665787534,0.5666544160622065,0.008285710591132233,4.855225705605457,0.06879826205215506,0.0,full
auto_mpg,std,guide,4,,3,8.0,,,0.13873408418266986,8.897141294046778,0.004403002861684284,0.6583490183105765,0.010157657210203548,4.397367568599105,0.061746004210458796,0.8944271909999159,full
auto_mpg,std,guide,4,,3,10.0,,,0.13376634486076122,8.66270802683555,0.00523671412242448,0.43882800233998287,0.006362153723386421,6.204008483519892,0.08621257809230624,0.0,full
