dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
optical_net,outer_2,guide,5,2.0,3,20,20,quantile,1,0.4378219666666667,0.023404286666666666,0.038853,0.01997647,0.5275,0.02093058,0.4526078,2
optical_net,outer_2,guide,5,4.0,3,20,20,quantile,1,0.6100521666666666,0.01620764,0.037034,0.01373996,0.675,0.01665011,0.5645539,4
optical_net,outer_2,guide,5,6.0,3,20,20,quantile,1,0.6735304666666667,0.01360158,0.035516,0.01198212,0.7166,0.01466463,0.6164797,6
optical_net,outer_2,guide,5,8.0,3,20,20,quantile,1,0.7029044666666667,0.012398810000000001,0.037082,0.01087663,0.7427,0.01218306,0.6813796,8
optical_net,outer_2,guide,5,10.0,3,20,20,quantile,1,0.7193126,0.011715890333333333,0.035444,0.01087663,0.7427,0.01218306,0.6813796,8
optical_net,outer_2,guide,5,12.0,3,20,20,quantile,1,0.7307486666666666,0.011267653333333334,0.03991,0.00938315,0.7781,0.0122216,0.6803717,12
optical_net,outer_2,guide,5,14.0,3,20,20,quantile,1,0.7385155666666666,0.010992447333333334,0.035923,0.008931044,0.7888,0.01126887,0.7052882,14
optical_net,outer_2,guide,5,16.0,3,20,20,quantile,1,0.7451087333333333,0.010728902666666667,0.038754,0.0086098,0.7964,0.01091581,0.7145217,16
optical_net,outer_2,guide,5,20.0,3,20,20,quantile,1,0.7518208666666667,0.010482850666666666,0.038237,0.008192821,0.8062,0.01032702,0.7299201,20
optical_net,outer_2,guide,5,24.0,3,20,20,quantile,1,0.7551223,0.010348144333333332,0.04035,0.007963875,0.8116,0.01038884,0.7283032,24
optical_net,outer_2,guide,5,28.0,3,20,20,quantile,1,0.7551223,0.010348144333333332,0.03512,0.007951076,0.8119,0.01036485,0.7289308,25
optical_net,outer_2,guide,5,32.0,3,20,20,quantile,1,0.7551223,0.010348144333333332,0.037212,0.007951076,0.8119,0.01036485,0.7289308,25
