dataset,outer,method,depth,n_thresholds,lambda,cost_complexity,ridge_penalty,lasso_penalty,time_limit_s,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
california_housing,outer_0,streed,4,20,,0.0001,1e-05,0.001,230400.0,0.7153275999946037,3792814426.07885,230399.6474373341,3101613863.7344227,0.7693823165300532,3407218931.422708,0.7343101200936208,16.0
california_housing,outer_1,streed,4,20,,0.0001,1e-05,0.001,230400.0,0.7153275999946037,3792814426.07885,230399.6373803616,3130678373.9538574,0.7659028867090291,3045171938.437634,0.7680303290935004,16.0
california_housing,outer_2,streed,4,20,,0.0001,1e-05,0.001,230400.0,0.7153275999946037,3792814426.07885,230399.65125489235,3111820800.486686,0.7655571318048746,3143363415.8876104,0.7676624238704757,16.0
california_housing,outer_3,streed,4,20,,0.0001,1e-05,0.001,230400.0,0.7153275999946037,3792814426.07885,230399.647449255,3062868764.063695,0.7673543785958955,3332762099.9854345,0.7610937926141035,16.0
california_housing,outer_4,streed,4,20,,0.0001,1e-05,0.001,230400.0,0.7153275999946037,3792814426.07885,230399.8295676708,3036454193.9003515,0.7727451641318352,3328991926.951777,0.7473485758436791,16.0
california_housing,mean,streed,4,20,,0.0001,1e-05,0.001,230400.0,0.7153275999946037,3792814426.07885,230399.68261790276,3088687199.2278028,0.7681883755543375,3251501662.5370326,0.7556890483030759,16.0
california_housing,std,streed,4,20,,0.0001,1e-05,0.001,230400.0,0.0,0.0,0.08230858715778709,38276622.62140732,0.0029594032781674992,150931858.00049937,0.0145902557150713,0.0
california_housing,best_by_mean_val_r2,streed,4,20,,0.0001,1e-05,0.001,230400.0,0.7153275999946037,3792814426.07885,230399.68261790276,3088687199.2278028,0.7681883755543375,3251501662.5370326,0.7556890483030759,16.0
