dataset,outer,method,depth,n_thresholds,lambda,cost_complexity,ridge_penalty,lasso_penalty,time_limit_s,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
california_housing,outer_1,streed,4,20,,0.0001,1e-05,0.001,230400.0,0.7153275999946037,3792814426.0788503,230399.63738036156,3130678373.9538574,0.7659028867090291,3045171938.437634,0.7680303290935004,16
