dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
temperature_min,outer_4,streed,5,0.1,3,20,20,0.642208659379603,2.2231547557670512,0.3371577262878418,2.1969157788759457,0.6465205380319647,2.128145664074608,0.6483580086321072,3
temperature_min,outer_4,streed,5,0.08,3,20,20,0.642208659379603,2.2231547557670512,0.32837677001953125,2.1969157788759457,0.6465205380319647,2.128145664074608,0.6483580086321072,3
temperature_min,outer_4,streed,5,0.05,3,20,20,0.6907336120030934,1.9224002013967325,8.392520427703857,1.847611688365662,0.7027228845961937,1.8201056002145193,0.6992566963043891,4
temperature_min,outer_4,streed,5,0.03,3,20,20,0.7048366662428922,1.8307542686408549,599.594580411911,1.847611688365662,0.7027228845961937,1.8201056002145193,0.6992566963043891,4
temperature_min,outer_4,streed,5,0.01,3,20,20,0.7566693051003366,1.512225792166378,599.613452911377,1.4938836136117308,0.7596370415926823,1.5288616184730452,0.7473801003750495,7
temperature_min,outer_4,streed,5,0.008,3,20,20,0.7575534028040337,1.506679482817228,599.7130537033081,1.4938836136117308,0.7596370415926823,1.5288616184730452,0.7473801003750495,7
temperature_min,outer_4,streed,5,0.005,3,20,20,0.7708709887014923,1.4230050545840347,599.7422995567322,1.3732729713895313,0.7790430585780652,1.3524718710495551,0.7765256814731586,10
temperature_min,outer_4,streed,5,0.003,3,20,20,0.7828691796713779,1.3480697006131193,599.7173233032227,1.2973526226959549,0.7912584945390931,1.3182740060667444,0.7821763310250608,13
temperature_min,outer_4,streed,5,0.001,3,20,20,0.7910023287474782,1.2983922316359802,599.6602711677551,1.256581821203137,0.797818436943012,1.2651198218476014,0.790959208768762,16
temperature_min,outer_4,streed,5,0.0005,3,20,20,0.7910023287474782,1.2983922316359802,599.701301574707,1.256581821203137,0.797818436943012,1.2651198218476014,0.790959208768762,16
temperature_min,outer_4,streed,5,0.0001,3,20,20,0.7910023287474782,1.2983922316359802,599.7274899482727,1.256581821203137,0.797818436943012,1.2651198218476014,0.790959208768762,16
