dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
optical_net,outer_4,guide,5,2.0,3,20,20,quantile,1,0.4882648,0.02174974333333333,0.038803,0.0203986,0.5198,0.02220449,0.4040433,2
optical_net,outer_4,guide,5,4.0,3,20,20,quantile,1,0.6068292666666667,0.01670577333333333,0.039463,0.01515903,0.6432,0.01590064,0.5732351,4
optical_net,outer_4,guide,5,6.0,3,20,20,quantile,1,0.6683458666666667,0.014076159999999999,0.036354,0.01177768,0.7228,0.01222875,0.6717869,6
optical_net,outer_4,guide,5,8.0,3,20,20,quantile,1,0.6846354666666666,0.013384100000000001,0.03833,0.01048694,0.7531,0.01217073,0.6733441,7
optical_net,outer_4,guide,5,10.0,3,20,20,quantile,1,0.7195726333333333,0.011896696666666666,0.039876,0.008981207,0.7886,0.01110398,0.7019751,10
optical_net,outer_4,guide,5,12.0,3,20,20,quantile,1,0.7327437666666667,0.011340030000000001,0.039868,0.008197985,0.807,0.00910453,0.7556393,12
optical_net,outer_4,guide,5,14.0,3,20,20,quantile,1,0.7433798,0.01088426,0.0308,0.007741677,0.8178,0.00878357,0.7642536,14
optical_net,outer_4,guide,5,16.0,3,20,20,quantile,1,0.7394131333333335,0.011055063999999998,0.039945,0.007346921,0.8271,0.008503858,0.771761,16
optical_net,outer_4,guide,5,20.0,3,20,20,quantile,1,0.7455996333333333,0.010789173999999999,0.036056,0.006829185,0.8392,0.008285418,0.7776238,20
optical_net,outer_4,guide,5,24.0,3,20,20,quantile,1,0.7387803333333333,0.011080408666666666,0.041336,0.006626274,0.844,0.007724708,0.7926729,24
optical_net,outer_4,guide,5,28.0,3,20,20,quantile,1,0.7387803333333333,0.011080408666666666,0.039324,0.006597518,0.8447,0.007825356,0.7899716,26
optical_net,outer_4,guide,5,32.0,3,20,20,quantile,1,0.7387803333333333,0.011080408666666666,0.039541,0.006597518,0.8447,0.007825356,0.7899716,26
