dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
auction,outer_2,streed,5,0.1,3,20,20,0.728354319869644,28546793.185137924,0.005083799362182617,28498557.15978331,0.7283507543047332,32420383.637786478,0.724603337539696,3
auction,outer_2,streed,5,0.08,3,20,20,0.728354319869644,28546793.185137924,0.005442380905151367,28498557.15978331,0.7283507543047332,32420383.637786478,0.724603337539696,3
auction,outer_2,streed,5,0.05,3,20,20,0.8498680859861513,15931379.081540832,0.01453256607055664,15818234.876834888,0.8492200307394288,15262263.88278612,0.8703538927278803,4
auction,outer_2,streed,5,0.03,3,20,20,0.8498680859861513,15931379.081540832,0.015806198120117188,15818234.876834888,0.8492200307394288,15262263.88278612,0.8703538927278803,4
auction,outer_2,streed,5,0.01,3,20,20,0.8821704907288638,12619519.291073559,0.7785189151763916,11989466.610376136,0.8857159840501192,13566699.492588924,0.8847569540631142,6
auction,outer_2,streed,5,0.008,3,20,20,0.909603076716954,9470390.819989717,0.9925341606140137,10148940.978412637,0.9032599388827256,11095269.656320699,0.9057506454400357,8
auction,outer_2,streed,5,0.005,3,20,20,0.9305580238753706,7321872.166823693,1.2952358722686768,8906078.366813317,0.9151069488576815,9728896.90438521,0.9173573710039231,9
auction,outer_2,streed,5,0.003,3,20,20,0.9305556780883412,7322106.768737306,1.5108370780944824,7099162.453014419,0.9323305346787532,7425386.081945808,0.9369246654421549,12
auction,outer_2,streed,5,0.001,3,20,20,0.9417158576964901,6202300.884361883,1.6981751918792725,6747414.4076451855,0.9356834093756581,7240816.894114153,0.9384924981639924,14
auction,outer_2,streed,5,0.0005,3,20,20,0.9380282113600819,6542934.407325464,1.7476468086242676,6340735.47802817,0.9395598871864899,6618145.023547668,0.9437818172811807,19
auction,outer_2,streed,5,0.0001,3,20,20,0.9360799222058652,6739360.612378538,1.753084659576416,6251075.086682033,0.9404145331793156,6547775.262977967,0.9443795769318851,21
