dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
insurance,outer_1,claritree,5,0.1,3,20,20,quantile,1,0.7437047242796834,35332306.881973274,81559342726.35683,0.12583327293395996,34720422.830643624,0.7490287182933824,34665940.41941293,0.8062455317142107,3
insurance,outer_1,claritree,5,0.08,3,20,20,quantile,1,0.7437047242796834,35332306.881973274,72677644666.84317,0.13138675689697266,34720422.830643624,0.7490287182933824,34665940.41941293,0.8062455317142107,3
insurance,outer_1,claritree,5,0.05,3,20,20,quantile,1,0.8075926201601699,26524999.278186426,56766666420.953735,0.18635892868041992,25384117.96502342,0.816514774265616,25838109.65871972,0.855585940036069,4
insurance,outer_1,claritree,5,0.03,3,20,20,quantile,1,0.8075926201601699,26524999.278186426,44924402341.60219,0.2158222198486328,25384117.96502342,0.816514774265616,25838109.65871972,0.855585940036069,4
insurance,outer_1,claritree,5,0.01,3,20,20,quantile,1,0.8100936506629451,26183359.081221342,33022475611.708084,0.256972074508667,23944916.41319023,0.8269178232106,26376521.30685953,0.852576655956593,5
insurance,outer_1,claritree,5,0.008,3,20,20,quantile,1,0.8168731859967142,25277094.018049095,31526465879.93748,0.2607550621032715,22823464.89002497,0.835024064528958,24734574.286741216,0.8617538070157434,6
insurance,outer_1,claritree,5,0.005,3,20,20,quantile,1,0.8327970760956669,23006180.381056745,28442545186.698555,0.26614880561828613,21739770.702787302,0.8428573827024052,24122966.247513186,0.865172199507227,7
insurance,outer_1,claritree,5,0.003,3,20,20,quantile,1,0.8342549605918643,22842345.081473265,26344400383.504395,0.2678959369659424,21300673.98102722,0.8460313263951658,22927284.112909157,0.8718550920936139,8
insurance,outer_1,claritree,5,0.001,3,20,20,quantile,1,0.8100594240657736,26225911.181173917,22494049887.255146,0.2773935794830322,18117248.192921244,0.8690422342448743,20423757.741696272,0.8858477723735975,21
insurance,outer_1,claritree,5,0.0005,3,20,20,quantile,1,0.8108088398627876,26084733.051758606,20883807749.354256,0.2788410186767578,17995791.063966166,0.8699201685798029,20534833.72434526,0.8852269477919736,22
insurance,outer_1,claritree,5,0.0001,3,20,20,quantile,1,0.8060014150917811,26827677.399889734,19301221389.196224,0.26758551597595215,17609657.622543573,0.872711275277331,21994590.496824224,0.8770680923316483,31
