dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
insurance,outer_4,greedy,5,0.1,3,20,20,quantile,1,0.7675478861477085,36095326.59446891,88373253224.54617,0.0016217231750488281,36067825.60707253,0.7670382398861836,30679780.586365916,0.7278060943383391,3
insurance,outer_4,greedy,5,0.08,3,20,20,quantile,1,0.7675478861477085,36095326.59446891,78424330824.6719,0.0016536712646484375,36067825.60707253,0.7670382398861836,30679780.586365916,0.7278060943383391,3
insurance,outer_4,greedy,5,0.05,3,20,20,quantile,1,0.8239624892079455,27336006.15715137,61855669824.33115,0.002042055130004883,26790471.66954565,0.8269605852482312,22247444.063927833,0.8026185789137956,4
insurance,outer_4,greedy,5,0.03,3,20,20,quantile,1,0.8239624892079455,27336006.15715137,48590439957.83213,0.0023183822631835938,26790471.66954565,0.8269605852482312,22247444.063927833,0.8026185789137956,4
insurance,outer_4,greedy,5,0.01,3,20,20,quantile,1,0.8258295271518586,27030649.751954928,35325210091.33313,0.002681732177734375,26790471.66954565,0.8269605852482312,22247444.063927833,0.8026185789137956,4
insurance,outer_4,greedy,5,0.008,3,20,20,quantile,1,0.8325542768233465,26018357.43494187,33714372514.471317,0.0026657581329345703,25286421.644464638,0.8366752307874232,22273767.06899109,0.8023850387313047,5
insurance,outer_4,greedy,5,0.005,3,20,20,quantile,1,0.8450013870631153,24118217.234367717,30745325121.354397,0.0027594566345214844,23288316.57774126,0.8495809733821456,20159111.31036894,0.8211464639784292,7
insurance,outer_4,greedy,5,0.003,3,20,20,quantile,1,0.8427625868088863,24465230.831576984,28365314862.54902,0.002788066864013672,22769137.163958084,0.8529343485306068,19613872.797388613,0.8259838714672958,8
insurance,outer_4,greedy,5,0.001,3,20,20,quantile,1,0.824662010404806,27270814.036893535,24581151515.101974,0.0028564929962158203,19855129.83051077,0.8717558956008393,18341478.690197945,0.8372726719397159,20
insurance,outer_4,greedy,5,0.0005,3,20,20,quantile,1,0.8265560092565233,27003149.39458103,22723811016.891724,0.0028607845306396484,19359501.90188301,0.8749571519192143,19079917.001092087,0.8307211776300792,24
insurance,outer_4,greedy,5,0.0001,3,20,20,quantile,1,0.8271516893697147,26915407.77020642,20852606325.568848,0.0028929710388183594,18990269.531505,0.8773420204674695,19088989.007740114,0.8306406899318455,31
