dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
auction,outer_0,guide,5,2.0,3,20,20,quantile,1,-0.0005134862066666666,106585708.33333333,0.067235,106552159.0,0.0,111773458.0,-0.0002990247,1
auction,outer_0,guide,5,4.0,3,20,20,quantile,1,0.8503029666666667,15979583.0,0.079484,15905833.0,0.8507,18048984.0,0.8384734,4
auction,outer_0,guide,5,6.0,3,20,20,quantile,1,0.8674061333333333,14158062.0,0.08084,13595621.0,0.8724,16429351.0,0.8529681,6
auction,outer_0,guide,5,8.0,3,20,20,quantile,1,0.8765033333333333,13222148.0,0.080663,12732071.0,0.8805,15854481.0,0.8581128,7
auction,outer_0,guide,5,10.0,3,20,20,quantile,1,0.9007776666666666,10616399.0,0.079829,10547881.0,0.901,14084456.0,0.8739534,10
auction,outer_0,guide,5,12.0,3,20,20,quantile,1,0.8936740333333333,11388822.666666666,0.079276,10216852.0,0.9041,14010996.0,0.8746108,12
auction,outer_0,guide,5,14.0,3,20,20,quantile,1,0.8951786333333334,11230813.333333334,0.071865,9978781.0,0.9063,13901216.0,0.8755933,14
auction,outer_0,guide,5,16.0,3,20,20,quantile,1,0.8953097333333333,11216477.333333334,0.071652,9945254.0,0.9067,13971534.0,0.8749639,15
auction,outer_0,guide,5,20.0,3,20,20,quantile,1,0.8955712333333333,11188816.333333334,0.081603,9883491.0,0.9072,13903651.0,0.8755715,20
auction,outer_0,guide,5,24.0,3,20,20,quantile,1,0.8956105999999999,11184590.0,0.081195,9877375.0,0.9073,13897088.0,0.8756302,24
auction,outer_0,guide,5,28.0,3,20,20,quantile,1,0.8956152666666667,11184096.666666666,0.081427,9876312.0,0.9073,13894876.0,0.87565,28
auction,outer_0,guide,5,32.0,3,20,20,quantile,1,0.8956149999999999,11184122.333333334,0.08077,9876252.0,0.9073,13894756.0,0.8756511,31
