dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
optical_net,outer_0,streed,5,0.1,3,20,20,0.5007160833782689,0.02115769395970186,0.005858182907104492,0.020553815436302452,0.519491529489656,0.020010665620508468,0.45147108595295116,2
optical_net,outer_0,streed,5,0.08,3,20,20,0.5862454181758481,0.01758945833001321,0.040448904037475586,0.020553815436302452,0.519491529489656,0.020010665620508468,0.45147108595295116,2
optical_net,outer_0,streed,5,0.05,3,20,20,0.6377207664707399,0.01537724134357389,1.463820219039917,0.01387287306004217,0.6756790467286491,0.016578779023889715,0.5455453693214458,4
optical_net,outer_0,streed,5,0.03,3,20,20,0.7069266935618729,0.012470144351446303,26.314666748046875,0.00950693298191181,0.7777462855721458,0.013305240995282856,0.6352790290595375,7
optical_net,outer_0,streed,5,0.01,3,20,20,0.7722475766772221,0.009722222840472214,57.50931143760681,0.006034222306986934,0.8589315477491075,0.009904545000412794,0.7284983210334356,12
optical_net,outer_0,streed,5,0.008,3,20,20,0.7919005331694042,0.008866434462421633,61.496586561203,0.005686754038569035,0.8670546841432133,0.008995296182902752,0.7534224927689419,13
optical_net,outer_0,streed,5,0.005,3,20,20,0.8004794764490958,0.008517516415844096,63.87272047996521,0.004395040099365848,0.8972524589158309,0.009525684074471304,0.7388835913798932,18
optical_net,outer_0,streed,5,0.003,3,20,20,0.809514408692937,0.008103936821677302,63.62501907348633,0.003828149378561118,0.9105052680618778,0.007306946618893113,0.7997032397686255,21
optical_net,outer_0,streed,5,0.001,3,20,20,0.7855380611461028,0.009112303005052069,60.49136972427368,0.0029957634347546787,0.9299648422695118,0.00863406650701983,0.7633244583302751,31
optical_net,outer_0,streed,5,0.0005,3,20,20,0.8007992116019814,0.008456436121399508,58.922871351242065,0.00295417585441183,0.9309370795013142,0.008586654560602744,0.7646241064266566,32
optical_net,outer_0,streed,5,0.0001,3,20,20,0.8007992116019814,0.008456436121399508,57.941778898239136,0.00295417585441183,0.9309370795013142,0.008586654560602744,0.7646241064266566,32
