dataset,outer,method,depth,n_thresholds,cv_folds,cost_complexity,ridge_penalty,lasso_penalty,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves,pilot_target_complexity,pilot_grid_index,pilot_min_sample_leaf,pilot_min_sample_split,n_outer_merged
real_estate,outer_0,pilot,4,5,3,331.0,,,0.548037067641116,77.85756964128852,0.0063159465789794,72.69189872304959,0.5806916195037738,108.98386927842996,0.508400586415618,1.0,331.0,0,1.0,2.0,
real_estate,outer_0,pilot,4,5,3,165.0,,,0.548037067641116,77.85756964128852,0.0057332515716552,72.69189872304959,0.5806916195037738,108.98386927842996,0.508400586415618,1.0,165.0,1,3.0,6.0,
real_estate,outer_0,pilot,4,5,3,82.0,,,0.548037067641116,77.85756964128852,0.0058507919311523,72.69189872304959,0.5806916195037738,108.98386927842996,0.508400586415618,1.0,82.0,2,5.0,10.0,
real_estate,outer_0,pilot,4,5,3,64.0,,,0.548037067641116,77.85756964128852,0.0059688091278076,72.69189872304959,0.5806916195037738,108.98386927842996,0.508400586415618,1.0,64.0,3,6.0,12.0,
real_estate,outer_0,pilot,4,5,3,32.0,,,0.548037067641116,77.85756964128852,0.0057568550109863,72.69189872304959,0.5806916195037738,108.98386927842996,0.508400586415618,1.0,32.0,4,11.0,22.0,
real_estate,outer_0,pilot,4,5,3,24.0,,,0.548037067641116,77.85756964128852,0.0055069923400878,72.6918987230496,0.5806916195037737,108.98386927842996,0.508400586415618,1.0,24.0,5,14.0,28.0,
real_estate,outer_0,pilot,4,5,3,20.0,,,0.548037067641116,77.85756964128852,0.0054593086242675,72.69189872304959,0.5806916195037738,108.98386927842996,0.508400586415618,1.0,20.0,6,17.0,34.0,
real_estate,outer_0,pilot,4,5,3,16.0,,,0.548037067641116,77.85756964128852,0.0057089328765869,72.6918987230496,0.5806916195037737,108.98386927842996,0.508400586415618,1.0,16.0,7,21.0,42.0,
real_estate,outer_0,pilot,4,5,3,14.0,,,0.548037067641116,77.85756964128852,0.0054116249084472,72.6918987230496,0.5806916195037737,108.98386927842996,0.508400586415618,1.0,14.0,8,24.0,48.0,
real_estate,outer_0,pilot,4,5,3,12.0,,,0.548037067641116,77.85756964128852,0.0053908824920654,72.69189872304959,0.5806916195037738,108.98386927842996,0.508400586415618,1.0,12.0,9,28.0,56.0,
real_estate,outer_0,pilot,4,5,3,10.0,,,0.548037067641116,77.85756964128852,0.0053935050964355,72.6918987230496,0.5806916195037737,108.98386927842996,0.508400586415618,1.0,10.0,10,34.0,68.0,
real_estate,outer_0,pilot,4,5,3,8.0,,,0.548037067641116,77.85756964128852,0.0054407119750976,72.69189872304959,0.5806916195037738,108.98386927842996,0.508400586415618,1.0,8.0,11,42.0,84.0,
real_estate,outer_0,pilot,4,5,3,6.0,,,0.548037067641116,77.85756964128852,0.0054602622985839,72.69189872304959,0.5806916195037738,108.98386927842996,0.508400586415618,1.0,6.0,12,56.0,112.0,
real_estate,outer_0,pilot,4,5,3,4.0,,,0.548037067641116,77.85756964128852,0.0059883594512939,72.69189872304959,0.5806916195037738,108.98386927842996,0.508400586415618,1.0,4.0,13,83.0,166.0,
real_estate,outer_0,pilot,4,5,3,2.0,,,-0.0139438101624456,174.70850540266431,0.0092015266418457,72.6918987230496,0.5806916195037737,108.98386927842996,0.508400586415618,1.0,2.0,14,165.0,330.0,
real_estate,outer_1,pilot,4,5,3,331.0,,,0.5484644239623134,83.2777567586828,0.0072603225708007,75.4786182043089,0.5809451476624372,95.62229424322292,0.5206456378632986,1.0,331.0,0,1.0,2.0,
real_estate,outer_1,pilot,4,5,3,165.0,,,0.5484644239623134,83.2777567586828,0.0068390369415283,75.4786182043089,0.5809451476624372,95.62229424322292,0.5206456378632986,1.0,165.0,1,3.0,6.0,
real_estate,outer_1,pilot,4,5,3,82.0,,,0.5484644239623134,83.2777567586828,0.006493330001831,75.4786182043089,0.5809451476624372,95.62229424322292,0.5206456378632986,1.0,82.0,2,5.0,10.0,
real_estate,outer_1,pilot,4,5,3,64.0,,,0.5484644239623134,83.2777567586828,0.0068109035491943,75.4786182043089,0.5809451476624372,95.62229424322292,0.5206456378632986,1.0,64.0,3,6.0,12.0,
real_estate,outer_1,pilot,4,5,3,32.0,,,0.5484644239623134,83.2777567586828,0.0065879821777343,75.4786182043089,0.5809451476624372,95.62229424322292,0.5206456378632986,1.0,32.0,4,11.0,22.0,
real_estate,outer_1,pilot,4,5,3,24.0,,,0.5484644239623134,83.2777567586828,0.0065131187438964,75.4786182043089,0.5809451476624372,95.62229424322292,0.5206456378632986,1.0,24.0,5,14.0,28.0,
real_estate,outer_1,pilot,4,5,3,20.0,,,0.5484644239623134,83.2777567586828,0.0062572956085205,75.4786182043089,0.5809451476624372,95.62229424322292,0.5206456378632986,1.0,20.0,6,17.0,34.0,
real_estate,outer_1,pilot,4,5,3,16.0,,,0.5484644239623134,83.2777567586828,0.0062477588653564,75.4786182043089,0.5809451476624372,95.62229424322292,0.5206456378632986,1.0,16.0,7,21.0,42.0,
real_estate,outer_1,pilot,4,5,3,14.0,,,0.5484644239623134,83.2777567586828,0.0061781406402587,75.4786182043089,0.5809451476624372,95.62229424322292,0.5206456378632986,1.0,14.0,8,24.0,48.0,
real_estate,outer_1,pilot,4,5,3,12.0,,,0.5484644239623134,83.2777567586828,0.006364107131958,75.4786182043089,0.5809451476624372,95.62229424322292,0.5206456378632986,1.0,12.0,9,28.0,56.0,
real_estate,outer_1,pilot,4,5,3,10.0,,,0.5484644239623134,83.2777567586828,0.0062577724456787,75.4786182043089,0.5809451476624372,95.62229424322292,0.5206456378632986,1.0,10.0,10,34.0,68.0,
real_estate,outer_1,pilot,4,5,3,8.0,,,0.5484644239623134,83.2777567586828,0.0064010620117187,75.4786182043089,0.5809451476624372,95.62229424322292,0.5206456378632986,1.0,8.0,11,42.0,84.0,
real_estate,outer_1,pilot,4,5,3,6.0,,,0.5484644239623134,83.2777567586828,0.0064196586608886,75.4786182043089,0.5809451476624372,95.62229424322292,0.5206456378632986,1.0,6.0,12,56.0,112.0,
real_estate,outer_1,pilot,4,5,3,4.0,,,0.5484644239623134,83.2777567586828,0.0065219402313232,75.4786182043089,0.5809451476624372,95.62229424322292,0.5206456378632986,1.0,4.0,13,83.0,166.0,
real_estate,outer_1,pilot,4,5,3,2.0,,,-0.0084594633665275,181.01196325692263,0.0061211585998535,75.4786182043089,0.5809451476624372,95.62229424322292,0.5206456378632986,1.0,2.0,14,165.0,330.0,
real_estate,outer_2,pilot,4,5,3,331.0,,,0.5517849972945695,84.60731676149302,0.0069267749786376,78.76219070121266,0.572801618866042,87.54069377121935,0.5121730206843602,1.0,331.0,0,1.0,2.0,
real_estate,outer_2,pilot,4,5,3,165.0,,,0.5517849972945695,84.60731676149301,0.0061008930206298,78.76219070121266,0.572801618866042,87.54069377121935,0.5121730206843602,1.0,165.0,1,3.0,6.0,
