dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
real_estate,outer_3,claritree,5,0.1,3,20,20,quantile,1,0.5161372304302424,96.20107992168344,46848.56665711791,0.06459188461303711,102.12398754580555,0.4817681117960846,77.41782947836053,0.41753234708200826,2
real_estate,outer_3,claritree,5,0.08,3,20,20,quantile,1,0.5161372304302424,96.20107992168344,43516.54509220279,0.07379293441772461,84.17496361587705,0.572851086385693,69.81413617199593,0.4747401688913807,3
real_estate,outer_3,claritree,5,0.05,3,20,20,quantile,1,0.423679985791968,111.41576200256368,36909.3306657033,0.08114051818847656,72.09608424848061,0.6341457989442438,66.46957457195413,0.499903609384898,4
real_estate,outer_3,claritree,5,0.03,3,20,20,quantile,1,0.5813561273001494,83.90915583329392,30095.89855006206,0.09569430351257324,55.45294395332764,0.7186020195450232,143.55650314212707,-0.08007444809184827,6
real_estate,outer_3,claritree,5,0.01,3,20,20,quantile,1,0.5201398848862476,94.75607857858954,18936.051669158078,0.11702966690063477,33.56113474768675,0.8296928013826455,263.9989640541657,-0.9862460366238048,12
real_estate,outer_3,claritree,5,0.008,3,20,20,quantile,1,0.4984112508202774,99.59901868652771,17299.649869763296,0.12079858779907227,30.193821369389052,0.8467803555620866,260.1687940775707,-0.9574290298493144,14
real_estate,outer_3,claritree,5,0.005,3,20,20,quantile,1,0.46571910731524097,105.60998056123786,14258.937356764665,0.12286496162414551,25.34275016921236,0.8713972927606229,259.9919767828358,-0.9560987115576047,18
real_estate,outer_3,claritree,5,0.003,3,20,20,quantile,1,0.4822629404173237,101.75418978401179,12118.74713993266,0.1292436122894287,21.832853769294733,0.8892083896678368,124.40649695554205,0.06400423807156319,25
real_estate,outer_3,claritree,5,0.001,3,20,20,quantile,1,0.4567620677736026,105.91368362669833,8062.951154984861,0.1301255226135254,18.053374230428513,0.9083874960161489,165.30281563811835,-0.243686934834346,32
real_estate,outer_3,claritree,5,0.0005,3,20,20,quantile,1,0.45845724144635697,106.23449080241097,7019.309012628366,0.13061904907226562,18.053374230428513,0.9083874960161489,165.30281563811835,-0.243686934834346,32
real_estate,outer_3,claritree,5,0.0001,3,20,20,quantile,1,0.45579459215442003,106.09153144352132,6184.395298743169,0.13037586212158203,18.053374230428513,0.9083874960161489,165.30281563811835,-0.243686934834346,32
