dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
walmart,outer_4,cart,5,0.1,3,20,20,quantile,1,0.12154917643715402,279387630144.47406,0.0031900405883789062,269711781206.0046,0.15298322856669377,277313495151.1964,0.1292687384551584,32
walmart,outer_4,cart,5,0.08,3,20,20,quantile,1,0.12154917643715402,279387630144.47406,0.003179311752319336,269711781206.0046,0.15298322856669377,277313495151.1964,0.1292687384551584,32
walmart,outer_4,cart,5,0.05,3,20,20,quantile,1,0.12154917643715402,279387630144.47406,0.003217935562133789,269711781206.0046,0.15298322856669377,277313495151.1964,0.1292687384551584,32
walmart,outer_4,cart,5,0.03,3,20,20,quantile,1,0.12154917643715402,279387630144.47406,0.0031964778900146484,269711781206.0046,0.15298322856669377,277313495151.1964,0.1292687384551584,32
walmart,outer_4,cart,5,0.01,3,20,20,quantile,1,0.12154917643715402,279387630144.47406,0.0031664371490478516,269711781206.0046,0.15298322856669377,277313495151.1964,0.1292687384551584,32
walmart,outer_4,cart,5,0.008,3,20,20,quantile,1,0.12154917643715402,279387630144.47406,0.0031843185424804688,269711781206.0046,0.15298322856669377,277313495151.1964,0.1292687384551584,32
walmart,outer_4,cart,5,0.005,3,20,20,quantile,1,0.12154917643715402,279387630144.47406,0.0031774044036865234,269711781206.0046,0.15298322856669377,277313495151.1964,0.1292687384551584,32
walmart,outer_4,cart,5,0.003,3,20,20,quantile,1,0.12154917643715402,279387630144.47406,0.0031812191009521484,269711781206.0046,0.15298322856669377,277313495151.1964,0.1292687384551584,32
walmart,outer_4,cart,5,0.001,3,20,20,quantile,1,0.12154917643715402,279387630144.47406,0.0031888484954833984,269711781206.0046,0.15298322856669377,277313495151.1964,0.1292687384551584,32
walmart,outer_4,cart,5,0.0005,3,20,20,quantile,1,0.12154917643715402,279387630144.47406,0.0031654834747314453,269711781206.0046,0.15298322856669377,277313495151.1964,0.1292687384551584,32
walmart,outer_4,cart,5,0.0001,3,20,20,quantile,1,0.12154917643715402,279387630144.47406,0.003174304962158203,269711781206.0046,0.15298322856669377,277313495151.1964,0.1292687384551584,32
