dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
insurance,outer_3,greedy,5,0.1,3,20,20,quantile,1,0.7601390168881396,35407587.63905538,84440342653.19939,0.0016398429870605469,34552697.69036391,0.7659550670845613,37849660.463339746,0.733551690494753,3
insurance,outer_3,greedy,5,0.08,3,20,20,quantile,1,0.7601390168881396,35407587.63905538,74953461967.8354,0.0016734600067138672,34552697.69036391,0.7659550670845613,37849660.463339746,0.733551690494753,3
insurance,outer_3,greedy,5,0.05,3,20,20,quantile,1,0.8308694135390103,25000393.75812404,57490184823.20122,0.0020956993103027344,24152426.89572498,0.8364019740741854,34150797.42768302,0.7595903865062209,4
insurance,outer_3,greedy,5,0.03,3,20,20,quantile,1,0.8308694135390103,25000393.75812404,44841010576.04924,0.002282857894897461,24152426.89572498,0.8364019740741854,34150797.42768302,0.7595903865062209,4
insurance,outer_3,greedy,5,0.01,3,20,20,quantile,1,0.8360596941704784,24254757.74474794,32012887470.338516,0.0027785301208496094,22509013.60025085,0.8475337403385268,33440889.466755886,0.7645878890935047,5
insurance,outer_3,greedy,5,0.008,3,20,20,quantile,1,0.8380830304755277,23940299.341276173,30431740689.44452,0.002747774124145508,22509013.60025085,0.8475337403385268,33440889.466755886,0.7645878890935047,5
insurance,outer_3,greedy,5,0.005,3,20,20,quantile,1,0.8475239657730631,22553216.77682845,27401136491.282524,0.002805471420288086,20417481.56690347,0.8617008678613018,31639986.170171883,0.7772656154742209,7
insurance,outer_3,greedy,5,0.003,3,20,20,quantile,1,0.8492722865280337,22286679.72093122,25028643162.984722,0.0028252601623535156,19826228.65437834,0.8657057577106577,31408264.165280387,0.7788968569628547,8
insurance,outer_3,greedy,5,0.001,3,20,20,quantile,1,0.8333338759091323,24633701.291480545,21284894036.204357,0.002939939498901367,17216461.092992708,0.8833831871056925,31172590.783025526,0.780555914759635,18
insurance,outer_3,greedy,5,0.0005,3,20,20,quantile,1,0.8329200109589406,24680522.822200652,19641477819.831547,0.0028841495513916016,16420155.93339815,0.8887770116147844,30764851.291580062,0.7834262575020594,26
insurance,outer_3,greedy,5,0.0001,3,20,20,quantile,1,0.8302436151597395,25061680.984915186,17806126864.011856,0.0028839111328125,16168040.487334058,0.8904847318972869,30628009.49063388,0.7843895756952854,31
