dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
servo,outer_1,guide,5,2.0,3,20,20,quantile,1,0.5750753666666667,1.0641658999999999,0.010331,1.008348,0.6135,0.9331543,0.4239358,2
servo,outer_1,guide,5,4.0,3,20,20,quantile,1,0.5968932,0.9903908333333332,0.010573,0.8964375,0.6564,1.387067,0.1437219,3
servo,outer_1,guide,5,6.0,3,20,20,quantile,1,0.6016793666666667,0.9792185,0.0108,0.8806986,0.6624,1.361217,0.1596798,5
servo,outer_1,guide,5,8.0,3,20,20,quantile,1,0.6016793666666667,0.9792185,0.009518,0.8805257,0.6625,1.362287,0.1590194,7
servo,outer_1,guide,5,10.0,3,20,20,quantile,1,0.6016793666666667,0.9792185,0.010862,0.8805257,0.6625,1.362287,0.1590194,7
servo,outer_1,guide,5,12.0,3,20,20,quantile,1,0.6016793666666667,0.9792185,0.008036,0.8805257,0.6625,1.362287,0.1590194,7
servo,outer_1,guide,5,14.0,3,20,20,quantile,1,0.6016793666666667,0.9792185,0.009879,0.8805257,0.6625,1.362287,0.1590194,7
servo,outer_1,guide,5,16.0,3,20,20,quantile,1,0.6016793666666667,0.9792185,0.009568,0.8805257,0.6625,1.362287,0.1590194,7
servo,outer_1,guide,5,20.0,3,20,20,quantile,1,0.6016793666666667,0.9792185,0.010997,0.8805257,0.6625,1.362287,0.1590194,7
servo,outer_1,guide,5,24.0,3,20,20,quantile,1,0.6016793666666667,0.9792185,0.005345,0.8805257,0.6625,1.362287,0.1590194,7
servo,outer_1,guide,5,28.0,3,20,20,quantile,1,0.6016793666666667,0.9792185,0.010032,0.8805257,0.6625,1.362287,0.1590194,7
servo,outer_1,guide,5,32.0,3,20,20,quantile,1,0.6016793666666667,0.9792185,0.008963,0.8805257,0.6625,1.362287,0.1590194,7
