dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
insurance,outer_1,greedy,5,0.1,3,20,20,quantile,1,0.7437047242796834,35332306.881973274,81559342726.35683,0.00165557861328125,34720422.830643624,0.7490287182933824,34665940.41941293,0.8062455317142107,3
insurance,outer_1,greedy,5,0.08,3,20,20,quantile,1,0.7437047242796834,35332306.881973274,72677644666.84317,0.001650094985961914,34720422.830643624,0.7490287182933824,34665940.41941293,0.8062455317142107,3
insurance,outer_1,greedy,5,0.05,3,20,20,quantile,1,0.8075926201601699,26524999.278186426,56766666420.953735,0.002099275588989258,25384117.96502342,0.816514774265616,25838109.65871972,0.855585940036069,4
insurance,outer_1,greedy,5,0.03,3,20,20,quantile,1,0.8075926201601699,26524999.278186426,44924402341.60219,0.0023539066314697266,25384117.96502342,0.816514774265616,25838109.65871972,0.855585940036069,4
insurance,outer_1,greedy,5,0.01,3,20,20,quantile,1,0.8082299796252217,26443432.605045438,33082138262.250656,0.002733945846557617,25384117.96502342,0.816514774265616,25838109.65871972,0.855585940036069,4
insurance,outer_1,greedy,5,0.008,3,20,20,quantile,1,0.8132239859892616,25746523.758577377,31882185132.46384,0.002737283706665039,24262666.44185817,0.8246210155839739,24196162.638601404,0.8647630910952195,5
insurance,outer_1,greedy,5,0.005,3,20,20,quantile,1,0.8339046714807488,22886541.797741447,28824120917.435623,0.002832174301147461,21404662.50257947,0.8452796612249562,22751670.483338326,0.8728366297357365,8
insurance,outer_1,greedy,5,0.003,3,20,20,quantile,1,0.8371260813950917,22419866.918281198,26428664906.107513,0.002823352813720703,20964393.251707073,0.8484620803655992,22165417.384248603,0.8761133086926822,9
insurance,outer_1,greedy,5,0.001,3,20,20,quantile,1,0.8225475830860685,24445512.324676465,23119266455.148125,0.0028777122497558594,19393283.77502634,0.8598186056299163,21255322.697799947,0.8811999992578063,16
insurance,outer_1,greedy,5,0.0005,3,20,20,quantile,1,0.821305205326714,24611343.454281673,21628959019.23417,0.0029380321502685547,18484677.810126957,0.8663863252884401,21040916.281172235,0.8823983570911194,25
insurance,outer_1,greedy,5,0.0001,3,20,20,quantile,1,0.8215182355069115,24576388.620826337,19929871580.359848,0.0029594898223876953,18183346.745033763,0.868564450940692,21510124.537467897,0.8797758637990303,32
