dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
insurance,outer_4,claritree,5,0.1,3,20,20,quantile,1,0.7675478861477085,36095326.59446891,88373253224.54617,0.12344908714294434,36067825.60707253,0.7670382398861836,30679780.586365916,0.7278060943383391,3
insurance,outer_4,claritree,5,0.08,3,20,20,quantile,1,0.7675478861477085,36095326.59446891,78424330824.6719,0.1301591396331787,36067825.60707253,0.7670382398861836,30679780.586365916,0.7278060943383391,3
insurance,outer_4,claritree,5,0.05,3,20,20,quantile,1,0.8239624892079455,27336006.15715137,61855669824.33115,0.1778247356414795,26790471.66954565,0.8269605852482312,22247444.063927833,0.8026185789137956,4
insurance,outer_4,claritree,5,0.03,3,20,20,quantile,1,0.8239624892079455,27336006.15715137,48590439957.83213,0.2125399112701416,26790471.66954565,0.8269605852482312,22247444.063927833,0.8026185789137956,4
insurance,outer_4,claritree,5,0.01,3,20,20,quantile,1,0.8258295271518586,27030649.751954928,35325210091.33313,0.2555115222930908,26790471.66954565,0.8269605852482312,22247444.063927833,0.8026185789137956,4
insurance,outer_4,claritree,5,0.008,3,20,20,quantile,1,0.8344802185436057,25737396.03184631,33714372514.471317,0.25781774520874023,25286421.644464638,0.8366752307874232,22273767.06899109,0.8023850387313047,5
insurance,outer_4,claritree,5,0.005,3,20,20,quantile,1,0.8429626953241351,24430146.48406899,30671486730.706135,0.26412343978881836,23219373.169106122,0.8500262782363628,19672910.146325503,0.8254600865418527,7
insurance,outer_4,claritree,5,0.003,3,20,20,quantile,1,0.8427625868088863,24465230.831576984,28338686088.286987,0.2669672966003418,22744273.695926223,0.8530949414462523,18705391.49015354,0.8340440032710682,8
insurance,outer_4,claritree,5,0.001,3,20,20,quantile,1,0.8074775090954391,29933270.45875309,24364439410.53472,0.26554226875305176,19343138.372779977,0.8750628438060235,19469728.59905078,0.8272627323839701,22
insurance,outer_4,claritree,5,0.0005,3,20,20,quantile,1,0.8227952885609753,27538187.406530112,22129898337.787376,0.2662642002105713,18263081.280255083,0.8820389228200207,18276861.872816578,0.837845958435196,31
insurance,outer_4,claritree,5,0.0001,3,20,20,quantile,1,0.8181089361976124,28300315.23829709,20019432157.92302,0.2667427062988281,18196846.83778063,0.8824667304862522,18400970.282036863,0.8367448569284227,32
