dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
optical_net,outer_0,greedy,5,0.1,3,20,20,quantile,1,0.500716083378269,0.02115769395970185,14.670856743463213,0.0006029605865478516,0.02055381543630245,0.5194915294896563,0.020010665620508458,0.45147108595295127,2
optical_net,outer_0,greedy,5,0.08,3,20,20,quantile,1,0.5259387315398542,0.02005390430628416,13.808509990749856,0.0006730556488037109,0.02055381543630245,0.5194915294896563,0.020010665620508458,0.45147108595295127,2
optical_net,outer_0,greedy,5,0.05,3,20,20,quantile,1,0.6200665295560989,0.016111699326677408,11.469674093652252,0.0007843971252441406,0.014202262559693405,0.6679785569986482,0.016308096020319893,0.5529652851210969,4
optical_net,outer_0,greedy,5,0.03,3,20,20,quantile,1,0.6658260550043605,0.014151980661297905,9.54715309041088,0.000843048095703125,0.011243239490477747,0.7371547960088698,0.015085775195055173,0.5864713327266494,6
optical_net,outer_0,greedy,5,0.01,3,20,20,quantile,1,0.7983376540366011,0.008570727496292679,6.236949147423502,0.0008883476257324219,0.007241882716832202,0.8306987820015993,0.010875591578996084,0.7018801597318196,12
optical_net,outer_0,greedy,5,0.008,3,20,20,quantile,1,0.8125463837805338,0.00795393135231051,5.697690784072157,0.0008971691131591797,0.006856327831383784,0.8397123098732857,0.009918707976414446,0.7281100879784642,13
optical_net,outer_0,greedy,5,0.005,3,20,20,quantile,1,0.822510940033831,0.007527634428842074,4.812001811463044,0.0009386539459228516,0.0063394874010426604,0.8517950399849168,0.009763292351258964,0.7323703142852347,15
optical_net,outer_0,greedy,5,0.003,3,20,20,quantile,1,0.8241232896044854,0.007468760605139842,4.039715597163004,0.0009706020355224609,0.00557712594156046,0.8696175771195466,0.010270119294741527,0.7184772615407349,19
optical_net,outer_0,greedy,5,0.001,3,20,20,quantile,1,0.8284692166785798,0.007286086887830934,3.029490451805481,0.001007080078125,0.004898740203455956,0.8854769242292269,0.011594547639170501,0.682172260233922,26
optical_net,outer_0,greedy,5,0.0005,3,20,20,quantile,1,0.8307837497015648,0.007188166018876195,2.7298518626287156,0.0009937286376953125,0.004796133263432791,0.8878756761284581,0.010866751862044978,0.7021224725279869,29
optical_net,outer_0,greedy,5,0.0001,3,20,20,quantile,1,0.8311242434256617,0.007173045519930262,2.4743012644712437,0.001224517822265625,0.004781002496066956,0.8882294042188525,0.010866751862044978,0.7021224725279869,30
