dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
energe_h,outer_2,streed,5,0.1,3,20,20,0.7863239177260315,21.455810686419625,0.003004312515258789,21.428162712573567,0.7866881421946825,20.541232540662058,0.8063682538455649,2
energe_h,outer_2,streed,5,0.08,3,20,20,0.8782985900446659,12.215065215605028,0.0030150413513183594,12.12888330093114,0.879260081009774,14.82738252294192,0.8602298103030743,3
energe_h,outer_2,streed,5,0.05,3,20,20,0.8782985900446659,12.215065215605028,0.0031735897064208984,12.12888330093114,0.879260081009774,14.82738252294192,0.8602298103030743,3
energe_h,outer_2,streed,5,0.03,3,20,20,0.8834008774120847,11.699609293640982,0.003366708755493164,12.12888330093114,0.879260081009774,14.82738252294192,0.8602298103030743,3
energe_h,outer_2,streed,5,0.01,3,20,20,0.9240356337856596,7.628794970599006,0.04228496551513672,6.378960939972217,0.9364990817353372,8.673669638269772,0.918237730170268,6
energe_h,outer_2,streed,5,0.008,3,20,20,0.9302300040666002,6.999724924669075,0.055694580078125,5.397079208347445,0.9462734622609753,7.347896325107366,0.9307351205349609,7
energe_h,outer_2,streed,5,0.005,3,20,20,0.9463241205664011,5.381821055041844,0.169144868850708,3.036905609579308,0.9697683844271616,4.351131651348432,0.9589840961232177,11
energe_h,outer_2,streed,5,0.003,3,20,20,0.9664507215100332,3.3722343804116335,0.30253028869628906,2.7881340327873843,0.972244841598336,4.376338896774646,0.9587464802480281,12
energe_h,outer_2,streed,5,0.001,3,20,20,0.9776420384908171,2.253292554608632,0.4109480381011963,1.1939541079467029,0.9881144934208028,1.7249651086531297,0.9837396317196254,18
energe_h,outer_2,streed,5,0.0005,3,20,20,0.9885654979949136,1.1530322008898934,0.415637731552124,0.5807392994225689,0.9942188893876703,0.6964854877958685,0.9934345857335399,26
energe_h,outer_2,streed,5,0.0001,3,20,20,0.9855852938539797,1.457212737067106,0.2597193717956543,0.31820396573974147,0.996832361224645,0.3570006368640732,0.9966347366664878,32
