dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
optical_net,outer_3,streed,5,0.1,3,20,20,0.48159596346994366,0.020009549893911825,0.00547027587890625,0.02008039923828985,0.4822780652729143,0.02272194387789685,0.5598558765123383,2
optical_net,outer_3,streed,5,0.08,3,20,20,0.5611734593580754,0.01702418163202245,0.04158377647399902,0.01667059458430285,0.5701911909809625,0.022298998876831986,0.5680486947754918,3
optical_net,outer_3,streed,5,0.05,3,20,20,0.6351925123814198,0.014097190034384073,3.2630929946899414,0.013819985296496981,0.6436868888563172,0.016397896336122042,0.6823582635055772,4
optical_net,outer_3,streed,5,0.03,3,20,20,0.6607558613297922,0.013071456174671552,32.46930909156799,0.010775457837680403,0.7221822727181421,0.014296440281202707,0.7230653235313729,6
optical_net,outer_3,streed,5,0.01,3,20,20,0.7956682308880838,0.007895246898509926,59.655580282211304,0.005717635233499312,0.852585342551032,0.01207631341945462,0.7660711419088264,12
optical_net,outer_3,streed,5,0.008,3,20,20,0.799530110963326,0.00773342030450416,63.36190414428711,0.005404616414324709,0.8606557353129473,0.012161039540113073,0.7644299221120466,13
optical_net,outer_3,streed,5,0.005,3,20,20,0.8144889394776197,0.007210556072422378,63.63050031661987,0.0038984312390212697,0.8994888826902383,0.008499443996687327,0.8353582621206317,19
optical_net,outer_3,streed,5,0.003,3,20,20,0.8328099747281063,0.006481028957119851,64.35414814949036,0.0031268329386774756,0.9193825790329082,0.010700917073696935,0.7927137840306802,24
optical_net,outer_3,streed,5,0.001,3,20,20,0.8073259406832837,0.00743794032615813,58.60586977005005,0.0026098627684071544,0.9327113377678534,0.009549668957940459,0.8150144769445189,31
optical_net,outer_3,streed,5,0.0005,3,20,20,0.807807752638572,0.007419622686669832,56.789573669433594,0.002575764461933971,0.9335904757266521,0.009522402332289678,0.8155426555683207,32
optical_net,outer_3,streed,5,0.0001,3,20,20,0.807807752638572,0.007419622686669832,56.438692808151245,0.002575764461933971,0.9335904757266521,0.009522402332289678,0.8155426555683207,32
