dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
california_housing,outer_2,greedy,5,0.1,3,20,20,quantile,1,0.44141514955551947,7413428623.297715,186492409714305.22,0.06239199638366699,7427077237.625044,0.4404480844066542,7608126194.238909,0.4376553503413897,3
california_housing,outer_2,greedy,5,0.08,3,20,20,quantile,1,0.44141514955551947,7413428623.297715,173474528676673.5,0.06448674201965332,7427077237.625044,0.4404480844066542,7608126194.238909,0.4376553503413897,3
california_housing,outer_2,greedy,5,0.05,3,20,20,quantile,1,0.4582205476293805,7190531994.117171,153862554343757.4,0.07153677940368652,6758204915.685479,0.4908405573881701,6943739739.678353,0.4867626020469007,4
california_housing,outer_2,greedy,5,0.03,3,20,20,quantile,1,0.5327727481522494,6200756224.484962,133826551833227.31,0.07148170471191406,6196124387.574309,0.533187395337966,6318478809.248228,0.5329779420519333,5
california_housing,outer_2,greedy,5,0.01,3,20,20,quantile,1,0.5817860162812009,5550675935.663806,109452770155976.6,0.07855510711669922,5634136512.863944,0.575527252831487,5748661214.877754,0.5750952607312971,8
california_housing,outer_2,greedy,5,0.008,3,20,20,quantile,1,0.5903540633340615,5436965979.004308,105822472752988.84,0.07862591743469238,5518231708.550668,0.584259457062704,5677813433.98851,0.5803318813532607,9
california_housing,outer_2,greedy,5,0.005,3,20,20,quantile,1,0.5995620374477563,5314560027.75574,99613392094886.17,0.08039498329162598,5297657595.582532,0.6008773894596331,5417006137.164117,0.5996091099660275,12
california_housing,outer_2,greedy,5,0.003,3,20,20,quantile,1,0.6060809076413108,5228318364.223372,94406239679833.48,0.0797576904296875,5297657595.582532,0.6008773894596331,5417006137.164117,0.5996091099660275,12
california_housing,outer_2,greedy,5,0.001,3,20,20,quantile,1,0.6210887109286943,5029227846.993031,87159908872338.73,0.08047103881835938,5040174099.189623,0.6202760545105968,5175124910.8746805,0.6174874429463251,22
california_housing,outer_2,greedy,5,0.0005,3,20,20,quantile,1,0.6232543954709939,5000361644.7272,84411128134529.92,0.07993173599243164,4964924622.248609,0.6259453087303369,5141061914.210541,0.6200051645818998,30
california_housing,outer_2,greedy,5,0.0001,3,20,20,quantile,1,0.6241505755918896,4988456112.4593725,81667151272939.19,0.08136844635009766,4953680673.217878,0.6267924216682644,5134779679.660945,0.620469507693025,32
