dataset,outer,method,depth,n_thresholds,cv_folds,cost_complexity,ridge_penalty,lasso_penalty,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves,threshold_label,pilot_target_complexity,pilot_grid_index,pilot_min_sample_leaf,pilot_min_sample_split,n_outer_merged
synch,outer_1,pilot,4,445.0,3,20.0,,,0.9999578832246256,1.3330007860209116e-06,0.0082752704620361,1.2741433160170838e-32,1.0,1.4967226996380803e-32,1.0,1.0,full,20.0,6,23.0,46.0,
synch,outer_1,pilot,4,445.0,3,16.0,,,0.9999578832246256,1.3330007860209116e-06,0.008197546005249,1.2741433160170838e-32,1.0,1.4967226996380803e-32,1.0,1.0,full,16.0,7,28.0,56.0,
synch,outer_1,pilot,4,445.0,3,14.0,,,0.9999578832246256,1.3330007860209116e-06,0.0080430507659912,1.2741433160170838e-32,1.0,1.4967226996380803e-32,1.0,1.0,full,14.0,8,32.0,64.0,
synch,outer_1,pilot,4,445.0,3,12.0,,,0.9999578832246256,1.3330007860209116e-06,0.0078639984130859,1.2741433160170838e-32,1.0,1.4967226996380803e-32,1.0,1.0,full,12.0,9,38.0,76.0,
synch,outer_1,pilot,4,445.0,3,10.0,,,0.9999578832246256,1.3330007860209116e-06,0.0078814029693603,1.2741433160170838e-32,1.0,1.4967226996380803e-32,1.0,1.0,full,10.0,10,45.0,90.0,
synch,outer_1,pilot,4,445.0,3,8.0,,,0.9999578832246256,1.3330007860209116e-06,0.0075461864471435,1.2741433160170838e-32,1.0,1.4967226996380803e-32,1.0,1.0,full,8.0,11,56.0,112.0,
synch,outer_1,pilot,4,445.0,3,6.0,,,0.9999578832246256,1.3330007860209116e-06,0.0071527957916259,1.2741433160170838e-32,1.0,1.4967226996380803e-32,1.0,1.0,full,6.0,12,75.0,150.0,
synch,outer_1,pilot,4,445.0,3,4.0,,,0.9999578832246256,1.3330007860209116e-06,0.0064601898193359,1.2741433160170838e-32,1.0,1.4967226996380803e-32,1.0,1.0,full,4.0,13,112.0,224.0,
synch,outer_1,pilot,4,445.0,3,2.0,,,-0.0023167957243281,0.0318170557803217,0.0040123462677001,1.2741433160170838e-32,1.0,1.4967226996380803e-32,1.0,1.0,full,2.0,14,222.0,444.0,
synch,outer_2,pilot,4,446.0,3,446.0,,,0.9999948155392232,1.431767337807609e-07,0.0089106559753417,1.4149971394098866e-32,1.0,1.0660282502986648e-32,1.0,1.0,full,446.0,0,1.0,2.0,
synch,outer_2,pilot,4,446.0,3,223.0,,,0.9999948155392232,1.431767337807609e-07,0.0085923671722412,1.4149971394098866e-32,1.0,1.0660282502986648e-32,1.0,1.0,full,223.0,1,2.0,4.0,
synch,outer_2,pilot,4,446.0,3,111.0,,,0.9999948155392232,1.431767337807609e-07,0.0086338520050048,1.4149971394098866e-32,1.0,1.0660282502986648e-32,1.0,1.0,full,111.0,2,5.0,10.0,
synch,outer_2,pilot,4,446.0,3,64.0,,,0.9999948155392232,1.431767337807609e-07,0.0085060596466064,1.4149971394098866e-32,1.0,1.0660282502986648e-32,1.0,1.0,full,64.0,3,7.0,14.0,
synch,outer_2,pilot,4,446.0,3,32.0,,,0.9999948155392232,1.431767337807609e-07,0.0084519386291503,1.4149971394098866e-32,1.0,1.0660282502986648e-32,1.0,1.0,full,32.0,4,14.0,28.0,
synch,outer_2,pilot,4,446.0,3,24.0,,,0.9999948155392232,1.431767337807609e-07,0.0083074569702148,1.4149971394098866e-32,1.0,1.0660282502986648e-32,1.0,1.0,full,24.0,5,19.0,38.0,
synch,outer_2,pilot,4,446.0,3,20.0,,,0.9999948155392232,1.4317673378076884e-07,0.0082800388336181,1.4149971394098866e-32,1.0,1.0660282502986648e-32,1.0,1.0,full,20.0,6,23.0,46.0,
synch,outer_2,pilot,4,446.0,3,16.0,,,0.9999948155392232,1.431767337807609e-07,0.0081238746643066,1.4149971394098866e-32,1.0,1.0660282502986648e-32,1.0,1.0,full,16.0,7,28.0,56.0,
synch,outer_2,pilot,4,446.0,3,14.0,,,0.9999948155392232,1.431767337807609e-07,0.0080301761627197,1.4149971394098866e-32,1.0,1.0660282502986648e-32,1.0,1.0,full,14.0,8,32.0,64.0,
synch,outer_2,pilot,4,446.0,3,12.0,,,0.9999948155392232,1.4317673378076884e-07,0.0077729225158691,1.4149971394098866e-32,1.0,1.0660282502986648e-32,1.0,1.0,full,12.0,9,38.0,76.0,
synch,outer_2,pilot,4,446.0,3,10.0,,,0.9999948155392232,1.431767337807609e-07,0.0077970027923583,1.4149971394098866e-32,1.0,1.0660282502986648e-32,1.0,1.0,full,10.0,10,45.0,90.0,
synch,outer_2,pilot,4,446.0,3,8.0,,,0.9999948155392232,1.431767337807609e-07,0.0074493885040283,1.4149971394098866e-32,1.0,1.0660282502986648e-32,1.0,1.0,full,8.0,11,56.0,112.0,
synch,outer_2,pilot,4,446.0,3,6.0,,,0.9999948155392232,1.431767337807609e-07,0.0071184635162353,1.4149971394098866e-32,1.0,1.0660282502986648e-32,1.0,1.0,full,6.0,12,75.0,150.0,
synch,outer_2,pilot,4,446.0,3,4.0,,,0.9999948155392232,1.4317673378060986e-07,0.0064315795898437,1.4149971394098866e-32,1.0,1.0660282502986648e-32,1.0,1.0,full,4.0,13,112.0,224.0,
synch,outer_2,pilot,4,446.0,3,2.0,,,-0.0201110034922633,0.0330540157971569,0.0015087127685546,0.0327170127893181,0.0,0.0320034510736479,-0.0235966518101968,1.0,full,2.0,14,223.0,446.0,
synch,outer_3,pilot,4,446.0,3,446.0,,,0.9999960066389828,1.431767337807609e-07,0.0089855194091796,1.4260518045615264e-32,1.0,1.4213710003982195e-32,1.0,1.0,full,446.0,0,1.0,2.0,
synch,outer_3,pilot,4,446.0,3,223.0,,,0.9999960066389828,1.431767337807609e-07,0.0088965892791748,1.4260518045615264e-32,1.0,1.4213710003982195e-32,1.0,1.0,full,223.0,1,2.0,4.0,
synch,outer_3,pilot,4,446.0,3,111.0,,,0.9999960066389828,1.431767337807609e-07,0.0087428092956542,1.4260518045615264e-32,1.0,1.4213710003982195e-32,1.0,1.0,full,111.0,2,5.0,10.0,
synch,outer_3,pilot,4,446.0,3,64.0,,,0.9999960066389828,1.431767337807609e-07,0.0087654590606689,1.4260518045615264e-32,1.0,1.4213710003982195e-32,1.0,1.0,full,64.0,3,7.0,14.0,
synch,outer_3,pilot,4,446.0,3,32.0,,,0.9999960066389828,1.431767337807609e-07,0.0085508823394775,1.4260518045615264e-32,1.0,1.4213710003982195e-32,1.0,1.0,full,32.0,4,14.0,28.0,
synch,outer_3,pilot,4,446.0,3,24.0,,,0.9999960066389828,1.431767337807609e-07,0.0083436965942382,1.4260518045615264e-32,1.0,1.4213710003982195e-32,1.0,1.0,full,24.0,5,19.0,38.0,
synch,outer_3,pilot,4,446.0,3,20.0,,,0.9999960066389828,1.431767337807609e-07,0.0082690715789794,1.4260518045615264e-32,1.0,1.4213710003982195e-32,1.0,1.0,full,20.0,6,23.0,46.0,
synch,outer_3,pilot,4,446.0,3,16.0,,,0.9999960066389828,1.431767337807609e-07,0.0083703994750976,1.4260518045615264e-32,1.0,1.4213710003982195e-32,1.0,1.0,full,16.0,7,28.0,56.0,
synch,outer_3,pilot,4,446.0,3,14.0,,,0.9999960066389828,1.431767337807609e-07,0.0079798698425292,1.4260518045615264e-32,1.0,1.4213710003982195e-32,1.0,1.0,full,14.0,8,32.0,64.0,
synch,outer_3,pilot,4,446.0,3,12.0,,,0.9999960066389828,1.431767337807609e-07,0.0077431201934814,1.4260518045615264e-32,1.0,1.4213710003982195e-32,1.0,1.0,full,12.0,9,38.0,76.0,
synch,outer_3,pilot,4,446.0,3,10.0,,,0.9999960066389828,1.431767337807609e-07,0.0077376365661621,1.4260518045615264e-32,1.0,1.4213710003982195e-32,1.0,1.0,full,10.0,10,45.0,90.0,
synch,outer_3,pilot,4,446.0,3,8.0,,,0.9999960066389828,1.431767337807609e-07,0.0073707103729248,1.4260518045615264e-32,1.0,1.4213710003982195e-32,1.0,1.0,full,8.0,11,56.0,112.0,
synch,outer_3,pilot,4,446.0,3,6.0,,,0.9999960066389828,1.431767337807609e-07,0.0072021484375,1.4260518045615264e-32,1.0,1.4213710003982195e-32,1.0,1.0,full,6.0,12,75.0,150.0,
synch,outer_3,pilot,4,446.0,3,4.0,,,0.9999960066389828,1.431767337807609e-07,0.0063169002532958,1.4260518045615264e-32,1.0,1.4213710003982195e-32,1.0,1.0,full,4.0,13,112.0,224.0,
synch,outer_3,pilot,4,446.0,3,2.0,,,-0.015664681758486,0.0334980109173036,0.0015008449554443,0.0332039536538036,0.0,0.0299761676042257,-0.0129339369344341,1.0,full,2.0,14,223.0,446.0,
synch,outer_4,pilot,4,446.0,3,446.0,,,0.9999496851221016,1.6890380313199113e-06,0.008634328842163,1.3486691485000483e-32,1.0,9.771925627737759e-33,1.0,1.0,full,446.0,0,1.0,2.0,
synch,outer_4,pilot,4,446.0,3,223.0,,,0.9999496851221016,1.6890380313199113e-06,0.0084939002990722,1.3486691485000483e-32,1.0,9.771925627737759e-33,1.0,1.0,full,223.0,1,2.0,4.0,
synch,outer_4,pilot,4,446.0,3,111.0,,,0.9999496851221016,1.6890380313199113e-06,0.0083644390106201,1.3486691485000483e-32,1.0,9.771925627737759e-33,1.0,1.0,full,111.0,2,5.0,10.0,
synch,outer_4,pilot,4,446.0,3,64.0,,,0.9999496851221016,1.6890380313199113e-06,0.0083186626434326,1.3486691485000483e-32,1.0,9.771925627737759e-33,1.0,1.0,full,64.0,3,7.0,14.0,
synch,outer_4,pilot,4,446.0,3,32.0,,,0.9999496851221016,1.6890380313199113e-06,0.0083348751068115,1.3486691485000483e-32,1.0,9.771925627737759e-33,1.0,1.0,full,32.0,4,14.0,28.0,
synch,outer_4,pilot,4,446.0,3,24.0,,,0.9999496851221016,1.6890380313199113e-06,0.0080957412719726,1.3486691485000483e-32,1.0,9.771925627737759e-33,1.0,1.0,full,24.0,5,19.0,38.0,
synch,outer_4,pilot,4,446.0,3,20.0,,,0.9999496851221016,1.6890380313199113e-06,0.0081636905670166,1.3486691485000483e-32,1.0,9.771925627737759e-33,1.0,1.0,full,20.0,6,23.0,46.0,
synch,outer_4,pilot,4,446.0,3,16.0,,,0.9999496851221016,1.6890380313199113e-06,0.0079231262207031,1.3486691485000483e-32,1.0,9.771925627737759e-33,1.0,1.0,full,16.0,7,28.0,56.0,
synch,outer_4,pilot,4,446.0,3,14.0,,,0.9999496851221016,1.6890380313199113e-06,0.0079107284545898,1.3486691485000483e-32,1.0,9.771925627737759e-33,1.0,1.0,full,14.0,8,32.0,64.0,
synch,outer_4,pilot,4,446.0,3,12.0,,,0.9999496851221016,1.6890380313199113e-06,0.0077824592590332,1.3486691485000483e-32,1.0,9.771925627737759e-33,1.0,1.0,full,12.0,9,38.0,76.0,
synch,outer_4,pilot,4,446.0,3,10.0,,,0.9999496851221016,1.6890380313199113e-06,0.007702350616455,1.3486691485000483e-32,1.0,9.771925627737759e-33,1.0,1.0,full,10.0,10,45.0,90.0,
synch,outer_4,pilot,4,446.0,3,8.0,,,0.9999496851221016,1.6890380313199113e-06,0.007239818572998,1.3486691485000483e-32,1.0,9.771925627737759e-33,1.0,1.0,full,8.0,11,56.0,112.0,
synch,outer_4,pilot,4,446.0,3,6.0,,,0.9999496851221016,1.6890380313199113e-06,0.0070109367370605,1.3486691485000483e-32,1.0,9.771925627737759e-33,1.0,1.0,full,6.0,12,75.0,150.0,
synch,outer_4,pilot,4,446.0,3,4.0,,,0.9999496851221016,1.6890380313199113e-06,0.006239891052246,1.3486691485000483e-32,1.0,9.771925627737759e-33,1.0,1.0,full,4.0,13,112.0,224.0,
synch,outer_4,pilot,4,446.0,3,2.0,,,-3.890606557462503e-05,0.032650383913515,0.0014574527740478,0.0326562186249472,0.0,0.0321950438078892,-0.0149241965215032,1.0,full,2.0,14,223.0,446.0,
synch,mean,pilot,4,,3,445.6,,,0.9999657223284583,1.1486153939174059e-06,0.00883164405822746,1.3453850434819656e-32,1.0,1.1428571428571449e-07,0.9999965588307453,1.0,full,445.6,0,1.0,2.0,5.0
synch,mean,pilot,4,,3,222.6,,,0.9999657223284583,1.1486153939174059e-06,0.008578157424926718,1.3453850434819656e-32,1.0,1.1428571428571449e-07,0.9999965588307453,1.0,full,222.6,1,2.4,4.8,5.0
synch,mean,pilot,4,,3,111.0,,,0.9999657223284583,1.1486153939174059e-06,0.00853881835937494,1.3453850434819656e-32,1.0,1.1428571428571449e-07,0.9999965588307453,1.0,full,111.0,2,5.0,10.0,5.0
synch,mean,pilot,4,,3,64.0,,,0.9999657223284583,1.1486153939174059e-06,0.00848731994628902,1.3453850434819656e-32,1.0,1.1428571428571449e-07,0.9999965588307453,1.0,full,64.0,3,7.0,14.0,5.0
synch,mean,pilot,4,,3,32.0,,,0.9999657223284583,1.1486153939174059e-06,0.008361864089965759,1.3453850434819656e-32,1.0,1.1428571428571449e-07,0.9999965588307453,1.0,full,32.0,4,14.0,28.0,5.0
synch,mean,pilot,4,,3,24.0,,,0.9999657223284583,1.1486153939174059e-06,0.008208799362182561,1.3453850434819656e-32,1.0,1.1428571428571449e-07,0.9999965588307453,1.0,full,24.0,5,19.0,38.0,5.0
synch,mean,pilot,4,,3,20.0,,,0.9999657223284583,1.1486153939174076e-06,0.00820927619934078,1.3453850434819656e-32,1.0,1.1428571428571449e-07,0.9999965588307453,1.0,full,20.0,6,23.0,46.0,5.0
synch,mean,pilot,4,,3,16.0,,,0.9999657223284583,1.1486153939174059e-06,0.00810828208923336,1.3453850434819656e-32,1.0,1.1428571428571449e-07,0.9999965588307453,1.0,full,16.0,7,28.0,56.0,5.0
synch,mean,pilot,4,,3,14.0,,,0.9999657223284583,1.1486153939174059e-06,0.00798659324645992,1.3453850434819656e-32,1.0,1.1428571428571449e-07,0.9999965588307453,1.0,full,14.0,8,32.0,64.0,5.0
synch,mean,pilot,4,,3,12.0,,,0.9999657223284583,1.1486153939174076e-06,0.007808589935302699,1.3453850434819656e-32,1.0,1.1428571428571449e-07,0.9999965588307453,1.0,full,12.0,9,38.0,76.0,5.0
synch,mean,pilot,4,,3,10.0,,,0.9999657223284583,1.1486153939174059e-06,0.00778522491455072,1.3453850434819656e-32,1.0,1.1428571428571449e-07,0.9999965588307453,1.0,full,10.0,10,45.0,90.0,5.0
synch,mean,pilot,4,,3,8.0,,,0.9999657223284583,1.1486153939174059e-06,0.0074109554290771205,1.3453850434819656e-32,1.0,1.1428571428571449e-07,0.9999965588307453,1.0,full,8.0,11,56.0,112.0,5.0
synch,mean,pilot,4,,3,6.0,,,0.9999657223284583,1.1486153939174059e-06,0.00713329315185542,1.3453850434819656e-32,1.0,1.1428571428571449e-07,0.9999965588307453,1.0,full,6.0,12,75.0,150.0,5.0
synch,mean,pilot,4,,3,4.0,,,0.9999657223284583,1.1486153939173758e-06,0.0063390731811522796,1.3453850434819656e-32,1.0,1.1428571428571449e-07,0.9999965588307453,1.0,full,4.0,13,112.0,224.0,5.0
synch,mean,pilot,4,,3,2.0,,,-0.008533294962940046,0.03266062907389678,0.0025117397308349,0.01971543701361378,0.4,0.018835046782866845,0.38970560177751856,1.0,full,2.0,14,222.6,445.2,5.0
synch,std,pilot,4,,3,445.6,,,2.890732564056046e-05,1.0002303008667103e-06,0.00016563096731398772,7.618386472884235e-34,0.0,2.555506259999764e-07,7.694688375387558e-06,0.0,full,445.6,0,1.0,2.0,5.0
synch,std,pilot,4,,3,222.6,,,2.890732564056046e-05,1.0002303008667103e-06,0.00023232374220095563,7.618386472884235e-34,0.0,2.555506259999764e-07,7.694688375387558e-06,0.0,full,222.6,1,2.4,4.8,5.0
synch,std,pilot,4,,3,111.0,,,2.890732564056046e-05,1.0002303008667103e-06,0.00017054292782042835,7.618386472884235e-34,0.0,2.555506259999764e-07,7.694688375387558e-06,0.0,full,111.0,2,5.0,10.0,5.0
synch,std,pilot,4,,3,64.0,,,2.890732564056046e-05,1.0002303008667103e-06,0.00018958801952999833,7.618386472884235e-34,0.0,2.555506259999764e-07,7.694688375387558e-06,0.0,full,64.0,3,7.0,14.0,5.0
synch,std,pilot,4,,3,32.0,,,2.890732564056046e-05,1.0002303008667103e-06,0.0001769158554990149,7.618386472884235e-34,0.0,2.555506259999764e-07,7.694688375387558e-06,0.0,full,32.0,4,14.0,28.0,5.0
synch,std,pilot,4,,3,24.0,,,2.890732564056046e-05,1.0002303008667103e-06,0.00011586878031774695,7.618386472884235e-34,0.0,2.555506259999764e-07,7.694688375387558e-06,0.0,full,24.0,5,19.0,38.0,5.0
synch,std,pilot,4,,3,20.0,,,2.890732564056046e-05,1.0002303008667084e-06,9.722018579799669e-05,7.618386472884235e-34,0.0,2.555506259999764e-07,7.694688375387558e-06,0.0,full,20.0,6,23.0,46.0,5.0
synch,std,pilot,4,,3,16.0,,,2.890732564056046e-05,1.0002303008667103e-06,0.00018990601814464328,7.618386472884235e-34,0.0,2.555506259999764e-07,7.694688375387558e-06,0.0,full,16.0,7,28.0,56.0,5.0
synch,std,pilot,4,,3,14.0,,,2.890732564056046e-05,1.0002303008667103e-06,5.289653482961018e-05,7.618386472884235e-34,0.0,2.555506259999764e-07,7.694688375387558e-06,0.0,full,14.0,8,32.0,64.0,5.0
synch,std,pilot,4,,3,12.0,,,2.890732564056046e-05,1.0002303008667084e-06,6.0156319572776795e-05,7.618386472884235e-34,0.0,2.555506259999764e-07,7.694688375387558e-06,0.0,full,12.0,9,38.0,76.0,5.0
synch,std,pilot,4,,3,10.0,,,2.890732564056046e-05,1.0002303008667103e-06,6.897153215080632e-05,7.618386472884235e-34,0.0,2.555506259999764e-07,7.694688375387558e-06,0.0,full,10.0,10,45.0,90.0,5.0
synch,std,pilot,4,,3,8.0,,,2.890732564056046e-05,1.0002303008667103e-06,0.00011412126383487054,7.618386472884235e-34,0.0,2.555506259999764e-07,7.694688375387558e-06,0.0,full,8.0,11,56.0,112.0,5.0
synch,std,pilot,4,,3,6.0,,,2.890732564056046e-05,1.0002303008667103e-06,7.532695308506674e-05,7.618386472884235e-34,0.0,2.555506259999764e-07,7.694688375387558e-06,0.0,full,6.0,12,75.0,150.0,5.0
synch,std,pilot,4,,3,4.0,,,2.890732564056046e-05,1.0002303008667483e-06,0.00010255338989686812,7.618386472884235e-34,0.0,2.555506259999764e-07,7.694688375387558e-06,0.0,full,4.0,13,112.0,224.0,5.0
synch,std,pilot,4,,3,2.0,,,0.008827303929659183,0.0006537915795804587,0.001400775573048448,0.01799890132613536,0.5477225575051661,0.017215671744187963,0.5571265854055731,0.0,full,2.0,14,222.6,445.2,5.0
synch,best_by_mean_val_r2,pilot,4,,3,445.6,,,0.9999657223284583,1.1486153939174059e-06,0.00883164405822746,1.3453850434819656e-32,1.0,1.1428571428571449e-07,0.9999965588307453,1.0,full,445.6,0,1.0,2.0,5.0
