dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,loss,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
temperature_min,outer_2,greedy,5,0.1,3,20,20,quantile,1,0.6093157500790952,2.424565140658318,25711.534422367444,0.024956464767456055,2.3722233832901023,0.6178392563233495,2.4578866829675365,0.5958255186534716,3
temperature_min,outer_2,greedy,5,0.08,3,20,20,quantile,1,0.7013376031323292,1.853511286098352,23162.773309650293,0.026570558547973633,1.8283190054926668,0.7054612328084512,1.9594578116412795,0.6777870801658198,4
temperature_min,outer_2,greedy,5,0.05,3,20,20,quantile,1,0.7013376031323292,1.853511286098352,18639.815694037643,0.029282569885253906,1.8283190054926668,0.7054612328084512,1.9594578116412795,0.6777870801658198,4
temperature_min,outer_2,greedy,5,0.03,3,20,20,quantile,1,0.7013376031323292,1.853511286098352,15624.51061696254,0.035537004470825195,1.8283190054926668,0.7054612328084512,1.9594578116412795,0.6777870801658198,4
temperature_min,outer_2,greedy,5,0.01,3,20,20,quantile,1,0.7541563982249689,1.5257116478673147,11803.864545826791,0.03971672058105469,1.5094651850111982,0.7568279860483326,1.6902840822085394,0.722049963902281,7
temperature_min,outer_2,greedy,5,0.008,3,20,20,quantile,1,0.762832238272678,1.4715415706543988,11217.883717828276,0.04041314125061035,1.450204159448308,0.7663748262656923,1.6187169456545039,0.7338184520505061,8
temperature_min,outer_2,greedy,5,0.005,3,20,20,quantile,1,0.776356810466574,1.3875442045705426,10176.05896506587,0.04077434539794922,1.3655291982700932,0.7800158039082691,1.5269786182283975,0.7489038875036482,10
temperature_min,outer_2,greedy,5,0.003,3,20,20,quantile,1,0.7827762406505415,1.347293577258168,9342.009179358094,0.04049563407897949,1.2964505853567216,0.791144239058635,1.4711345013297594,0.7580868848892361,13
temperature_min,outer_2,greedy,5,0.001,3,20,20,quantile,1,0.7972633022217805,1.2584699535607047,8011.152689499163,0.04090237617492676,1.1517600833314163,0.8144536079175864,1.3111520451132714,0.7843943736412294,27
temperature_min,outer_2,greedy,5,0.0005,3,20,20,quantile,1,0.797310770654967,1.2582331809544736,7468.89245957994,0.04169130325317383,1.1307364038483145,0.8178404833032166,1.304314630618744,0.7855187169546243,32
temperature_min,outer_2,greedy,5,0.0001,3,20,20,quantile,1,0.7968511938413533,1.2610310282200572,6986.443647247925,0.0410158634185791,1.1307364038483145,0.8178404833032166,1.304314630618744,0.7855187169546243,32
