dataset,outer,method,depth,n_thresholds,cv_folds,cost_complexity,ridge_penalty,lasso_penalty,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves,threshold_label
energe_c,outer_0,streed_s,4,614.0,3,0.1,0.1,0.0,0.8324121258531555,15.089868154486936,0.0049374103546142,8.623096822568431,0.905298734506646,9.474069775655927,0.8912445435767368,2.0,full
energe_c,outer_0,streed_s,4,614.0,3,0.1,0.01,0.0,0.8324121258531555,15.089868154486936,0.0049901008605957,8.623096822568431,0.905298734506646,9.474069775655927,0.8912445435767368,2.0,full
energe_c,outer_0,streed_s,4,614.0,3,0.1,0.001,0.0,0.8324121258531555,15.089868154486936,0.0049540996551513,8.623096822568431,0.905298734506646,9.474069775655927,0.8912445435767368,2.0,full
energe_c,outer_0,streed_s,4,614.0,3,0.1,0.0001,0.0,0.8324121258531555,15.089868154486936,0.0049672126770019,8.623096822568431,0.905298734506646,9.474069775655927,0.8912445435767368,2.0,full
energe_c,outer_0,streed_s,4,614.0,3,0.1,1e-05,0.0,0.8324121258531555,15.089868154486936,0.0050311088562011,8.623096822568431,0.905298734506646,9.474069775655927,0.8912445435767368,2.0,full
energe_c,outer_0,streed_s,4,614.0,3,0.08,0.1,0.0,0.9044238567607552,8.669597190350073,0.0128476619720458,8.623096822568431,0.905298734506646,9.474069775655927,0.8912445435767368,2.0,full
energe_c,outer_0,streed_s,4,614.0,3,0.08,0.01,0.0,0.9044238567607552,8.669597190350073,0.0128524303436279,8.623096822568431,0.905298734506646,9.474069775655927,0.8912445435767368,2.0,full
energe_c,outer_0,streed_s,4,614.0,3,0.08,0.001,0.0,0.9044238567607552,8.669597190350073,0.0129292011260986,8.623096822568431,0.905298734506646,9.474069775655927,0.8912445435767368,2.0,full
energe_c,outer_0,streed_s,4,614.0,3,0.08,0.0001,0.0,0.9044238567607552,8.669597190350073,0.0127267837524414,8.623096822568431,0.905298734506646,9.474069775655927,0.8912445435767368,2.0,full
energe_c,outer_0,streed_s,4,614.0,3,0.08,1e-05,0.0,0.9044238567607552,8.669597190350073,0.0130040645599365,8.623096822568431,0.905298734506646,9.474069775655927,0.8912445435767368,2.0,full
energe_c,outer_0,streed_s,4,614.0,3,0.05,0.1,0.0,0.9044238567607552,8.669597190350073,0.0136280059814453,8.623096822568431,0.905298734506646,9.474069775655927,0.8912445435767368,2.0,full
energe_c,outer_0,streed_s,4,614.0,3,0.05,0.01,0.0,0.9044238567607552,8.669597190350073,0.0138771533966064,8.623096822568431,0.905298734506646,9.474069775655927,0.8912445435767368,2.0,full
energe_c,outer_0,streed_s,4,614.0,3,0.05,0.001,0.0,0.9044238567607552,8.669597190350073,0.0140819549560546,8.623096822568431,0.905298734506646,9.474069775655927,0.8912445435767368,2.0,full
energe_c,outer_0,streed_s,4,614.0,3,0.05,0.0001,0.0,0.9044238567607552,8.669597190350073,0.014136791229248,8.623096822568431,0.905298734506646,9.474069775655927,0.8912445435767368,2.0,full
energe_c,outer_0,streed_s,4,614.0,3,0.05,1e-05,0.0,0.9044238567607552,8.669597190350073,0.0138680934906005,8.623096822568431,0.905298734506646,9.474069775655927,0.8912445435767368,2.0,full
energe_c,outer_0,streed_s,4,614.0,3,0.03,0.1,0.0,0.9241891857557808,6.8318353396855045,0.4499478340148926,5.632935126331429,0.9381375280967028,6.653119458161448,0.9236270092531856,3.0,full
energe_c,outer_0,streed_s,4,614.0,3,0.03,0.01,0.0,0.9241891857557808,6.8318353396855045,0.4517858028411865,5.632935126331429,0.9381375280967028,6.653119458161448,0.9236270092531856,3.0,full
energe_c,outer_0,streed_s,4,614.0,3,0.03,0.001,0.0,0.9241891857557808,6.8318353396855045,0.4528107643127441,5.632935126331429,0.9381375280967028,6.653119458161448,0.9236270092531856,3.0,full
