dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
servo,outer_1,streed,5,0.1,3,20,20,0.5750753299367107,1.064165903472435,0.0010671615600585938,1.0083481246844095,0.6135205970813944,0.9331542797444227,0.423935795604619,2
servo,outer_1,streed,5,0.08,3,20,20,0.5750753299367107,1.064165903472435,0.0010869503021240234,1.0083481246844095,0.6135205970813944,0.9331542797444227,0.423935795604619,2
servo,outer_1,streed,5,0.05,3,20,20,0.5780925639081621,1.055806687900602,0.0010590553283691406,1.0083481246844095,0.6135205970813944,0.9331542797444227,0.423935795604619,2
servo,outer_1,streed,5,0.03,3,20,20,0.5780925639081621,1.055806687900602,0.0010867118835449219,0.8964375118407338,0.6564136672158934,1.3870669239472306,0.1437218675076375,3
servo,outer_1,streed,5,0.01,3,20,20,0.5968931694493673,0.9903910037867941,0.0010831356048583984,0.8964375118407338,0.6564136672158934,1.3870669239472306,0.1437218675076375,3
servo,outer_1,streed,5,0.008,3,20,20,0.5968931694493673,0.9903910037867941,0.0010862350463867188,0.8964375118407338,0.6564136672158934,1.3870669239472306,0.1437218675076375,3
servo,outer_1,streed,5,0.005,3,20,20,0.5968931694493673,0.9903910037867941,0.0011005401611328125,0.8964375118407338,0.6564136672158934,1.3870669239472306,0.1437218675076375,3
servo,outer_1,streed,5,0.003,3,20,20,0.5968931694493673,0.9903910037867941,0.0010814666748046875,0.8964375118407338,0.6564136672158934,1.3870669239472306,0.1437218675076375,3
servo,outer_1,streed,5,0.001,3,20,20,0.6034271205176139,0.9741638371489719,0.0011792182922363281,0.8805396267752781,0.66250700440506,1.3558662387751785,0.16298298892172103,5
servo,outer_1,streed,5,0.0005,3,20,20,0.6026913375523086,0.9759777550462193,0.0011665821075439453,0.8805396267752781,0.66250700440506,1.3558662387751785,0.16298298892172103,5
servo,outer_1,streed,5,0.0001,3,20,20,0.6016980683517124,0.9790672926737628,0.0011670589447021484,0.8805396267752781,0.66250700440506,1.3558662387751785,0.16298298892172103,5
