dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
seoul_bike,outer_3,streed,5,0.1,3,20,20,0.4062103870670062,246388.35192183065,27.269104957580566,243891.5596748439,0.41373131269740504,260322.67782951935,0.37390268716393993,3
seoul_bike,outer_3,streed,5,0.08,3,20,20,0.4604735929421519,223318.05545444528,291.19955039024353,209642.10773736605,0.4960604480516103,218371.98153791248,0.47479753980899975,4
seoul_bike,outer_3,streed,5,0.05,3,20,20,0.5408086566904879,190544.2316409267,599.716715335846,188219.6249888323,0.5475560014708818,191398.1664478102,0.5396717693062455,5
seoul_bike,outer_3,streed,5,0.03,3,20,20,0.5821163803128889,173592.97029837794,599.2084875106812,170213.200486421,0.5908400038780008,180965.39804899573,0.5647634298346315,6
seoul_bike,outer_3,streed,5,0.01,3,20,20,0.6081851578894009,162629.20189882364,599.110643863678,159479.71621674445,0.6166412482562637,168273.78830117505,0.5952877883919689,8
seoul_bike,outer_3,streed,5,0.008,3,20,20,0.6340530898624868,151710.83449302948,599.0953145027161,150498.4787730557,0.6382304262232428,158989.54783459922,0.6176171453896472,10
seoul_bike,outer_3,streed,5,0.005,3,20,20,0.6545537583437466,143357.63347530755,599.1054646968842,138476.03520866812,0.6671300823493505,145794.45162705253,0.6493524300257729,15
seoul_bike,outer_3,streed,5,0.003,3,20,20,0.6566710566894781,142488.2357454153,599.1664190292358,131887.11761293293,0.6829685807161927,147010.35678231332,0.6464280787678667,19
seoul_bike,outer_3,streed,5,0.001,3,20,20,0.6739142107446238,135301.42784408724,599.1537072658539,127718.42887777853,0.6929893115516115,141316.30395549216,0.6601227411143948,26
seoul_bike,outer_3,streed,5,0.0005,3,20,20,0.6748637689679772,134887.76728002517,599.1430792808533,126407.30640571364,0.6961409993411161,143114.5054856969,0.6557979194915312,30
seoul_bike,outer_3,streed,5,0.0001,3,20,20,0.674436168525031,135073.99166677266,599.1947011947632,126043.6879209903,0.6970150686693122,143076.2534271352,0.6558899188181961,32
