dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
energe_h,outer_1,guide,5,2.0,3,20,20,quantile,1,0.7963738333333333,20.657436666666666,0.04237,20.61891,0.7965,23.73876,0.7694276,2
energe_h,outer_1,guide,5,4.0,3,20,20,quantile,1,0.9020891,9.907538333333333,0.044567,9.78292,0.9034,9.435817,0.9083508,4
energe_h,outer_1,guide,5,6.0,3,20,20,quantile,1,0.9292062333333333,7.175850666666666,0.043166,6.862711,0.9323,7.214792,0.9299234,6
energe_h,outer_1,guide,5,8.0,3,20,20,quantile,1,0.9430820333333334,5.784974333333333,0.041091,5.349684,0.9472,6.005688,0.9416673,8
energe_h,outer_1,guide,5,10.0,3,20,20,quantile,1,0.9529116000000001,4.788889999999999,0.043108,4.327773,0.9573,5.178174,0.9497049,10
energe_h,outer_1,guide,5,12.0,3,20,20,quantile,1,0.9603816,4.020881,0.043909,3.59248,0.9645,4.478058,0.956505,12
energe_h,outer_1,guide,5,14.0,3,20,20,quantile,1,0.9622626666666666,3.8255979999999994,0.032268,3.157404,0.9688,3.94764,0.9616569,14
energe_h,outer_1,guide,5,16.0,3,20,20,quantile,1,0.9657912,3.467917,0.040212,2.823943,0.9721,3.259563,0.9683402,16
energe_h,outer_1,guide,5,20.0,3,20,20,quantile,1,0.9718886333333333,2.8518529999999997,0.043336,2.248547,0.9778,2.67128,0.9740541,20
energe_h,outer_1,guide,5,24.0,3,20,20,quantile,1,0.9764634666666666,2.381572,0.043876,1.882598,0.9814,2.385761,0.9768273,24
energe_h,outer_1,guide,5,28.0,3,20,20,quantile,1,0.9768429333333334,2.342781,0.033176,1.69246,0.9833,2.173187,0.978892,28
energe_h,outer_1,guide,5,32.0,3,20,20,quantile,1,0.9768429333333334,2.342781,0.037216,1.663697,0.9836,2.146422,0.979152,31
