dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
yacht,outer_1,guide,5,2.0,3,20,20,quantile,1,0.7378224666666667,59.45741,0.011386,49.1259,0.7927,41.91652,0.781475,2
yacht,outer_1,guide,5,4.0,3,20,20,quantile,1,0.9308911666666667,17.135374666666667,0.024145,10.37345,0.9562,6.76476,0.964733,4
yacht,outer_1,guide,5,6.0,3,20,20,quantile,1,0.9774492666666666,5.323893666666667,0.023779,3.924101,0.9834,1.933352,0.9899208,6
yacht,outer_1,guide,5,8.0,3,20,20,quantile,1,0.9813241333333332,4.277986333333334,0.023865,2.333348,0.9902,1.52832,0.9920324,8
yacht,outer_1,guide,5,10.0,3,20,20,quantile,1,0.9818663000000001,4.424096333333334,0.011855,1.656991,0.993,0.8476322,0.995581,10
yacht,outer_1,guide,5,12.0,3,20,20,quantile,1,0.9809163,4.596798333333333,0.011425,1.439443,0.9939,0.8655357,0.9954877,12
yacht,outer_1,guide,5,14.0,3,20,20,quantile,1,0.9813344666666666,4.538565666666667,0.011955,1.264889,0.9947,1.061741,0.9944648,14
yacht,outer_1,guide,5,16.0,3,20,20,quantile,1,0.9815904333333334,4.485933,0.021728,1.161847,0.9951,1.255511,0.9934546,16
yacht,outer_1,guide,5,20.0,3,20,20,quantile,1,0.9816142333333334,4.485672999999999,0.024549,1.055122,0.9955,1.180311,0.9938466,19
yacht,outer_1,guide,5,24.0,3,20,20,quantile,1,0.9816269333333333,4.481497333333333,0.025116,1.055122,0.9955,1.180311,0.9938466,19
yacht,outer_1,guide,5,28.0,3,20,20,quantile,1,0.9816269333333333,4.481497333333333,0.025003,1.055122,0.9955,1.180311,0.9938466,19
yacht,outer_1,guide,5,32.0,3,20,20,quantile,1,0.9816269333333333,4.481497333333333,0.026186,1.055122,0.9955,1.180311,0.9938466,19
