dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
insurance,outer_3,cart,5,0.1,3,20,20,quantile,1,0.8296823528469441,25166292.430151243,0.0012938976287841797,16168040.487334058,0.8904847318972869,30716774.097997777,0.7837647040508248,31
insurance,outer_3,cart,5,0.08,3,20,20,quantile,1,0.8296823528469441,25166292.430151243,0.0012812614440917969,16168040.487334058,0.8904847318972869,30716774.097997777,0.7837647040508248,31
insurance,outer_3,cart,5,0.05,3,20,20,quantile,1,0.8296823528469441,25166292.430151243,0.001280069351196289,16168040.487334058,0.8904847318972869,30716774.097997777,0.7837647040508248,31
insurance,outer_3,cart,5,0.03,3,20,20,quantile,1,0.8296823528469441,25166292.430151243,0.0012912750244140625,16168040.487334058,0.8904847318972869,30716774.097997777,0.7837647040508248,31
insurance,outer_3,cart,5,0.01,3,20,20,quantile,1,0.8296823528469441,25166292.430151243,0.0012798309326171875,16168040.487334058,0.8904847318972869,30716774.097997777,0.7837647040508248,31
insurance,outer_3,cart,5,0.008,3,20,20,quantile,1,0.8296823528469441,25166292.430151243,0.0012884140014648438,16168040.487334058,0.8904847318972869,30716774.097997777,0.7837647040508248,31
insurance,outer_3,cart,5,0.005,3,20,20,quantile,1,0.8296823528469441,25166292.430151243,0.0012760162353515625,16168040.487334058,0.8904847318972869,30716774.097997777,0.7837647040508248,31
insurance,outer_3,cart,5,0.003,3,20,20,quantile,1,0.8296823528469441,25166292.430151243,0.0012912750244140625,16168040.487334058,0.8904847318972869,30716774.097997777,0.7837647040508248,31
insurance,outer_3,cart,5,0.001,3,20,20,quantile,1,0.8296823528469441,25166292.430151243,0.0012769699096679688,16168040.487334058,0.8904847318972869,30716774.097997777,0.7837647040508248,31
insurance,outer_3,cart,5,0.0005,3,20,20,quantile,1,0.8296823528469441,25166292.430151243,0.0012753009796142578,16168040.487334058,0.8904847318972869,30716774.097997777,0.7837647040508248,31
insurance,outer_3,cart,5,0.0001,3,20,20,quantile,1,0.8296823528469441,25166292.430151243,0.0012891292572021484,16168040.487334058,0.8904847318972869,30716774.097997777,0.7837647040508248,31
