dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
insurance,outer_1,cart,5,0.1,3,20,20,quantile,1,0.8216036439859981,24567195.592260387,0.0012819766998291016,18183346.745033763,0.868564450940692,21484273.906912655,0.8799203478406424,32
insurance,outer_1,cart,5,0.08,3,20,20,quantile,1,0.8216036439859981,24567195.592260387,0.0012853145599365234,18183346.745033763,0.868564450940692,21484273.906912655,0.8799203478406424,32
insurance,outer_1,cart,5,0.05,3,20,20,quantile,1,0.8216036439859981,24567195.592260387,0.001308441162109375,18183346.745033763,0.868564450940692,21484273.906912655,0.8799203478406424,32
insurance,outer_1,cart,5,0.03,3,20,20,quantile,1,0.8216036439859981,24567195.592260387,0.0012753009796142578,18183346.745033763,0.868564450940692,21484273.906912655,0.8799203478406424,32
insurance,outer_1,cart,5,0.01,3,20,20,quantile,1,0.8216036439859981,24567195.592260387,0.0013060569763183594,18183346.745033763,0.868564450940692,21484273.906912655,0.8799203478406424,32
insurance,outer_1,cart,5,0.008,3,20,20,quantile,1,0.8216036439859981,24567195.592260387,0.0012772083282470703,18183346.745033763,0.868564450940692,21484273.906912655,0.8799203478406424,32
insurance,outer_1,cart,5,0.005,3,20,20,quantile,1,0.8216036439859981,24567195.592260387,0.0018160343170166016,18183346.745033763,0.868564450940692,21484273.906912655,0.8799203478406424,32
insurance,outer_1,cart,5,0.003,3,20,20,quantile,1,0.8216036439859981,24567195.592260387,0.0012614727020263672,18183346.745033763,0.868564450940692,21484273.906912655,0.8799203478406424,32
insurance,outer_1,cart,5,0.001,3,20,20,quantile,1,0.8216036439859981,24567195.592260387,0.0012722015380859375,18183346.745033763,0.868564450940692,21484273.906912655,0.8799203478406424,32
insurance,outer_1,cart,5,0.0005,3,20,20,quantile,1,0.8216036439859981,24567195.592260387,0.0012934207916259766,18183346.745033763,0.868564450940692,21484273.906912655,0.8799203478406424,32
insurance,outer_1,cart,5,0.0001,3,20,20,quantile,1,0.8216036439859981,24567195.592260387,0.001279592514038086,18183346.745033763,0.868564450940692,21484273.906912655,0.8799203478406424,32
