dataset,outer,method,depth,n_thresholds,cv_folds,cost_complexity,ridge_penalty,lasso_penalty,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves,pilot_target_complexity,pilot_grid_index,pilot_min_sample_leaf,pilot_min_sample_split,n_outer_merged
seoul_bike,outer_0,pilot,4,5,3,7008.0,,,0.5396575490335374,191537.6393442147,0.1093339920043945,190937.09398725387,0.5411252624442524,191515.1018346286,0.539042752505305,5.0,7008.0,0,1.0,2.0,
seoul_bike,outer_0,pilot,4,5,3,3504.0,,,0.5396575490335374,191537.6393442147,0.0782108306884765,190937.09398725387,0.5411252624442524,191515.1018346286,0.539042752505305,5.0,3504.0,1,2.0,4.0,
seoul_bike,outer_0,pilot,4,5,3,1752.0,,,0.5396575490335374,191537.6393442147,0.0793168544769287,190937.09398725387,0.5411252624442524,191515.1018346286,0.539042752505305,5.0,1752.0,2,4.0,8.0,
seoul_bike,outer_0,pilot,4,5,3,876.0,,,0.5396575490335374,191537.6393442147,0.0757153034210205,190937.09398725387,0.5411252624442524,191515.1018346286,0.539042752505305,5.0,876.0,3,8.0,16.0,
seoul_bike,outer_0,pilot,4,5,3,438.0,,,0.5396575490335374,191537.6393442147,0.0768394470214843,190937.09398725387,0.5411252624442524,191515.1018346286,0.539042752505305,5.0,438.0,4,16.0,32.0,
seoul_bike,outer_0,pilot,4,5,3,219.0,,,0.5396575490335374,191537.6393442147,0.0943579673767089,190937.09398725387,0.5411252624442524,191515.1018346286,0.539042752505305,5.0,219.0,5,32.0,64.0,
seoul_bike,outer_0,pilot,4,5,3,109.0,,,0.5396575490335374,191537.6393442147,0.079287052154541,190937.09398725387,0.5411252624442524,191515.1018346286,0.539042752505305,5.0,109.0,6,65.0,130.0,
seoul_bike,outer_0,pilot,4,5,3,64.0,,,0.5390719730939153,191781.1576973597,0.0794260501861572,190937.09398725387,0.5411252624442524,191515.1018346286,0.539042752505305,5.0,64.0,7,110.0,220.0,
seoul_bike,outer_0,pilot,4,5,3,32.0,,,0.5150097080701596,201787.7320235709,0.0675487518310546,195886.41833799027,0.5292306647781015,196422.29011452,0.527231652593246,5.0,32.0,8,219.0,438.0,
seoul_bike,outer_0,pilot,4,5,3,24.0,,,0.492927170995063,210975.59531009372,0.0663387775421142,200867.11335631635,0.5172606747062292,199620.10518999404,0.5195348390204949,3.0,24.0,9,292.0,584.0,
seoul_bike,outer_0,pilot,4,5,3,20.0,,,0.492927170995063,210975.59531009372,0.0691285133361816,200867.11335631635,0.5172606747062292,199620.1051899941,0.5195348390204948,3.0,20.0,10,351.0,702.0,
seoul_bike,outer_0,pilot,4,5,3,16.0,,,0.492927170995063,210975.59531009372,0.0648269653320312,210153.6746465788,0.494942495006956,206857.2860105448,0.5021156855505868,2.0,16.0,11,438.0,876.0,
seoul_bike,outer_0,pilot,4,5,3,14.0,,,0.492927170995063,210975.59531009372,0.0628139972686767,210153.6746465788,0.494942495006956,206857.2860105448,0.5021156855505868,2.0,14.0,12,501.0,1002.0,
seoul_bike,outer_0,pilot,4,5,3,12.0,,,0.492927170995063,210975.59531009372,0.0648202896118164,210153.6746465788,0.494942495006956,206857.2860105448,0.5021156855505868,2.0,12.0,13,584.0,1168.0,
seoul_bike,outer_0,pilot,4,5,3,10.0,,,0.492927170995063,210975.59531009372,0.0628061294555664,210153.6746465788,0.494942495006956,206857.2860105448,0.5021156855505868,2.0,10.0,14,701.0,1402.0,
seoul_bike,outer_0,pilot,4,5,3,8.0,,,0.492927170995063,210975.59531009372,0.0637719631195068,210153.6746465788,0.494942495006956,206857.2860105448,0.5021156855505868,2.0,8.0,15,876.0,1752.0,
seoul_bike,outer_0,pilot,4,5,3,6.0,,,0.4846435332333059,214427.26739229905,0.0675551891326904,210153.6746465788,0.494942495006956,206857.2860105448,0.5021156855505868,2.0,6.0,16,1168.0,2336.0,
seoul_bike,outer_0,pilot,4,5,3,4.0,,,0.4736822908366294,218992.6510035952,0.0554280281066894,213697.1640892112,0.4864265081231917,209645.26492292376,0.4954053056734262,2.0,4.0,17,1752.0,3504.0,
seoul_bike,outer_0,pilot,4,5,3,2.0,,,-6.832244352509657e-05,416114.3053657549,0.0078012943267822,416098.5087222357,0.0,415478.3232335134,-1.379753751851176e-05,1.0,2.0,18,3504.0,7008.0,
