dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
energe_c,outer_4,streed,5,0.1,3,20,20,0.7976639230601936,18.50362948571132,0.002867460250854492,18.16911892603411,0.8001036079680173,16.605214393316434,0.8120137079405502,2
energe_c,outer_4,streed,5,0.08,3,20,20,0.8153350505614712,17.050595870886152,0.003015756607055664,18.16911892603411,0.8001036079680173,16.605214393316434,0.8120137079405502,2
energe_c,outer_4,streed,5,0.05,3,20,20,0.8713168779015352,11.658872371353715,0.0032787322998046875,11.291061914922608,0.8757758949021631,10.100855718466772,0.8856490275785701,3
energe_c,outer_4,streed,5,0.03,3,20,20,0.8713168779015352,11.658872371353715,0.0036385059356689453,11.291061914922608,0.8757758949021631,10.100855718466772,0.8856490275785701,3
energe_c,outer_4,streed,5,0.01,3,20,20,0.8910233246888083,9.851605599009249,0.2054593563079834,9.590440275135446,0.8944861103720978,8.371166613258582,0.9052306983478792,4
energe_c,outer_4,streed,5,0.008,3,20,20,0.9153010175495212,7.699187692920201,0.338165283203125,7.091977250731041,0.9219741655847328,5.939902768008499,0.9327548401301571,7
energe_c,outer_4,streed,5,0.005,3,20,20,0.9360962099542652,5.786683798909055,0.5507802963256836,5.173031463824497,0.9430863802644416,4.4252344384740265,0.9499022780508426,10
energe_c,outer_4,streed,5,0.003,3,20,20,0.9433213225524958,5.1756204938809,0.7007126808166504,4.820259674082384,0.946967570555902,5.837835137359208,0.9339103395395942,11
energe_c,outer_4,streed,5,0.001,3,20,20,0.948888196494385,4.758734420214947,0.7536475658416748,2.718059527116995,0.9700959471391692,3.5074705040094667,0.9602922094867972,23
energe_c,outer_4,streed,5,0.0005,3,20,20,0.9538525430280997,4.316560595156169,0.7094039916992188,2.0916131881408626,0.9769881009894884,3.1197897402689767,0.9646811121261804,32
energe_c,outer_4,streed,5,0.0001,3,20,20,0.9562331166458659,4.106058475335179,0.6912977695465088,2.0916131881408626,0.9769881009894884,3.1197897402689767,0.9646811121261804,32
