dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
servo,outer_4,cart,5,0.1,3,20,20,quantile,1,0.4191278223033678,0.9904392746191112,0.0008072853088378906,0.7869436594935826,0.569482908920786,1.9263753203109528,0.5601636178365109,2
servo,outer_4,cart,5,0.08,3,20,20,quantile,1,0.4191278223033678,0.9904392746191112,0.0006124973297119141,0.7869436594935826,0.569482908920786,1.9263753203109528,0.5601636178365109,2
servo,outer_4,cart,5,0.05,3,20,20,quantile,1,0.4191278223033678,0.9904392746191112,0.0006086826324462891,0.7869436594935826,0.569482908920786,1.9263753203109528,0.5601636178365109,2
servo,outer_4,cart,5,0.03,3,20,20,quantile,1,0.4191278223033678,0.9904392746191112,0.0006074905395507812,0.7869436594935826,0.569482908920786,1.9263753203109528,0.5601636178365109,2
servo,outer_4,cart,5,0.01,3,20,20,quantile,1,0.4276944413014892,0.9774331067436063,0.0006070137023925781,0.7391977187464577,0.5956035126937684,1.8905736728065698,0.5683379683630109,5
servo,outer_4,cart,5,0.008,3,20,20,quantile,1,0.4365682205437647,0.9604651210519473,0.0006067752838134766,0.7391977187464577,0.5956035126937684,1.8905736728065698,0.5683379683630109,5
servo,outer_4,cart,5,0.005,3,20,20,quantile,1,0.42010741035807325,1.000682431802641,0.0006110668182373047,0.7391977187464577,0.5956035126937684,1.8905736728065698,0.5683379683630109,5
servo,outer_4,cart,5,0.003,3,20,20,quantile,1,0.42010741035807325,1.000682431802641,0.0006194114685058594,0.7391977187464577,0.5956035126937684,1.8905736728065698,0.5683379683630109,5
servo,outer_4,cart,5,0.001,3,20,20,quantile,1,0.42010741035807325,1.000682431802641,0.0006041526794433594,0.7391977187464577,0.5956035126937684,1.8905736728065698,0.5683379683630109,5
servo,outer_4,cart,5,0.0005,3,20,20,quantile,1,0.42010741035807325,1.000682431802641,0.0006022453308105469,0.7391977187464577,0.5956035126937684,1.8905736728065698,0.5683379683630109,5
servo,outer_4,cart,5,0.0001,3,20,20,quantile,1,0.4196971187401704,1.0015066824835237,0.0006029605865478516,0.7389696870592657,0.5957282630967478,1.8906960299550644,0.5683100313743263,6
