dataset,outer,method,depth,n_thresholds,cv_folds,cost_complexity,ridge_penalty,lasso_penalty,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves,pilot_target_complexity,pilot_grid_index,pilot_min_sample_leaf,pilot_min_sample_split,n_outer_merged
temperature_max,outer_0,pilot,4,20,3,6072.0,,,0.7827739827001197,2.11382410797231,0.4658048152923584,2.0192052138191587,0.7925819150284446,2.0406440903380694,0.7876922847509954,4.0,6072.0,0,1.0,2.0,
temperature_max,outer_0,pilot,4,20,3,3036.0,,,0.7822791578871512,2.118640100914768,0.4792239665985107,2.0192052138191587,0.7925819150284446,2.0406440903380694,0.7876922847509954,4.0,3036.0,1,2.0,4.0,
temperature_max,outer_0,pilot,4,20,3,1518.0,,,0.7822791578871512,2.118640100914768,0.4653921127319336,2.0192052138191587,0.7925819150284446,2.0406440903380694,0.7876922847509954,4.0,1518.0,2,4.0,8.0,
temperature_max,outer_0,pilot,4,20,3,759.0,,,0.7822791578871512,2.118640100914768,0.4633102416992187,2.0192052138191587,0.7925819150284446,2.0406440903380694,0.7876922847509954,4.0,759.0,3,8.0,16.0,
temperature_max,outer_0,pilot,4,20,3,379.0,,,0.7822791578871512,2.118640100914768,0.4583122730255127,2.0192052138191587,0.7925819150284446,2.0406440903380694,0.7876922847509954,4.0,379.0,4,17.0,34.0,
temperature_max,outer_0,pilot,4,20,3,189.0,,,0.7822791578871512,2.118640100914768,0.4598865509033203,2.0192052138191587,0.7925819150284446,2.0406440903380694,0.7876922847509954,4.0,189.0,5,33.0,66.0,
temperature_max,outer_0,pilot,4,20,3,94.0,,,0.7822791578871512,2.118640100914768,0.4616365432739258,2.0192052138191587,0.7925819150284446,2.0406440903380694,0.7876922847509954,4.0,94.0,6,65.0,130.0,
temperature_max,outer_0,pilot,4,20,3,64.0,,,0.7771620012738673,2.16861790515774,0.4734749794006347,2.0192052138191587,0.7925819150284446,2.0406440903380694,0.7876922847509954,4.0,64.0,7,95.0,190.0,
temperature_max,outer_0,pilot,4,20,3,32.0,,,0.7742800557658841,2.196146221848934,0.4968986511230469,2.050777492137289,0.7893387273315638,2.071787999628989,0.784452086101567,4.0,32.0,8,190.0,380.0,
temperature_max,outer_0,pilot,4,20,3,24.0,,,0.7742800557658841,2.196146221848934,0.4775207042694092,2.050777492137289,0.7893387273315638,2.071787999628989,0.784452086101567,4.0,24.0,9,253.0,506.0,
temperature_max,outer_0,pilot,4,20,3,20.0,,,0.7742800557658841,2.196146221848934,0.456040620803833,2.050777492137289,0.7893387273315638,2.071787999628989,0.784452086101567,4.0,20.0,10,304.0,608.0,
temperature_max,outer_0,pilot,4,20,3,16.0,,,0.7729655341780518,2.208940096617925,0.4599432945251465,2.050777492137289,0.7893387273315638,2.071787999628989,0.784452086101567,4.0,16.0,11,380.0,760.0,
temperature_max,outer_0,pilot,4,20,3,14.0,,,0.7727735985362497,2.2108081530938724,0.4608883857727051,2.050777492137289,0.7893387273315638,2.071787999628989,0.784452086101567,4.0,14.0,12,434.0,868.0,
temperature_max,outer_0,pilot,4,20,3,12.0,,,0.7693044993177568,2.2445719355782607,0.4667766094207763,2.050777492137289,0.7893387273315638,2.071787999628989,0.784452086101567,4.0,12.0,13,506.0,1012.0,
temperature_max,outer_0,pilot,4,20,3,10.0,,,0.7693044993177568,2.2445719355782607,0.4626333713531494,2.0956556903708985,0.7847287204482205,2.141501080918324,0.7771991677305566,3.0,10.0,14,608.0,1216.0,
temperature_max,outer_0,pilot,4,20,3,8.0,,,0.7693044993177568,2.2445719355782607,0.4456257820129394,2.0996914488763667,0.7843141566907168,2.145509291618199,0.7767821552490777,2.0,8.0,15,759.0,1518.0,
temperature_max,outer_0,pilot,4,20,3,6.0,,,0.7693044993177568,2.2445719355782607,0.3725819587707519,2.20187987427952,0.7738170921237675,2.2723356784878286,0.7635871936401102,2.0,6.0,16,1012.0,2024.0,
temperature_max,outer_0,pilot,4,20,3,4.0,,,0.7713593948513929,2.2245722061222746,0.3756186962127685,2.20187987427952,0.7738170921237675,2.2723356784878286,0.7635871936401102,2.0,4.0,17,1518.0,3036.0,
temperature_max,outer_0,pilot,4,20,3,2.0,,,-0.0006045256343326,9.73820009075872,0.0249567031860351,9.734952543294693,0.0,9.61680188446807,-0.0005278459682256,1.0,2.0,18,3036.0,6072.0,
temperature_max,outer_1,pilot,4,20,3,6072.0,,,0.7796838686263688,2.144539320803644,0.513683557510376,2.073653921692424,0.7871796944762652,2.077667851973002,0.783143123678964,3.0,6072.0,0,1.0,2.0,
temperature_max,outer_1,pilot,4,20,3,3036.0,,,0.7796838686263688,2.144539320803644,0.5029122829437256,2.073653921692424,0.7871796944762652,2.077667851973002,0.783143123678964,3.0,3036.0,1,2.0,4.0,
temperature_max,outer_1,pilot,4,20,3,1518.0,,,0.7796838686263688,2.144539320803644,0.5048811435699463,2.073653921692424,0.7871796944762652,2.077667851973002,0.783143123678964,3.0,1518.0,2,4.0,8.0,
temperature_max,outer_1,pilot,4,20,3,759.0,,,0.7796838686263688,2.144539320803644,0.4973280429840088,2.073653921692424,0.7871796944762652,2.077667851973002,0.783143123678964,3.0,759.0,3,8.0,16.0,
