dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
energe_h,outer_2,cart,5,0.1,3,20,20,quantile,1,0.982466570539715,1.7572884878332087,0.0009539127349853516,1.335377008752207,0.9867066647557097,1.83866208595871,0.9826678681725948,20
energe_h,outer_2,cart,5,0.08,3,20,20,quantile,1,0.983899259243841,1.6139498340537122,0.0009963512420654297,1.335377008752207,0.9867066647557097,1.83866208595871,0.9826678681725948,20
energe_h,outer_2,cart,5,0.05,3,20,20,quantile,1,0.9853118083185245,1.4737142123453257,0.0009629726409912109,1.1341589489959403,0.9887097388748644,1.6094637812305022,0.9848284039570131,23
energe_h,outer_2,cart,5,0.03,3,20,20,quantile,1,0.9871303096482222,1.2917378002438118,0.0009908676147460938,0.9665981208246133,0.990377763895584,1.2961117977152652,0.9877822136472985,27
energe_h,outer_2,cart,5,0.01,3,20,20,quantile,1,0.9876616081797964,1.2390866673040464,0.0009672641754150391,0.9263960880889641,0.9907779648089996,1.2533512381473093,0.9881852956823853,30
energe_h,outer_2,cart,5,0.008,3,20,20,quantile,1,0.9877433045320939,1.2308684042704723,0.0009491443634033203,0.9263960880889641,0.9907779648089996,1.2533512381473093,0.9881852956823853,30
energe_h,outer_2,cart,5,0.005,3,20,20,quantile,1,0.9877871918014636,1.2264034812209434,0.003023862838745117,0.9186676325573214,0.9908548995994216,1.2468535490777692,0.988246546090705,31
energe_h,outer_2,cart,5,0.003,3,20,20,quantile,1,0.9877871918014636,1.2264034812209434,0.0009961128234863281,0.9186676325573214,0.9908548995994216,1.2468535490777692,0.988246546090705,31
energe_h,outer_2,cart,5,0.001,3,20,20,quantile,1,0.9877945398428745,1.2256689264848666,0.0009512901306152344,0.916688805195758,0.9908745983177127,1.238145756869977,0.9883286300166333,32
energe_h,outer_2,cart,5,0.0005,3,20,20,quantile,1,0.9879123783638467,1.2137643513214678,0.0009453296661376953,0.916688805195758,0.9908745983177127,1.238145756869977,0.9883286300166333,32
energe_h,outer_2,cart,5,0.0001,3,20,20,quantile,1,0.9879123783638467,1.2137643513214678,0.0009548664093017578,0.916688805195758,0.9908745983177127,1.238145756869977,0.9883286300166333,32
