dataset,outer,method,depth,lambda,cv_folds,n_thresholds,threshold_label,thresholds_strategy,min_leaf_node_size,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves
temperature_max,outer_0,guide,5,2.0,3,20,20,quantile,1,0.44191866666666674,5.429786333333333,0.68512,5.398157,0.4455,5.588286,0.4185971,2
temperature_max,outer_0,guide,5,4.0,3,20,20,quantile,1,0.6241653333333333,3.6544450000000004,0.67984,3.616434,0.6285,3.855231,0.5989034,4
temperature_max,outer_0,guide,5,6.0,3,20,20,quantile,1,0.6693699333333334,3.214447,0.7221,3.175965,0.6738,3.311879,0.6554335,6
temperature_max,outer_0,guide,5,8.0,3,20,20,quantile,1,0.6840218,3.073075,0.68947,3.006141,0.6912,3.131003,0.6742519,8
temperature_max,outer_0,guide,5,10.0,3,20,20,quantile,1,0.6937302000000001,2.979169333333333,0.68965,2.886072,0.7035,3.016314,0.686184,10
temperature_max,outer_0,guide,5,12.0,3,20,20,quantile,1,0.7017837,2.900719666666667,0.68192,2.81214,0.7111,2.940199,0.694103,12
temperature_max,outer_0,guide,5,14.0,3,20,20,quantile,1,0.7093769999999999,2.8269686666666662,0.69331,2.743807,0.7181,2.939758,0.6941489,14
temperature_max,outer_0,guide,5,16.0,3,20,20,quantile,1,0.7163843666666666,2.7587756666666663,0.69323,2.682416,0.7245,2.80672,0.7079901,16
temperature_max,outer_0,guide,5,20.0,3,20,20,quantile,1,0.7228761666666667,2.695459666666667,0.65665,2.575796,0.7354,2.726791,0.7163058,20
temperature_max,outer_0,guide,5,24.0,3,20,20,quantile,1,0.7274267333333332,2.651263333333333,0.66262,2.506684,0.7425,2.652491,0.7240359,24
temperature_max,outer_0,guide,5,28.0,3,20,20,quantile,1,0.7295872666666666,2.630279,0.68425,2.464577,0.7468,2.640461,0.7252876,28
temperature_max,outer_0,guide,5,32.0,3,20,20,quantile,1,0.7304276,2.622129,0.6879,2.452924,0.748,2.639788,0.7253576,31
