dataset,outer,method,depth,n_thresholds,cv_folds,cost_complexity,ridge_penalty,lasso_penalty,val_r2,val_mse,train_time_s,train_mse,train_r2,test_mse,test_r2,n_leaves,pilot_target_complexity,pilot_grid_index,pilot_min_sample_leaf,pilot_min_sample_split,n_outer_merged
walmart,outer_0,pilot,4,20,3,5148.0,,,0.0214555494815074,311730708022.1754,0.0138685703277587,310767293117.3655,0.0251764073652401,311843486500.1136,0.0162550178503011,1.0,5148.0,0,1.0,2.0,
walmart,outer_0,pilot,4,20,3,2574.0,,,0.0214555494815074,311730708022.1754,0.0134382247924804,310767293117.3655,0.0251764073652401,311843486500.1136,0.0162550178503011,1.0,2574.0,1,2.0,4.0,
walmart,outer_0,pilot,4,20,3,1287.0,,,0.0214555494815074,311730708022.1753,0.0132989883422851,310767293117.3655,0.0251764073652401,311843486500.1136,0.0162550178503011,1.0,1287.0,2,4.0,8.0,
walmart,outer_0,pilot,4,20,3,643.0,,,0.0214555494815074,311730708022.1754,0.0133626461029052,310767293117.3655,0.0251764073652401,311843486500.1136,0.0162550178503011,1.0,643.0,3,9.0,18.0,
walmart,outer_0,pilot,4,20,3,321.0,,,0.0214555494815075,311730708022.1753,0.0130047798156738,310767293117.3655,0.0251764073652401,311843486500.1136,0.0162550178503011,1.0,321.0,4,17.0,34.0,
walmart,outer_0,pilot,4,20,3,160.0,,,0.0214555494815074,311730708022.1753,0.0131316184997558,310767293117.3655,0.0251764073652401,311843486500.1136,0.0162550178503011,1.0,160.0,5,33.0,66.0,
walmart,outer_0,pilot,4,20,3,80.0,,,0.0214555494815074,311730708022.1753,0.0132272243499755,310767293117.3655,0.0251764073652401,311843486500.1136,0.0162550178503011,1.0,80.0,6,65.0,130.0,
walmart,outer_0,pilot,4,20,3,64.0,,,0.0214555494815074,311730708022.1753,0.0130517482757568,310767293117.3655,0.0251764073652401,311843486500.1136,0.0162550178503011,1.0,64.0,7,81.0,162.0,
walmart,outer_0,pilot,4,20,3,32.0,,,0.0214555494815074,311730708022.1753,0.0129663944244384,310767293117.3655,0.0251764073652401,311843486500.1136,0.0162550178503011,1.0,32.0,8,161.0,322.0,
walmart,outer_0,pilot,4,20,3,24.0,,,0.0214555494815074,311730708022.1753,0.014277696609497,310767293117.3655,0.0251764073652401,311843486500.1136,0.0162550178503011,1.0,24.0,9,215.0,430.0,
walmart,outer_0,pilot,4,20,3,20.0,,,0.0214555494815075,311730708022.1753,0.0132093429565429,310767293117.3655,0.0251764073652401,311843486500.1136,0.0162550178503011,1.0,20.0,10,258.0,516.0,
walmart,outer_0,pilot,4,20,3,16.0,,,0.0214555494815074,311730708022.1754,0.0130002498626708,310767293117.3655,0.0251764073652401,311843486500.1136,0.0162550178503011,1.0,16.0,11,322.0,644.0,
walmart,outer_0,pilot,4,20,3,14.0,,,0.0214555494815074,311730708022.1754,0.0131826400756835,310767293117.3655,0.0251764073652401,311843486500.1136,0.0162550178503011,1.0,14.0,12,368.0,736.0,
walmart,outer_0,pilot,4,20,3,12.0,,,0.0214555494815074,311730708022.1754,0.012988805770874,310767293117.3655,0.0251764073652401,311843486500.1136,0.0162550178503011,1.0,12.0,13,429.0,858.0,
walmart,outer_0,pilot,4,20,3,10.0,,,0.0214555494815074,311730708022.1753,0.0130162239074707,310767293117.3655,0.0251764073652401,311843486500.1136,0.0162550178503011,1.0,10.0,14,515.0,1030.0,
walmart,outer_0,pilot,4,20,3,8.0,,,0.0214555494815074,311730708022.1753,0.0135729312896728,310767293117.3655,0.0251764073652401,311843486500.1136,0.0162550178503011,1.0,8.0,15,644.0,1288.0,
walmart,outer_0,pilot,4,20,3,6.0,,,0.0214555494815074,311730708022.1753,0.0130703449249267,310767293117.3655,0.0251764073652401,311843486500.1136,0.0162550178503011,1.0,6.0,16,858.0,1716.0,
walmart,outer_0,pilot,4,20,3,4.0,,,0.0214555494815074,311730708022.1754,0.0134723186492919,310767293117.3655,0.0251764073652401,311843486500.1136,0.0162550178503011,1.0,4.0,17,1287.0,2574.0,
walmart,outer_0,pilot,4,20,3,2.0,,,-0.0015268633630303,319052893523.8879,0.003890037536621,318793364733.22473,0.0,317160282428.21814,-0.0005174065927693,1.0,2.0,18,2574.0,5148.0,
walmart,outer_1,pilot,4,20,3,5148.0,,,0.0167852431032168,311019655139.23883,0.0102992057800292,310348950876.0935,0.0195622409737885,316505041222.5034,0.0287361038696545,1.0,5148.0,0,1.0,2.0,
walmart,outer_1,pilot,4,20,3,2574.0,,,0.0167852431032168,311019655139.2389,0.0098965167999267,310348950876.0935,0.0195622409737885,316505041222.5034,0.0287361038696545,1.0,2574.0,1,2.0,4.0,
walmart,outer_1,pilot,4,20,3,1287.0,,,0.0167852431032168,311019655139.2389,0.0100855827331542,310348950876.0935,0.0195622409737885,316505041222.5034,0.0287361038696545,1.0,1287.0,2,4.0,8.0,
walmart,outer_1,pilot,4,20,3,643.0,,,0.0167852431032168,311019655139.2389,0.0098021030426025,310348950876.0935,0.0195622409737885,316505041222.5034,0.0287361038696545,1.0,643.0,3,9.0,18.0,
walmart,outer_1,pilot,4,20,3,321.0,,,0.0167852431032168,311019655139.23883,0.0098114013671875,310348950876.0935,0.0195622409737885,316505041222.5034,0.0287361038696545,1.0,321.0,4,17.0,34.0,
walmart,outer_1,pilot,4,20,3,160.0,,,0.0167852431032168,311019655139.2389,0.0097880363464355,310348950876.0935,0.0195622409737885,316505041222.5034,0.0287361038696545,1.0,160.0,5,33.0,66.0,
walmart,outer_1,pilot,4,20,3,80.0,,,0.0167852431032168,311019655139.2389,0.0102977752685546,310348950876.0935,0.0195622409737885,316505041222.5034,0.0287361038696545,1.0,80.0,6,65.0,130.0,
